
Ellipticity (prolate)
 ==================== 
Ellipticity (prolate),Unit,Category,Time,ID,
0.181474,,Surface,1,26720,
0.314585,,Surface,1,26722,
0.404719,,Surface,1,26723,
0.443661,,Surface,1,26724,
0.514821,,Surface,1,26725,
0.380589,,Surface,1,26726,
0.607106,,Surface,1,26727,
0.549723,,Surface,1,26728,
0.377392,,Surface,1,26729,
0.563247,,Surface,1,26730,
0.348134,,Surface,1,26731,
0.21895,,Surface,1,26732,
0.600794,,Surface,1,26733,
0.263212,,Surface,1,26734,
0.375959,,Surface,1,26735,
0.244015,,Surface,1,26736,
0.416831,,Surface,1,26737,
0.334432,,Surface,1,26739,
0.580803,,Surface,1,26740,
0.535522,,Surface,1,26741,
0.410389,,Surface,1,26742,
0.333917,,Surface,1,26743,
0.329339,,Surface,1,26745,
0.634375,,Surface,1,26746,
0.639496,,Surface,1,26747,
0.212355,,Surface,1,26748,
0.463298,,Surface,1,26749,
0.349161,,Surface,1,26750,
0.360872,,Surface,1,26751,
0.442018,,Surface,1,26752,
0.200652,,Surface,1,26753,
0.422693,,Surface,1,26754,
0.682845,,Surface,1,26755,
0.620523,,Surface,1,26756,
0.264682,,Surface,1,26758,
0.423165,,Surface,1,26759,
0.508546,,Surface,1,26760,
0.338657,,Surface,1,26761,
0.351105,,Surface,1,26762,
0.460563,,Surface,1,26763,
0.600263,,Surface,1,26764,
0.219439,,Surface,1,26765,
0.309382,,Surface,1,26766,
0.504105,,Surface,1,26767,
0.449565,,Surface,1,26768,
0.409047,,Surface,1,26771,
0.376219,,Surface,1,26772,
0.242431,,Surface,1,26773,
0.557754,,Surface,1,26774,
0.384258,,Surface,1,26776,
0.360516,,Surface,1,26777,
0.482112,,Surface,1,26778,
0.441724,,Surface,1,26779,
0.213672,,Surface,1,26780,
0.411965,,Surface,1,26781,
0.303243,,Surface,1,26783,
0.362723,,Surface,1,26784,
0.452761,,Surface,1,26785,
0.376836,,Surface,1,26786,
0.284428,,Surface,1,26787,
0.364815,,Surface,1,26788,
0.318656,,Surface,1,26789,
0.602821,,Surface,1,26790,
