
Position Z
 ==================== 
Position Z,Unit,Category,Collection,Time,ID,
26.6361,µm,Surface,Position,1,26366,
12.5684,µm,Surface,Position,1,26368,
22.8182,µm,Surface,Position,1,26369,
12.4448,µm,Surface,Position,1,26370,
18.9038,µm,Surface,Position,1,26371,
27.3932,µm,Surface,Position,1,26375,
12.9647,µm,Surface,Position,1,26382,
22.2411,µm,Surface,Position,1,26383,
13.0302,µm,Surface,Position,1,26384,
29.595,µm,Surface,Position,1,26385,
18.6205,µm,Surface,Position,1,26386,
27.2808,µm,Surface,Position,1,26387,
21.2288,µm,Surface,Position,1,26388,
15.0478,µm,Surface,Position,1,26389,
28.7614,µm,Surface,Position,1,26390,
17.8067,µm,Surface,Position,1,26391,
28.9248,µm,Surface,Position,1,26392,
17.3974,µm,Surface,Position,1,26393,
14.8095,µm,Surface,Position,1,26394,
27.7704,µm,Surface,Position,1,26395,
29.3795,µm,Surface,Position,1,26396,
14.9387,µm,Surface,Position,1,26397,
14.749,µm,Surface,Position,1,26398,
24.8414,µm,Surface,Position,1,26399,
16.6799,µm,Surface,Position,1,26401,
22.8092,µm,Surface,Position,1,26402,
17.8278,µm,Surface,Position,1,26404,
26.9789,µm,Surface,Position,1,26406,
23.5693,µm,Surface,Position,1,26407,
26.8696,µm,Surface,Position,1,26408,
19.1074,µm,Surface,Position,1,26409,
25.9854,µm,Surface,Position,1,26410,
18.6225,µm,Surface,Position,1,26411,
29.1202,µm,Surface,Position,1,26412,
22.4147,µm,Surface,Position,1,26413,
28.4696,µm,Surface,Position,1,26414,
19.8702,µm,Surface,Position,1,26415,
25.8317,µm,Surface,Position,1,26417,
27.743,µm,Surface,Position,1,26418,
15.5539,µm,Surface,Position,1,26419,
19.1242,µm,Surface,Position,1,26420,
14.3487,µm,Surface,Position,1,26421,
12.2976,µm,Surface,Position,1,26423,
30.2046,µm,Surface,Position,1,26425,
13.6394,µm,Surface,Position,1,26426,
14.7203,µm,Surface,Position,1,26427,
25.1221,µm,Surface,Position,1,26428,
23.6529,µm,Surface,Position,1,26429,
25.023,µm,Surface,Position,1,26430,
16.5438,µm,Surface,Position,1,26431,
22.0446,µm,Surface,Position,1,26432,
12.8385,µm,Surface,Position,1,26433,
15.4649,µm,Surface,Position,1,26434,
20.5216,µm,Surface,Position,1,26435,
12.5851,µm,Surface,Position,1,26436,
23.6531,µm,Surface,Position,1,26437,
23.2,µm,Surface,Position,1,26438,
11.8871,µm,Surface,Position,1,26439,
23.2384,µm,Surface,Position,1,26440,
16.1755,µm,Surface,Position,1,26441,
24.6844,µm,Surface,Position,1,26442,
12.9635,µm,Surface,Position,1,26443,
21.5302,µm,Surface,Position,1,26444,
16.0209,µm,Surface,Position,1,26446,
12.563,µm,Surface,Position,1,26448,
15.355,µm,Surface,Position,1,26451,
12.3994,µm,Surface,Position,1,26452,
25.9693,µm,Surface,Position,1,26453,
16.7839,µm,Surface,Position,1,26456,
26.8274,µm,Surface,Position,1,26457,
30.0644,µm,Surface,Position,1,26458,
21.6732,µm,Surface,Position,1,26459,
26.2187,µm,Surface,Position,1,26460,
22.9354,µm,Surface,Position,1,26461,
19.568,µm,Surface,Position,1,26462,
25.8649,µm,Surface,Position,1,26463,
26.3645,µm,Surface,Position,1,26464,
29.2781,µm,Surface,Position,1,26465,
13.3502,µm,Surface,Position,1,26466,
20.2863,µm,Surface,Position,1,26467,
15.9078,µm,Surface,Position,1,26468,
12.1806,µm,Surface,Position,1,26469,
15.2528,µm,Surface,Position,1,26471,
25.2583,µm,Surface,Position,1,26472,
12.068,µm,Surface,Position,1,26473,
14.6667,µm,Surface,Position,1,26474,
25.5748,µm,Surface,Position,1,26475,
29.5244,µm,Surface,Position,1,26476,
26.2505,µm,Surface,Position,1,26477,
28.2541,µm,Surface,Position,1,26478,
20.9879,µm,Surface,Position,1,26480,
19.542,µm,Surface,Position,1,26481,
27.3289,µm,Surface,Position,1,26482,
26.5964,µm,Surface,Position,1,26483,
14.108,µm,Surface,Position,1,26484,
20.653,µm,Surface,Position,1,26485,
29.7367,µm,Surface,Position,1,26486,
24.6715,µm,Surface,Position,1,26487,
26.1778,µm,Surface,Position,1,26488,
13.2486,µm,Surface,Position,1,26489,
26.1058,µm,Surface,Position,1,26490,
12.1636,µm,Surface,Position,1,26491,
22.4909,µm,Surface,Position,1,26492,
28.622,µm,Surface,Position,1,26493,
22.7981,µm,Surface,Position,1,26494,
13.9494,µm,Surface,Position,1,26495,
29.2421,µm,Surface,Position,1,26497,
11.8216,µm,Surface,Position,1,26498,
26.5068,µm,Surface,Position,1,26499,
26.7235,µm,Surface,Position,1,26502,
29.3889,µm,Surface,Position,1,26503,
23.0714,µm,Surface,Position,1,26504,
18.1201,µm,Surface,Position,1,26506,
25.4645,µm,Surface,Position,1,26507,
29.5675,µm,Surface,Position,1,26509,
19.6496,µm,Surface,Position,1,26510,
16.5764,µm,Surface,Position,1,26512,
14.3883,µm,Surface,Position,1,26513,
23.5784,µm,Surface,Position,1,26514,
25.9605,µm,Surface,Position,1,26515,
15.3158,µm,Surface,Position,1,26516,
21.0763,µm,Surface,Position,1,26517,
16.3295,µm,Surface,Position,1,26518,
13.9433,µm,Surface,Position,1,26521,
16.9116,µm,Surface,Position,1,26522,
13.3618,µm,Surface,Position,1,26523,
14.4365,µm,Surface,Position,1,26524,
22.4316,µm,Surface,Position,1,26525,
28.5829,µm,Surface,Position,1,26526,
13.0577,µm,Surface,Position,1,26527,
14.261,µm,Surface,Position,1,26528,
24.6074,µm,Surface,Position,1,26529,
28.6354,µm,Surface,Position,1,26530,
17.605,µm,Surface,Position,1,26531,
28.2999,µm,Surface,Position,1,26532,
12.8891,µm,Surface,Position,1,26533,
28.7533,µm,Surface,Position,1,26534,
14.4886,µm,Surface,Position,1,26535,
12.4182,µm,Surface,Position,1,26536,
25.0566,µm,Surface,Position,1,26537,
18.944,µm,Surface,Position,1,26538,
29.6348,µm,Surface,Position,1,26539,
25.5083,µm,Surface,Position,1,26541,
18.7676,µm,Surface,Position,1,26542,
14.7578,µm,Surface,Position,1,26543,
19.3068,µm,Surface,Position,1,26544,
27.1724,µm,Surface,Position,1,26545,
12.2537,µm,Surface,Position,1,26546,
28.7022,µm,Surface,Position,1,26547,
19.59,µm,Surface,Position,1,26548,
11.6208,µm,Surface,Position,1,26549,
25.991,µm,Surface,Position,1,26550,
18.6072,µm,Surface,Position,1,26551,
13.4239,µm,Surface,Position,1,26552,
11.9456,µm,Surface,Position,1,26553,
21.2201,µm,Surface,Position,1,26554,
29.7288,µm,Surface,Position,1,26555,
27.0649,µm,Surface,Position,1,26556,
13.2379,µm,Surface,Position,1,26557,
21.6036,µm,Surface,Position,1,26558,
14.5526,µm,Surface,Position,1,26559,
23.1383,µm,Surface,Position,1,26560,
27.0958,µm,Surface,Position,1,26561,
18.0576,µm,Surface,Position,1,26562,
26.9362,µm,Surface,Position,1,26563,
29.3049,µm,Surface,Position,1,26564,
19.7627,µm,Surface,Position,1,26565,
22.1283,µm,Surface,Position,1,26567,
16.4096,µm,Surface,Position,1,26568,
21.9948,µm,Surface,Position,1,26569,
13.5995,µm,Surface,Position,1,26570,
17.9593,µm,Surface,Position,1,26571,
15.9072,µm,Surface,Position,1,26572,
21.427,µm,Surface,Position,1,26573,
12.9311,µm,Surface,Position,1,26574,
22.4733,µm,Surface,Position,1,26575,
15.314,µm,Surface,Position,1,26576,
14.1907,µm,Surface,Position,1,26577,
21.4457,µm,Surface,Position,1,26578,
11.9859,µm,Surface,Position,1,26580,
26.7589,µm,Surface,Position,1,26581,
24.7065,µm,Surface,Position,1,26582,
12.0893,µm,Surface,Position,1,26583,
13.5887,µm,Surface,Position,1,26584,
16.181,µm,Surface,Position,1,26585,
26.0309,µm,Surface,Position,1,26586,
14.5544,µm,Surface,Position,1,26587,
22.8738,µm,Surface,Position,1,26589,
25.8169,µm,Surface,Position,1,26591,
15.0641,µm,Surface,Position,1,26592,
15.5422,µm,Surface,Position,1,26593,
13.878,µm,Surface,Position,1,26594,
11.7618,µm,Surface,Position,1,26595,
15.4341,µm,Surface,Position,1,26597,
26.2659,µm,Surface,Position,1,26598,
20.0253,µm,Surface,Position,1,26599,
27.7414,µm,Surface,Position,1,26600,
14.3889,µm,Surface,Position,1,26601,
27.3188,µm,Surface,Position,1,26602,
14.1375,µm,Surface,Position,1,26603,
17.1786,µm,Surface,Position,1,26604,
30.0272,µm,Surface,Position,1,26606,
26.1596,µm,Surface,Position,1,26607,
29.1582,µm,Surface,Position,1,26608,
22.8931,µm,Surface,Position,1,26609,
23.5804,µm,Surface,Position,1,26610,
19.8993,µm,Surface,Position,1,26611,
13.1727,µm,Surface,Position,1,26612,
19.4104,µm,Surface,Position,1,26614,
19.6096,µm,Surface,Position,1,26616,
23.0957,µm,Surface,Position,1,26617,
12.2921,µm,Surface,Position,1,26621,
16.9157,µm,Surface,Position,1,26622,
25.3299,µm,Surface,Position,1,26624,
28.0602,µm,Surface,Position,1,26626,
12.5044,µm,Surface,Position,1,26627,
11.9159,µm,Surface,Position,1,26628,
19.8252,µm,Surface,Position,1,26630,
29.3055,µm,Surface,Position,1,26632,
27.7966,µm,Surface,Position,1,26633,
17.1986,µm,Surface,Position,1,26635,
16.8497,µm,Surface,Position,1,26636,
14.2414,µm,Surface,Position,1,26637,
15.7614,µm,Surface,Position,1,26638,
25.1072,µm,Surface,Position,1,26639,
26.5666,µm,Surface,Position,1,26640,
28.2511,µm,Surface,Position,1,26641,
26.4451,µm,Surface,Position,1,26642,
30.0123,µm,Surface,Position,1,26643,
19.0133,µm,Surface,Position,1,26644,
13.9393,µm,Surface,Position,1,26645,
26.5911,µm,Surface,Position,1,26646,
12.0751,µm,Surface,Position,1,26647,
24.9819,µm,Surface,Position,1,26649,
27.2582,µm,Surface,Position,1,26652,
29.0656,µm,Surface,Position,1,26654,
23.3302,µm,Surface,Position,1,26655,
28.7035,µm,Surface,Position,1,26658,
12.3529,µm,Surface,Position,1,26659,
18.0779,µm,Surface,Position,1,26660,
29.5288,µm,Surface,Position,1,26661,
11.8119,µm,Surface,Position,1,26662,
19.708,µm,Surface,Position,1,26663,
12.1856,µm,Surface,Position,1,26664,
27.1029,µm,Surface,Position,1,26665,
16.134,µm,Surface,Position,1,26666,
13.0613,µm,Surface,Position,1,26667,
21.8232,µm,Surface,Position,1,26668,
20.673,µm,Surface,Position,1,26669,
29.6356,µm,Surface,Position,1,26670,
12.2856,µm,Surface,Position,1,26671,
14.3082,µm,Surface,Position,1,26672,
30.4047,µm,Surface,Position,1,26673,
28.7637,µm,Surface,Position,1,26674,
14.412,µm,Surface,Position,1,26675,
29.9229,µm,Surface,Position,1,26676,
25.829,µm,Surface,Position,1,26677,
26.078,µm,Surface,Position,1,26678,
15.5177,µm,Surface,Position,1,26679,
29.3696,µm,Surface,Position,1,26681,
25.8658,µm,Surface,Position,1,26682,
13.3642,µm,Surface,Position,1,26683,
19.9847,µm,Surface,Position,1,26686,
29.4055,µm,Surface,Position,1,26688,
17.6973,µm,Surface,Position,1,26689,
12.7458,µm,Surface,Position,1,26690,
17.591,µm,Surface,Position,1,26691,
26.7767,µm,Surface,Position,1,26692,
19.5202,µm,Surface,Position,1,26694,
13.1486,µm,Surface,Position,1,26695,
22.8737,µm,Surface,Position,1,26696,
26.219,µm,Surface,Position,1,26697,
24.6237,µm,Surface,Position,1,26699,
20.2754,µm,Surface,Position,1,26700,
28.6626,µm,Surface,Position,1,26701,
25.3975,µm,Surface,Position,1,26702,
15.0907,µm,Surface,Position,1,26703,
14.1461,µm,Surface,Position,1,26704,
11.592,µm,Surface,Position,1,26705,
26.1705,µm,Surface,Position,1,26706,
28.3162,µm,Surface,Position,1,26707,
19.7825,µm,Surface,Position,1,26708,
16.9956,µm,Surface,Position,1,26709,
17.8759,µm,Surface,Position,1,26710,
25.5967,µm,Surface,Position,1,26711,
16.7253,µm,Surface,Position,1,26712,
12.9975,µm,Surface,Position,1,26713,
20.9259,µm,Surface,Position,1,26714,
27.998,µm,Surface,Position,1,26716,
16.62,µm,Surface,Position,1,26717,
29.2622,µm,Surface,Position,1,26718,
15.5564,µm,Surface,Position,1,26719,
26.0254,µm,Surface,Position,1,26720,
17.7949,µm,Surface,Position,1,26722,
27.6267,µm,Surface,Position,1,26723,
18.5989,µm,Surface,Position,1,26724,
26.8643,µm,Surface,Position,1,26725,
24.5195,µm,Surface,Position,1,26726,
20.5096,µm,Surface,Position,1,26727,
30.0213,µm,Surface,Position,1,26728,
23.904,µm,Surface,Position,1,26729,
11.8899,µm,Surface,Position,1,26730,
19.5326,µm,Surface,Position,1,26731,
22.286,µm,Surface,Position,1,26732,
22.6278,µm,Surface,Position,1,26733,
28.3953,µm,Surface,Position,1,26734,
25.2118,µm,Surface,Position,1,26735,
12.8113,µm,Surface,Position,1,26736,
24.3949,µm,Surface,Position,1,26737,
12.6749,µm,Surface,Position,1,26739,
24.3166,µm,Surface,Position,1,26740,
22.6786,µm,Surface,Position,1,26741,
19.8336,µm,Surface,Position,1,26742,
23.6529,µm,Surface,Position,1,26743,
17.3766,µm,Surface,Position,1,26745,
16.4548,µm,Surface,Position,1,26746,
25.4919,µm,Surface,Position,1,26747,
12.0612,µm,Surface,Position,1,26748,
24.5775,µm,Surface,Position,1,26749,
28.3165,µm,Surface,Position,1,26750,
12.0815,µm,Surface,Position,1,26751,
25.0445,µm,Surface,Position,1,26752,
29.5839,µm,Surface,Position,1,26753,
15.8195,µm,Surface,Position,1,26754,
26.1217,µm,Surface,Position,1,26755,
26.4065,µm,Surface,Position,1,26756,
29.5323,µm,Surface,Position,1,26758,
17.4414,µm,Surface,Position,1,26759,
27.9408,µm,Surface,Position,1,26760,
27.6471,µm,Surface,Position,1,26761,
12.0506,µm,Surface,Position,1,26762,
25.7006,µm,Surface,Position,1,26763,
17.6722,µm,Surface,Position,1,26764,
30.118,µm,Surface,Position,1,26765,
20.6272,µm,Surface,Position,1,26766,
29.0528,µm,Surface,Position,1,26767,
20.3236,µm,Surface,Position,1,26768,
12.4902,µm,Surface,Position,1,26771,
19.1142,µm,Surface,Position,1,26772,
25.7031,µm,Surface,Position,1,26773,
27.2507,µm,Surface,Position,1,26774,
26.4538,µm,Surface,Position,1,26776,
13.325,µm,Surface,Position,1,26777,
12.0204,µm,Surface,Position,1,26778,
28.7863,µm,Surface,Position,1,26779,
13.2632,µm,Surface,Position,1,26780,
19.1109,µm,Surface,Position,1,26781,
17.6005,µm,Surface,Position,1,26783,
20.195,µm,Surface,Position,1,26784,
19.2562,µm,Surface,Position,1,26785,
15.2127,µm,Surface,Position,1,26786,
12.4228,µm,Surface,Position,1,26787,
20.215,µm,Surface,Position,1,26788,
23.4143,µm,Surface,Position,1,26789,
24.0735,µm,Surface,Position,1,26790,
19.1383,µm,Surface,Position,1,26791,
22.5544,µm,Surface,Position,1,26792,
13.8585,µm,Surface,Position,1,26793,
30.2322,µm,Surface,Position,1,26794,
25.9237,µm,Surface,Position,1,26795,
13.105,µm,Surface,Position,1,26796,
18.8632,µm,Surface,Position,1,26797,
29.8342,µm,Surface,Position,1,26798,
19.0128,µm,Surface,Position,1,26799,
14.042,µm,Surface,Position,1,26800,
27.4337,µm,Surface,Position,1,26801,
12.1061,µm,Surface,Position,1,26802,
29.6382,µm,Surface,Position,1,26803,
13.5972,µm,Surface,Position,1,26804,
14.4809,µm,Surface,Position,1,26805,
14.0685,µm,Surface,Position,1,26806,
21.2062,µm,Surface,Position,1,26807,
16.8601,µm,Surface,Position,1,26808,
20.8695,µm,Surface,Position,1,26809,
29.4027,µm,Surface,Position,1,26810,
14.5882,µm,Surface,Position,1,26811,
28.7591,µm,Surface,Position,1,26812,
25.0794,µm,Surface,Position,1,26813,
27.2252,µm,Surface,Position,1,26814,
29.7607,µm,Surface,Position,1,26815,
30.312,µm,Surface,Position,1,26816,
28.5753,µm,Surface,Position,1,26817,
17.4174,µm,Surface,Position,1,26818,
17.5105,µm,Surface,Position,1,26819,
29.6598,µm,Surface,Position,1,26820,
14.0693,µm,Surface,Position,1,26821,
15.4966,µm,Surface,Position,1,26822,
13.0587,µm,Surface,Position,1,26823,
11.9498,µm,Surface,Position,1,26824,
22.5966,µm,Surface,Position,1,26825,
19.2182,µm,Surface,Position,1,26826,
12.958,µm,Surface,Position,1,26827,
23.4389,µm,Surface,Position,1,26828,
24.212,µm,Surface,Position,1,26829,
21.8195,µm,Surface,Position,1,26830,
25.3302,µm,Surface,Position,1,26831,
13.1804,µm,Surface,Position,1,26833,
12.0403,µm,Surface,Position,1,26834,
28.4368,µm,Surface,Position,1,26835,
14.9873,µm,Surface,Position,1,26836,
29.9573,µm,Surface,Position,1,26837,
17.4756,µm,Surface,Position,1,26838,
12.8969,µm,Surface,Position,1,26839,
24.1623,µm,Surface,Position,1,26840,
27.1382,µm,Surface,Position,1,26841,
28.6482,µm,Surface,Position,1,26843,
23.7788,µm,Surface,Position,1,26844,
30.3232,µm,Surface,Position,1,26845,
14.2109,µm,Surface,Position,1,26846,
26.6971,µm,Surface,Position,1,26847,
13.0477,µm,Surface,Position,1,26848,
22.3476,µm,Surface,Position,1,26849,
27.0204,µm,Surface,Position,1,26850,
25.7846,µm,Surface,Position,1,26852,
20.672,µm,Surface,Position,1,26853,
15.7907,µm,Surface,Position,1,26854,
20.8676,µm,Surface,Position,1,26855,
26.9287,µm,Surface,Position,1,26856,
29.1777,µm,Surface,Position,1,26857,
19.9408,µm,Surface,Position,1,26858,
29.1108,µm,Surface,Position,1,26859,
12.5317,µm,Surface,Position,1,26860,
28.0198,µm,Surface,Position,1,26861,
17.1289,µm,Surface,Position,1,26862,
29.0221,µm,Surface,Position,1,26863,
15.0139,µm,Surface,Position,1,26864,
27.6521,µm,Surface,Position,1,26865,
16.4586,µm,Surface,Position,1,26866,
30.2787,µm,Surface,Position,1,26867,
14.4716,µm,Surface,Position,1,26869,
28.2712,µm,Surface,Position,1,26870,
12.2988,µm,Surface,Position,1,26871,
12.934,µm,Surface,Position,1,26872,
19.9313,µm,Surface,Position,1,26873,
25.9675,µm,Surface,Position,1,26874,
18.8088,µm,Surface,Position,1,26875,
21.9714,µm,Surface,Position,1,26876,
13.7074,µm,Surface,Position,1,26877,
27.7779,µm,Surface,Position,1,26878,
20.2722,µm,Surface,Position,1,26880,
28.3117,µm,Surface,Position,1,26881,
14.7252,µm,Surface,Position,1,26882,
30.3438,µm,Surface,Position,1,26883,
27.0498,µm,Surface,Position,1,26884,
27.9615,µm,Surface,Position,1,26885,
11.7558,µm,Surface,Position,1,26886,
17.137,µm,Surface,Position,1,26888,
14.6147,µm,Surface,Position,1,26889,
26.4353,µm,Surface,Position,1,26890,
17.5563,µm,Surface,Position,1,26891,
13.9345,µm,Surface,Position,1,26892,
21.9448,µm,Surface,Position,1,26893,
23.9881,µm,Surface,Position,1,26894,
24.4402,µm,Surface,Position,1,26895,
13.8206,µm,Surface,Position,1,26896,
14.7462,µm,Surface,Position,1,26897,
12.2047,µm,Surface,Position,1,26898,
29.3034,µm,Surface,Position,1,26899,
27.8076,µm,Surface,Position,1,26900,
25.3822,µm,Surface,Position,1,26901,
15.455,µm,Surface,Position,1,26902,
27.606,µm,Surface,Position,1,26903,
13.0103,µm,Surface,Position,1,26904,
14.5375,µm,Surface,Position,1,26906,
20.1296,µm,Surface,Position,1,26907,
27.5347,µm,Surface,Position,1,26908,
21.6517,µm,Surface,Position,1,26909,
16.9385,µm,Surface,Position,1,26910,
15.1529,µm,Surface,Position,1,26911,
28.4411,µm,Surface,Position,1,26912,
26.9576,µm,Surface,Position,1,26913,
12.9476,µm,Surface,Position,1,26914,
23.2468,µm,Surface,Position,1,26915,
28.216,µm,Surface,Position,1,26916,
22.06,µm,Surface,Position,1,26917,
20.4919,µm,Surface,Position,1,26918,
21.2221,µm,Surface,Position,1,26920,
25.2974,µm,Surface,Position,1,26921,
25.0729,µm,Surface,Position,1,26922,
22.2854,µm,Surface,Position,1,26923,
23.0864,µm,Surface,Position,1,26924,
27.4471,µm,Surface,Position,1,26925,
13.4133,µm,Surface,Position,1,26926,
29.1307,µm,Surface,Position,1,26927,
29.2763,µm,Surface,Position,1,26929,
24.1203,µm,Surface,Position,1,26930,
13.8228,µm,Surface,Position,1,26932,
20.9712,µm,Surface,Position,1,26933,
14.9315,µm,Surface,Position,1,26934,
11.565,µm,Surface,Position,1,26935,
20.5823,µm,Surface,Position,1,26936,
20.2555,µm,Surface,Position,1,26937,
25.6549,µm,Surface,Position,1,26938,
12.5838,µm,Surface,Position,1,26939,
12.315,µm,Surface,Position,1,26940,
12.8331,µm,Surface,Position,1,26941,
25.3763,µm,Surface,Position,1,26942,
28.2053,µm,Surface,Position,1,26944,
25.6626,µm,Surface,Position,1,26945,
28.3677,µm,Surface,Position,1,26946,
18.589,µm,Surface,Position,1,26947,
28.2645,µm,Surface,Position,1,26948,
16.9687,µm,Surface,Position,1,26949,
21.1462,µm,Surface,Position,1,26950,
29.0021,µm,Surface,Position,1,26951,
15.2998,µm,Surface,Position,1,26952,
11.9827,µm,Surface,Position,1,26953,
21.5638,µm,Surface,Position,1,26954,
19.8294,µm,Surface,Position,1,26956,
23.0019,µm,Surface,Position,1,26957,
28.7648,µm,Surface,Position,1,26958,
23.9416,µm,Surface,Position,1,26960,
27.474,µm,Surface,Position,1,26961,
