
Ellipticity (oblate)
 ==================== 
Ellipticity (oblate),Unit,Category,Time,ID,
0.540375,,Surface,1,26591,
0.497971,,Surface,1,26592,
0.454388,,Surface,1,26593,
0.431548,,Surface,1,26594,
0.247935,,Surface,1,26595,
0.275954,,Surface,1,26597,
0.280737,,Surface,1,26598,
0.380484,,Surface,1,26599,
0.366546,,Surface,1,26600,
0.492525,,Surface,1,26601,
0.359915,,Surface,1,26602,
0.329852,,Surface,1,26603,
0.329947,,Surface,1,26604,
0.271215,,Surface,1,26606,
0.276804,,Surface,1,26607,
0.453151,,Surface,1,26608,
0.409526,,Surface,1,26609,
0.384606,,Surface,1,26610,
0.386531,,Surface,1,26611,
0.411809,,Surface,1,26612,
0.400077,,Surface,1,26614,
0.403502,,Surface,1,26616,
0.465886,,Surface,1,26617,
0.22321,,Surface,1,26621,
0.466519,,Surface,1,26622,
0.418827,,Surface,1,26624,
0.368592,,Surface,1,26626,
0.384891,,Surface,1,26627,
0.718722,,Surface,1,26628,
0.302193,,Surface,1,26630,
0.285734,,Surface,1,26632,
0.309746,,Surface,1,26633,
0.309169,,Surface,1,26635,
0.25896,,Surface,1,26636,
0.527457,,Surface,1,26637,
0.215427,,Surface,1,26638,
0.410294,,Surface,1,26639,
0.363954,,Surface,1,26640,
0.324497,,Surface,1,26641,
0.263466,,Surface,1,26642,
0.296096,,Surface,1,26643,
0.380689,,Surface,1,26644,
0.494391,,Surface,1,26645,
0.323402,,Surface,1,26646,
0.348261,,Surface,1,26647,
0.346737,,Surface,1,26649,
0.440076,,Surface,1,26652,
0.34029,,Surface,1,26654,
0.298444,,Surface,1,26655,
0.318303,,Surface,1,26658,
0.349986,,Surface,1,26659,
0.324184,,Surface,1,26660,
0.254062,,Surface,1,26661,
0.240501,,Surface,1,26662,
0.292654,,Surface,1,26663,
0.404782,,Surface,1,26664,
0.463391,,Surface,1,26665,
0.669857,,Surface,1,26666,
0.466784,,Surface,1,26667,
0.389023,,Surface,1,26668,
0.361408,,Surface,1,26669,
0.443368,,Surface,1,26670,
0.241162,,Surface,1,26671,
0.327721,,Surface,1,26672,
0.278834,,Surface,1,26673,
0.325983,,Surface,1,26674,
0.414756,,Surface,1,26675,
0.277742,,Surface,1,26676,
0.202256,,Surface,1,26677,
0.385823,,Surface,1,26678,
0.453616,,Surface,1,26679,
0.380204,,Surface,1,26681,
0.371787,,Surface,1,26682,
0.425819,,Surface,1,26683,
0.342342,,Surface,1,26686,
0.297201,,Surface,1,26688,
0.474559,,Surface,1,26689,
0.412902,,Surface,1,26690,
0.239811,,Surface,1,26691,
0.430835,,Surface,1,26692,
0.40207,,Surface,1,26694,
0.247483,,Surface,1,26695,
0.327807,,Surface,1,26696,
0.421812,,Surface,1,26697,
0.433868,,Surface,1,26699,
0.432747,,Surface,1,26700,
0.366023,,Surface,1,26701,
0.413989,,Surface,1,26702,
0.297972,,Surface,1,26703,
0.345948,,Surface,1,26704,
0.315861,,Surface,1,26705,
0.315245,,Surface,1,26706,
0.309304,,Surface,1,26707,
0.395457,,Surface,1,26708,
0.354217,,Surface,1,26709,
0.208879,,Surface,1,26710,
0.406398,,Surface,1,26711,
0.32891,,Surface,1,26712,
0.437353,,Surface,1,26713,
0.318856,,Surface,1,26714,
