
Distance from Origin
 ==================== 
Distance from Origin,Unit,Category,Collection,Time,ID,
622.848,µm,Surface,Distance from Origin,1,31102,
557.567,µm,Surface,Distance from Origin,1,31103,
575.309,µm,Surface,Distance from Origin,1,31104,
488.767,µm,Surface,Distance from Origin,1,31105,
596.427,µm,Surface,Distance from Origin,1,31106,
524.622,µm,Surface,Distance from Origin,1,31107,
473.249,µm,Surface,Distance from Origin,1,31108,
566.661,µm,Surface,Distance from Origin,1,31109,
488.895,µm,Surface,Distance from Origin,1,31111,
616.531,µm,Surface,Distance from Origin,1,31112,
551.155,µm,Surface,Distance from Origin,1,31113,
605.153,µm,Surface,Distance from Origin,1,31114,
574.436,µm,Surface,Distance from Origin,1,31115,
496.802,µm,Surface,Distance from Origin,1,31116,
599.726,µm,Surface,Distance from Origin,1,31117,
516.48,µm,Surface,Distance from Origin,1,31118,
538.606,µm,Surface,Distance from Origin,1,31119,
488.953,µm,Surface,Distance from Origin,1,31120,
463.827,µm,Surface,Distance from Origin,1,31121,
464.281,µm,Surface,Distance from Origin,1,31122,
527.742,µm,Surface,Distance from Origin,1,31123,
475.363,µm,Surface,Distance from Origin,1,31124,
562.573,µm,Surface,Distance from Origin,1,31125,
588.133,µm,Surface,Distance from Origin,1,31126,
592.508,µm,Surface,Distance from Origin,1,31127,
543.509,µm,Surface,Distance from Origin,1,31128,
557.197,µm,Surface,Distance from Origin,1,31129,
486.417,µm,Surface,Distance from Origin,1,31130,
483.954,µm,Surface,Distance from Origin,1,31131,
517.803,µm,Surface,Distance from Origin,1,31132,
628.963,µm,Surface,Distance from Origin,1,31133,
575.767,µm,Surface,Distance from Origin,1,31134,
477.775,µm,Surface,Distance from Origin,1,31135,
525.348,µm,Surface,Distance from Origin,1,31137,
472.697,µm,Surface,Distance from Origin,1,31138,
469.094,µm,Surface,Distance from Origin,1,31139,
495.554,µm,Surface,Distance from Origin,1,31140,
651.977,µm,Surface,Distance from Origin,1,31141,
601.306,µm,Surface,Distance from Origin,1,31142,
482.699,µm,Surface,Distance from Origin,1,31143,
547.747,µm,Surface,Distance from Origin,1,31144,
543.134,µm,Surface,Distance from Origin,1,31145,
618.873,µm,Surface,Distance from Origin,1,31146,
646.96,µm,Surface,Distance from Origin,1,31147,
587.804,µm,Surface,Distance from Origin,1,31148,
574.531,µm,Surface,Distance from Origin,1,31149,
606.419,µm,Surface,Distance from Origin,1,31151,
488.63,µm,Surface,Distance from Origin,1,31152,
625.085,µm,Surface,Distance from Origin,1,31153,
544.7,µm,Surface,Distance from Origin,1,31154,
548.03,µm,Surface,Distance from Origin,1,31155,
629.259,µm,Surface,Distance from Origin,1,31156,
483.386,µm,Surface,Distance from Origin,1,31157,
653.803,µm,Surface,Distance from Origin,1,31158,
652.015,µm,Surface,Distance from Origin,1,31159,
524.268,µm,Surface,Distance from Origin,1,31160,
476.582,µm,Surface,Distance from Origin,1,31161,
477.779,µm,Surface,Distance from Origin,1,31162,
668.01,µm,Surface,Distance from Origin,1,31163,
593.753,µm,Surface,Distance from Origin,1,31164,
489.792,µm,Surface,Distance from Origin,1,31165,
615.184,µm,Surface,Distance from Origin,1,31167,
477.041,µm,Surface,Distance from Origin,1,31168,
506.885,µm,Surface,Distance from Origin,1,31169,
483.845,µm,Surface,Distance from Origin,1,31170,
584.223,µm,Surface,Distance from Origin,1,31171,
611.594,µm,Surface,Distance from Origin,1,31172,
559.644,µm,Surface,Distance from Origin,1,31173,
515.087,µm,Surface,Distance from Origin,1,31174,
520.407,µm,Surface,Distance from Origin,1,31176,
470.996,µm,Surface,Distance from Origin,1,31178,
551.532,µm,Surface,Distance from Origin,1,31179,
476.787,µm,Surface,Distance from Origin,1,31180,
524.764,µm,Surface,Distance from Origin,1,31181,
653.994,µm,Surface,Distance from Origin,1,31182,
486.249,µm,Surface,Distance from Origin,1,31183,
482.385,µm,Surface,Distance from Origin,1,31184,
503.754,µm,Surface,Distance from Origin,1,31185,
640.392,µm,Surface,Distance from Origin,1,31186,
506.194,µm,Surface,Distance from Origin,1,31187,
511.417,µm,Surface,Distance from Origin,1,31188,
616.872,µm,Surface,Distance from Origin,1,31190,
617.285,µm,Surface,Distance from Origin,1,31191,
644.815,µm,Surface,Distance from Origin,1,31192,
654.131,µm,Surface,Distance from Origin,1,31193,
541.647,µm,Surface,Distance from Origin,1,31194,
530.367,µm,Surface,Distance from Origin,1,31195,
474.468,µm,Surface,Distance from Origin,1,31196,
476.105,µm,Surface,Distance from Origin,1,31197,
485.94,µm,Surface,Distance from Origin,1,31199,
657.143,µm,Surface,Distance from Origin,1,31200,
487.464,µm,Surface,Distance from Origin,1,31201,
486.573,µm,Surface,Distance from Origin,1,31202,
499.599,µm,Surface,Distance from Origin,1,31203,
496.39,µm,Surface,Distance from Origin,1,31204,
472.604,µm,Surface,Distance from Origin,1,31205,
488.453,µm,Surface,Distance from Origin,1,31207,
637.452,µm,Surface,Distance from Origin,1,31208,
496.496,µm,Surface,Distance from Origin,1,31209,
483.249,µm,Surface,Distance from Origin,1,31210,
455.478,µm,Surface,Distance from Origin,1,31211,
554.578,µm,Surface,Distance from Origin,1,31212,
538.748,µm,Surface,Distance from Origin,1,31213,
464.689,µm,Surface,Distance from Origin,1,31214,
530.876,µm,Surface,Distance from Origin,1,31215,
501.796,µm,Surface,Distance from Origin,1,31217,
555.373,µm,Surface,Distance from Origin,1,31219,
488.01,µm,Surface,Distance from Origin,1,31220,
481.852,µm,Surface,Distance from Origin,1,31221,
460.847,µm,Surface,Distance from Origin,1,31222,
560.867,µm,Surface,Distance from Origin,1,31223,
465.17,µm,Surface,Distance from Origin,1,31224,
588.065,µm,Surface,Distance from Origin,1,31225,
586.544,µm,Surface,Distance from Origin,1,31226,
558.656,µm,Surface,Distance from Origin,1,31227,
473.06,µm,Surface,Distance from Origin,1,31228,
554.115,µm,Surface,Distance from Origin,1,31229,
501.6,µm,Surface,Distance from Origin,1,31230,
474.663,µm,Surface,Distance from Origin,1,31231,
474.86,µm,Surface,Distance from Origin,1,31232,
470.193,µm,Surface,Distance from Origin,1,31233,
626.313,µm,Surface,Distance from Origin,1,31234,
495.586,µm,Surface,Distance from Origin,1,31235,
609.696,µm,Surface,Distance from Origin,1,31236,
495.756,µm,Surface,Distance from Origin,1,31237,
531.182,µm,Surface,Distance from Origin,1,31238,
526.102,µm,Surface,Distance from Origin,1,31239,
465.871,µm,Surface,Distance from Origin,1,31240,
607.021,µm,Surface,Distance from Origin,1,31242,
583.672,µm,Surface,Distance from Origin,1,31243,
498.381,µm,Surface,Distance from Origin,1,31244,
596.554,µm,Surface,Distance from Origin,1,31245,
475.034,µm,Surface,Distance from Origin,1,31246,
496.13,µm,Surface,Distance from Origin,1,31247,
568.847,µm,Surface,Distance from Origin,1,31248,
632.916,µm,Surface,Distance from Origin,1,31249,
469.723,µm,Surface,Distance from Origin,1,31250,
550.634,µm,Surface,Distance from Origin,1,31251,
591.747,µm,Surface,Distance from Origin,1,31252,
516.355,µm,Surface,Distance from Origin,1,31253,
607.434,µm,Surface,Distance from Origin,1,31254,
610.362,µm,Surface,Distance from Origin,1,31255,
484.064,µm,Surface,Distance from Origin,1,31256,
601.644,µm,Surface,Distance from Origin,1,31257,
466.543,µm,Surface,Distance from Origin,1,31259,
552.057,µm,Surface,Distance from Origin,1,31260,
613.43,µm,Surface,Distance from Origin,1,31261,
469.725,µm,Surface,Distance from Origin,1,31262,
564.355,µm,Surface,Distance from Origin,1,31263,
627.916,µm,Surface,Distance from Origin,1,31265,
619.725,µm,Surface,Distance from Origin,1,31266,
511.902,µm,Surface,Distance from Origin,1,31267,
632.664,µm,Surface,Distance from Origin,1,31268,
648.757,µm,Surface,Distance from Origin,1,31269,
632.457,µm,Surface,Distance from Origin,1,31270,
515.203,µm,Surface,Distance from Origin,1,31271,
521.986,µm,Surface,Distance from Origin,1,31272,
463.959,µm,Surface,Distance from Origin,1,31273,
643.254,µm,Surface,Distance from Origin,1,31274,
466.882,µm,Surface,Distance from Origin,1,31275,
462.597,µm,Surface,Distance from Origin,1,31276,
464.138,µm,Surface,Distance from Origin,1,31277,
604.547,µm,Surface,Distance from Origin,1,31278,
592.403,µm,Surface,Distance from Origin,1,31279,
477.523,µm,Surface,Distance from Origin,1,31280,
479.892,µm,Surface,Distance from Origin,1,31281,
572.751,µm,Surface,Distance from Origin,1,31282,
482.864,µm,Surface,Distance from Origin,1,31284,
520.251,µm,Surface,Distance from Origin,1,31285,
465.727,µm,Surface,Distance from Origin,1,31286,
506.51,µm,Surface,Distance from Origin,1,31287,
638.768,µm,Surface,Distance from Origin,1,31288,
475.956,µm,Surface,Distance from Origin,1,31289,
561.768,µm,Surface,Distance from Origin,1,31291,
464.194,µm,Surface,Distance from Origin,1,31292,
492.218,µm,Surface,Distance from Origin,1,31293,
476.002,µm,Surface,Distance from Origin,1,31294,
532.573,µm,Surface,Distance from Origin,1,31295,
625.293,µm,Surface,Distance from Origin,1,31296,
484.529,µm,Surface,Distance from Origin,1,31297,
657.076,µm,Surface,Distance from Origin,1,31298,
527.962,µm,Surface,Distance from Origin,1,31299,
521.068,µm,Surface,Distance from Origin,1,31300,
497.25,µm,Surface,Distance from Origin,1,31301,
506.63,µm,Surface,Distance from Origin,1,31302,
539.981,µm,Surface,Distance from Origin,1,31303,
618.84,µm,Surface,Distance from Origin,1,31304,
578.337,µm,Surface,Distance from Origin,1,31305,
479.385,µm,Surface,Distance from Origin,1,31306,
558.299,µm,Surface,Distance from Origin,1,31307,
588.064,µm,Surface,Distance from Origin,1,31308,
471.236,µm,Surface,Distance from Origin,1,31309,
473.138,µm,Surface,Distance from Origin,1,31310,
478.422,µm,Surface,Distance from Origin,1,31312,
454.365,µm,Surface,Distance from Origin,1,31313,
479.063,µm,Surface,Distance from Origin,1,31314,
515.051,µm,Surface,Distance from Origin,1,31315,
487.577,µm,Surface,Distance from Origin,1,31316,
546.153,µm,Surface,Distance from Origin,1,31317,
472.201,µm,Surface,Distance from Origin,1,31318,
584.253,µm,Surface,Distance from Origin,1,31319,
658.186,µm,Surface,Distance from Origin,1,31320,
470.998,µm,Surface,Distance from Origin,1,31321,
467.523,µm,Surface,Distance from Origin,1,31323,
530.155,µm,Surface,Distance from Origin,1,31324,
625.005,µm,Surface,Distance from Origin,1,31325,
540.031,µm,Surface,Distance from Origin,1,31326,
532.924,µm,Surface,Distance from Origin,1,31327,
561.619,µm,Surface,Distance from Origin,1,31328,
505.134,µm,Surface,Distance from Origin,1,31329,
473.16,µm,Surface,Distance from Origin,1,31330,
622.163,µm,Surface,Distance from Origin,1,31331,
463.495,µm,Surface,Distance from Origin,1,31332,
462.943,µm,Surface,Distance from Origin,1,31333,
533.568,µm,Surface,Distance from Origin,1,31334,
539.424,µm,Surface,Distance from Origin,1,31335,
642.609,µm,Surface,Distance from Origin,1,31336,
586.239,µm,Surface,Distance from Origin,1,31337,
618.551,µm,Surface,Distance from Origin,1,31338,
574.726,µm,Surface,Distance from Origin,1,31339,
637.831,µm,Surface,Distance from Origin,1,31340,
466.937,µm,Surface,Distance from Origin,1,31341,
549.726,µm,Surface,Distance from Origin,1,31342,
477.791,µm,Surface,Distance from Origin,1,31343,
467.898,µm,Surface,Distance from Origin,1,31344,
459.316,µm,Surface,Distance from Origin,1,31345,
640.798,µm,Surface,Distance from Origin,1,31347,
471.256,µm,Surface,Distance from Origin,1,31348,
458.332,µm,Surface,Distance from Origin,1,31349,
618.692,µm,Surface,Distance from Origin,1,31350,
463.686,µm,Surface,Distance from Origin,1,31351,
568.944,µm,Surface,Distance from Origin,1,31352,
589.397,µm,Surface,Distance from Origin,1,31353,
486.533,µm,Surface,Distance from Origin,1,31354,
443.857,µm,Surface,Distance from Origin,1,31355,
457.814,µm,Surface,Distance from Origin,1,31356,
564.862,µm,Surface,Distance from Origin,1,31357,
439.852,µm,Surface,Distance from Origin,1,31358,
540.541,µm,Surface,Distance from Origin,1,31359,
457.557,µm,Surface,Distance from Origin,1,31360,
517.664,µm,Surface,Distance from Origin,1,31361,
558.962,µm,Surface,Distance from Origin,1,31362,
597.619,µm,Surface,Distance from Origin,1,31363,
462.081,µm,Surface,Distance from Origin,1,31364,
603.317,µm,Surface,Distance from Origin,1,31365,
458.329,µm,Surface,Distance from Origin,1,31366,
614.527,µm,Surface,Distance from Origin,1,31370,
503.205,µm,Surface,Distance from Origin,1,31371,
451.011,µm,Surface,Distance from Origin,1,31372,
622.075,µm,Surface,Distance from Origin,1,31373,
466.255,µm,Surface,Distance from Origin,1,31374,
574.994,µm,Surface,Distance from Origin,1,31375,
577.368,µm,Surface,Distance from Origin,1,31376,
602.131,µm,Surface,Distance from Origin,1,31377,
612.43,µm,Surface,Distance from Origin,1,31378,
589.119,µm,Surface,Distance from Origin,1,31379,
459.858,µm,Surface,Distance from Origin,1,31380,
482.584,µm,Surface,Distance from Origin,1,31381,
623.517,µm,Surface,Distance from Origin,1,31382,
604.47,µm,Surface,Distance from Origin,1,31383,
580.309,µm,Surface,Distance from Origin,1,31384,
481.432,µm,Surface,Distance from Origin,1,31385,
573.233,µm,Surface,Distance from Origin,1,31386,
499.075,µm,Surface,Distance from Origin,1,31387,
499.171,µm,Surface,Distance from Origin,1,31388,
488.932,µm,Surface,Distance from Origin,1,31390,
540.673,µm,Surface,Distance from Origin,1,31391,
514.061,µm,Surface,Distance from Origin,1,31392,
481.451,µm,Surface,Distance from Origin,1,31393,
582.872,µm,Surface,Distance from Origin,1,31394,
521.311,µm,Surface,Distance from Origin,1,31395,
598.535,µm,Surface,Distance from Origin,1,31397,
489.282,µm,Surface,Distance from Origin,1,31398,
560.764,µm,Surface,Distance from Origin,1,31399,
448.549,µm,Surface,Distance from Origin,1,31400,
558.475,µm,Surface,Distance from Origin,1,31401,
537.926,µm,Surface,Distance from Origin,1,31402,
523.964,µm,Surface,Distance from Origin,1,31404,
488.257,µm,Surface,Distance from Origin,1,31405,
536.178,µm,Surface,Distance from Origin,1,31407,
568.676,µm,Surface,Distance from Origin,1,31408,
548.108,µm,Surface,Distance from Origin,1,31409,
539.405,µm,Surface,Distance from Origin,1,31410,
451.695,µm,Surface,Distance from Origin,1,31411,
458.742,µm,Surface,Distance from Origin,1,31412,
627.64,µm,Surface,Distance from Origin,1,31413,
443.815,µm,Surface,Distance from Origin,1,31414,
445.903,µm,Surface,Distance from Origin,1,31415,
456.901,µm,Surface,Distance from Origin,1,31416,
612.329,µm,Surface,Distance from Origin,1,31417,
502.547,µm,Surface,Distance from Origin,1,31418,
500.274,µm,Surface,Distance from Origin,1,31419,
460.374,µm,Surface,Distance from Origin,1,31420,
457.861,µm,Surface,Distance from Origin,1,31422,
543.774,µm,Surface,Distance from Origin,1,31423,
608.383,µm,Surface,Distance from Origin,1,31424,
552.758,µm,Surface,Distance from Origin,1,31426,
507.507,µm,Surface,Distance from Origin,1,31427,
548.938,µm,Surface,Distance from Origin,1,31428,
594.44,µm,Surface,Distance from Origin,1,31429,
484.57,µm,Surface,Distance from Origin,1,31430,
458.675,µm,Surface,Distance from Origin,1,31431,
631.578,µm,Surface,Distance from Origin,1,31432,
473.887,µm,Surface,Distance from Origin,1,31433,
530.888,µm,Surface,Distance from Origin,1,31434,
463.877,µm,Surface,Distance from Origin,1,31435,
513.481,µm,Surface,Distance from Origin,1,31437,
590.48,µm,Surface,Distance from Origin,1,31438,
581.1,µm,Surface,Distance from Origin,1,31440,
461.736,µm,Surface,Distance from Origin,1,31441,
456.266,µm,Surface,Distance from Origin,1,31442,
462.912,µm,Surface,Distance from Origin,1,31443,
513.065,µm,Surface,Distance from Origin,1,31444,
583.456,µm,Surface,Distance from Origin,1,31445,
562.662,µm,Surface,Distance from Origin,1,31446,
630.115,µm,Surface,Distance from Origin,1,31447,
625.655,µm,Surface,Distance from Origin,1,31448,
568.748,µm,Surface,Distance from Origin,1,31450,
543.153,µm,Surface,Distance from Origin,1,31451,
443.839,µm,Surface,Distance from Origin,1,31452,
451.028,µm,Surface,Distance from Origin,1,31453,
512,µm,Surface,Distance from Origin,1,31454,
459.945,µm,Surface,Distance from Origin,1,31455,
503.774,µm,Surface,Distance from Origin,1,31456,
565.239,µm,Surface,Distance from Origin,1,31457,
467.642,µm,Surface,Distance from Origin,1,31458,
551.102,µm,Surface,Distance from Origin,1,31459,
593.21,µm,Surface,Distance from Origin,1,31460,
592.984,µm,Surface,Distance from Origin,1,31461,
485.166,µm,Surface,Distance from Origin,1,31462,
522.748,µm,Surface,Distance from Origin,1,31463,
634.309,µm,Surface,Distance from Origin,1,31464,
480.155,µm,Surface,Distance from Origin,1,31465,
456.703,µm,Surface,Distance from Origin,1,31466,
464.751,µm,Surface,Distance from Origin,1,31467,
529.39,µm,Surface,Distance from Origin,1,31468,
598.88,µm,Surface,Distance from Origin,1,31469,
584.835,µm,Surface,Distance from Origin,1,31470,
534.564,µm,Surface,Distance from Origin,1,31471,
562.962,µm,Surface,Distance from Origin,1,31472,
564.924,µm,Surface,Distance from Origin,1,31473,
512.649,µm,Surface,Distance from Origin,1,31474,
534.266,µm,Surface,Distance from Origin,1,31475,
520.334,µm,Surface,Distance from Origin,1,31476,
564.492,µm,Surface,Distance from Origin,1,31477,
503.785,µm,Surface,Distance from Origin,1,31478,
610.752,µm,Surface,Distance from Origin,1,31479,
623.46,µm,Surface,Distance from Origin,1,31480,
449.941,µm,Surface,Distance from Origin,1,31481,
568.059,µm,Surface,Distance from Origin,1,31482,
493.339,µm,Surface,Distance from Origin,1,31483,
466.195,µm,Surface,Distance from Origin,1,31484,
620.528,µm,Surface,Distance from Origin,1,31485,
559.279,µm,Surface,Distance from Origin,1,31486,
474.81,µm,Surface,Distance from Origin,1,31487,
514.871,µm,Surface,Distance from Origin,1,31488,
604.929,µm,Surface,Distance from Origin,1,31490,
460.297,µm,Surface,Distance from Origin,1,31491,
615.985,µm,Surface,Distance from Origin,1,31492,
520.635,µm,Surface,Distance from Origin,1,31495,
552.535,µm,Surface,Distance from Origin,1,31497,
483.231,µm,Surface,Distance from Origin,1,31498,
452.046,µm,Surface,Distance from Origin,1,31499,
466.263,µm,Surface,Distance from Origin,1,31500,
455.715,µm,Surface,Distance from Origin,1,31501,
538.201,µm,Surface,Distance from Origin,1,31502,
448.924,µm,Surface,Distance from Origin,1,31503,
478.98,µm,Surface,Distance from Origin,1,31504,
489.848,µm,Surface,Distance from Origin,1,31505,
453.199,µm,Surface,Distance from Origin,1,31506,
472.163,µm,Surface,Distance from Origin,1,31507,
548.798,µm,Surface,Distance from Origin,1,31508,
586.829,µm,Surface,Distance from Origin,1,31509,
540.198,µm,Surface,Distance from Origin,1,31510,
577.134,µm,Surface,Distance from Origin,1,31512,
463.008,µm,Surface,Distance from Origin,1,31513,
436.417,µm,Surface,Distance from Origin,1,31514,
593.934,µm,Surface,Distance from Origin,1,31515,
461.641,µm,Surface,Distance from Origin,1,31516,
516.959,µm,Surface,Distance from Origin,1,31517,
548.124,µm,Surface,Distance from Origin,1,31518,
563.513,µm,Surface,Distance from Origin,1,31519,
496.496,µm,Surface,Distance from Origin,1,31520,
564.187,µm,Surface,Distance from Origin,1,31522,
450.467,µm,Surface,Distance from Origin,1,31523,
469.122,µm,Surface,Distance from Origin,1,31524,
546.95,µm,Surface,Distance from Origin,1,31525,
465.811,µm,Surface,Distance from Origin,1,31526,
514.795,µm,Surface,Distance from Origin,1,31527,
480.396,µm,Surface,Distance from Origin,1,31528,
532.224,µm,Surface,Distance from Origin,1,31529,
433.788,µm,Surface,Distance from Origin,1,31531,
512.745,µm,Surface,Distance from Origin,1,31532,
451.635,µm,Surface,Distance from Origin,1,31533,
589.195,µm,Surface,Distance from Origin,1,31534,
461.449,µm,Surface,Distance from Origin,1,31535,
501.321,µm,Surface,Distance from Origin,1,31536,
440.909,µm,Surface,Distance from Origin,1,31538,
461.189,µm,Surface,Distance from Origin,1,31539,
560.219,µm,Surface,Distance from Origin,1,31540,
534.109,µm,Surface,Distance from Origin,1,31541,
451.538,µm,Surface,Distance from Origin,1,31542,
526.686,µm,Surface,Distance from Origin,1,31543,
445.303,µm,Surface,Distance from Origin,1,31545,
532.685,µm,Surface,Distance from Origin,1,31546,
440.428,µm,Surface,Distance from Origin,1,31547,
501.477,µm,Surface,Distance from Origin,1,31548,
446.64,µm,Surface,Distance from Origin,1,31549,
430.882,µm,Surface,Distance from Origin,1,31550,
466.812,µm,Surface,Distance from Origin,1,31551,
554.484,µm,Surface,Distance from Origin,1,31553,
443.999,µm,Surface,Distance from Origin,1,31554,
529.47,µm,Surface,Distance from Origin,1,31555,
508.67,µm,Surface,Distance from Origin,1,31556,
501.044,µm,Surface,Distance from Origin,1,31557,
456.8,µm,Surface,Distance from Origin,1,31558,
444.4,µm,Surface,Distance from Origin,1,31559,
461.164,µm,Surface,Distance from Origin,1,31560,
567.563,µm,Surface,Distance from Origin,1,31562,
432.19,µm,Surface,Distance from Origin,1,31563,
447.816,µm,Surface,Distance from Origin,1,31564,
515.086,µm,Surface,Distance from Origin,1,31565,
444.254,µm,Surface,Distance from Origin,1,31566,
526.309,µm,Surface,Distance from Origin,1,31567,
585.39,µm,Surface,Distance from Origin,1,31568,
460.5,µm,Surface,Distance from Origin,1,31569,
503.301,µm,Surface,Distance from Origin,1,31570,
499.414,µm,Surface,Distance from Origin,1,31571,
439.541,µm,Surface,Distance from Origin,1,31572,
475.307,µm,Surface,Distance from Origin,1,31573,
461.49,µm,Surface,Distance from Origin,1,31574,
593.929,µm,Surface,Distance from Origin,1,31575,
524.811,µm,Surface,Distance from Origin,1,31576,
445.133,µm,Surface,Distance from Origin,1,31577,
559.335,µm,Surface,Distance from Origin,1,31578,
520.988,µm,Surface,Distance from Origin,1,31579,
618.49,µm,Surface,Distance from Origin,1,31580,
460.661,µm,Surface,Distance from Origin,1,31581,
492.819,µm,Surface,Distance from Origin,1,31582,
486.498,µm,Surface,Distance from Origin,1,31583,
449.554,µm,Surface,Distance from Origin,1,31584,
488.083,µm,Surface,Distance from Origin,1,31585,
533.99,µm,Surface,Distance from Origin,1,31586,
566.054,µm,Surface,Distance from Origin,1,31587,
536.093,µm,Surface,Distance from Origin,1,31588,
453.881,µm,Surface,Distance from Origin,1,31589,
487.641,µm,Surface,Distance from Origin,1,31590,
542.464,µm,Surface,Distance from Origin,1,31591,
459.304,µm,Surface,Distance from Origin,1,31592,
564.916,µm,Surface,Distance from Origin,1,31593,
592.831,µm,Surface,Distance from Origin,1,31594,
501.305,µm,Surface,Distance from Origin,1,31595,
454.871,µm,Surface,Distance from Origin,1,31596,
444.537,µm,Surface,Distance from Origin,1,31597,
572.57,µm,Surface,Distance from Origin,1,31598,
576.129,µm,Surface,Distance from Origin,1,31599,
516.199,µm,Surface,Distance from Origin,1,31600,
513.386,µm,Surface,Distance from Origin,1,31601,
453.161,µm,Surface,Distance from Origin,1,31603,
450.108,µm,Surface,Distance from Origin,1,31604,
463.758,µm,Surface,Distance from Origin,1,31605,
451.01,µm,Surface,Distance from Origin,1,31606,
439.079,µm,Surface,Distance from Origin,1,31607,
616.191,µm,Surface,Distance from Origin,1,31610,
523.664,µm,Surface,Distance from Origin,1,31612,
505.296,µm,Surface,Distance from Origin,1,31613,
524.008,µm,Surface,Distance from Origin,1,31614,
439.454,µm,Surface,Distance from Origin,1,31615,
446.082,µm,Surface,Distance from Origin,1,31616,
441.399,µm,Surface,Distance from Origin,1,31617,
474.871,µm,Surface,Distance from Origin,1,31619,
448.707,µm,Surface,Distance from Origin,1,31620,
561.628,µm,Surface,Distance from Origin,1,31621,
446.856,µm,Surface,Distance from Origin,1,31622,
605.154,µm,Surface,Distance from Origin,1,31623,
456.663,µm,Surface,Distance from Origin,1,31624,
458.453,µm,Surface,Distance from Origin,1,31625,
614.654,µm,Surface,Distance from Origin,1,31626,
551.291,µm,Surface,Distance from Origin,1,31627,
466.646,µm,Surface,Distance from Origin,1,31628,
479.571,µm,Surface,Distance from Origin,1,31629,
474.399,µm,Surface,Distance from Origin,1,31630,
549.779,µm,Surface,Distance from Origin,1,31631,
484.715,µm,Surface,Distance from Origin,1,31632,
490.109,µm,Surface,Distance from Origin,1,31633,
449.927,µm,Surface,Distance from Origin,1,31634,
568.159,µm,Surface,Distance from Origin,1,31635,
551.718,µm,Surface,Distance from Origin,1,31639,
480.071,µm,Surface,Distance from Origin,1,31640,
533.62,µm,Surface,Distance from Origin,1,31641,
544.427,µm,Surface,Distance from Origin,1,31642,
448.044,µm,Surface,Distance from Origin,1,31643,
445.869,µm,Surface,Distance from Origin,1,31644,
464.483,µm,Surface,Distance from Origin,1,31646,
525.087,µm,Surface,Distance from Origin,1,31647,
464.175,µm,Surface,Distance from Origin,1,31648,
569.563,µm,Surface,Distance from Origin,1,31649,
486.955,µm,Surface,Distance from Origin,1,31650,
452.605,µm,Surface,Distance from Origin,1,31651,
470.043,µm,Surface,Distance from Origin,1,31652,
603.707,µm,Surface,Distance from Origin,1,31653,
434.5,µm,Surface,Distance from Origin,1,31654,
454.044,µm,Surface,Distance from Origin,1,31655,
451.484,µm,Surface,Distance from Origin,1,31656,
457.989,µm,Surface,Distance from Origin,1,31657,
549.314,µm,Surface,Distance from Origin,1,31658,
446.728,µm,Surface,Distance from Origin,1,31659,
450.298,µm,Surface,Distance from Origin,1,31660,
480.334,µm,Surface,Distance from Origin,1,31661,
496.685,µm,Surface,Distance from Origin,1,31662,
505.487,µm,Surface,Distance from Origin,1,31664,
439.178,µm,Surface,Distance from Origin,1,31665,
454.31,µm,Surface,Distance from Origin,1,31666,
543.84,µm,Surface,Distance from Origin,1,31667,
451.334,µm,Surface,Distance from Origin,1,31668,
456.751,µm,Surface,Distance from Origin,1,31670,
604.023,µm,Surface,Distance from Origin,1,31671,
443.473,µm,Surface,Distance from Origin,1,31672,
433.807,µm,Surface,Distance from Origin,1,31673,
477.962,µm,Surface,Distance from Origin,1,31674,
439.466,µm,Surface,Distance from Origin,1,31675,
469.36,µm,Surface,Distance from Origin,1,31676,
430.667,µm,Surface,Distance from Origin,1,31677,
571.115,µm,Surface,Distance from Origin,1,31678,
466.634,µm,Surface,Distance from Origin,1,31679,
435.74,µm,Surface,Distance from Origin,1,31680,
431.283,µm,Surface,Distance from Origin,1,31681,
453.527,µm,Surface,Distance from Origin,1,31682,
442.705,µm,Surface,Distance from Origin,1,31683,
504.152,µm,Surface,Distance from Origin,1,31684,
536.083,µm,Surface,Distance from Origin,1,31685,
476.709,µm,Surface,Distance from Origin,1,31686,
425.133,µm,Surface,Distance from Origin,1,31687,
434.477,µm,Surface,Distance from Origin,1,31688,
426.545,µm,Surface,Distance from Origin,1,31689,
497.849,µm,Surface,Distance from Origin,1,31690,
441.15,µm,Surface,Distance from Origin,1,31691,
432.309,µm,Surface,Distance from Origin,1,31692,
498.575,µm,Surface,Distance from Origin,1,31693,
468.654,µm,Surface,Distance from Origin,1,31694,
574.931,µm,Surface,Distance from Origin,1,31696,
446.634,µm,Surface,Distance from Origin,1,31697,
517.629,µm,Surface,Distance from Origin,1,31698,
446.539,µm,Surface,Distance from Origin,1,31700,
481.384,µm,Surface,Distance from Origin,1,31701,
556.124,µm,Surface,Distance from Origin,1,31702,
423.69,µm,Surface,Distance from Origin,1,31703,
499.209,µm,Surface,Distance from Origin,1,31704,
563.017,µm,Surface,Distance from Origin,1,31705,
427.661,µm,Surface,Distance from Origin,1,31706,
542.286,µm,Surface,Distance from Origin,1,31707,
425.711,µm,Surface,Distance from Origin,1,31708,
571.088,µm,Surface,Distance from Origin,1,31709,
592.465,µm,Surface,Distance from Origin,1,31710,
460.518,µm,Surface,Distance from Origin,1,31711,
581.925,µm,Surface,Distance from Origin,1,31712,
471.717,µm,Surface,Distance from Origin,1,31714,
563.778,µm,Surface,Distance from Origin,1,31715,
