
Position Y
 ==================== 
Position Y,Unit,Category,Collection,Time,ID,
619.561,µm,Surface,Position,1,26672,
591.895,µm,Surface,Position,1,26673,
473.87,µm,Surface,Position,1,26674,
611.69,µm,Surface,Position,1,26675,
683.919,µm,Surface,Position,1,26676,
668.511,µm,Surface,Position,1,26677,
599.674,µm,Surface,Position,1,26678,
596.932,µm,Surface,Position,1,26679,
590.169,µm,Surface,Position,1,26681,
585.896,µm,Surface,Position,1,26682,
664.024,µm,Surface,Position,1,26683,
599.221,µm,Surface,Position,1,26686,
634.425,µm,Surface,Position,1,26688,
700.048,µm,Surface,Position,1,26689,
578.162,µm,Surface,Position,1,26690,
481.5,µm,Surface,Position,1,26691,
474.787,µm,Surface,Position,1,26692,
566.596,µm,Surface,Position,1,26694,
509.727,µm,Surface,Position,1,26695,
593.697,µm,Surface,Position,1,26696,
678.432,µm,Surface,Position,1,26697,
687.802,µm,Surface,Position,1,26699,
627.706,µm,Surface,Position,1,26700,
699.064,µm,Surface,Position,1,26701,
530.605,µm,Surface,Position,1,26702,
500.205,µm,Surface,Position,1,26703,
657.773,µm,Surface,Position,1,26704,
525.844,µm,Surface,Position,1,26705,
496.909,µm,Surface,Position,1,26706,
488.424,µm,Surface,Position,1,26707,
511.575,µm,Surface,Position,1,26708,
573,µm,Surface,Position,1,26709,
480.133,µm,Surface,Position,1,26710,
580.641,µm,Surface,Position,1,26711,
627.574,µm,Surface,Position,1,26712,
471.009,µm,Surface,Position,1,26713,
571.315,µm,Surface,Position,1,26714,
688.128,µm,Surface,Position,1,26716,
556.859,µm,Surface,Position,1,26717,
639.818,µm,Surface,Position,1,26718,
710.15,µm,Surface,Position,1,26719,
560.093,µm,Surface,Position,1,26720,
608.477,µm,Surface,Position,1,26722,
564.644,µm,Surface,Position,1,26723,
633.291,µm,Surface,Position,1,26724,
546.57,µm,Surface,Position,1,26725,
546.889,µm,Surface,Position,1,26726,
672.091,µm,Surface,Position,1,26727,
630.684,µm,Surface,Position,1,26728,
486.541,µm,Surface,Position,1,26729,
594.529,µm,Surface,Position,1,26730,
692.561,µm,Surface,Position,1,26731,
653.221,µm,Surface,Position,1,26732,
659.877,µm,Surface,Position,1,26733,
503.826,µm,Surface,Position,1,26734,
636.223,µm,Surface,Position,1,26735,
655.552,µm,Surface,Position,1,26736,
585.816,µm,Surface,Position,1,26737,
567.983,µm,Surface,Position,1,26739,
465.926,µm,Surface,Position,1,26740,
542.497,µm,Surface,Position,1,26741,
563.715,µm,Surface,Position,1,26742,
497.76,µm,Surface,Position,1,26743,
494.432,µm,Surface,Position,1,26745,
667.657,µm,Surface,Position,1,26746,
695.937,µm,Surface,Position,1,26747,
584.438,µm,Surface,Position,1,26748,
523.675,µm,Surface,Position,1,26749,
663.996,µm,Surface,Position,1,26750,
563.679,µm,Surface,Position,1,26751,
707.948,µm,Surface,Position,1,26752,
706.276,µm,Surface,Position,1,26753,
641.819,µm,Surface,Position,1,26754,
