
Volume
 ==================== 
Volume,Unit,Category,Time,ID,
337.842,µm^3,Surface,1,26891,
394.324,µm^3,Surface,1,26892,
78.755,µm^3,Surface,1,26893,
293.072,µm^3,Surface,1,26894,
217.882,µm^3,Surface,1,26895,
387.996,µm^3,Surface,1,26896,
594.557,µm^3,Surface,1,26897,
447.943,µm^3,Surface,1,26898,
290.826,µm^3,Surface,1,26899,
270.763,µm^3,Surface,1,26900,
321.438,µm^3,Surface,1,26901,
882.383,µm^3,Surface,1,26902,
433.105,µm^3,Surface,1,26903,
385.205,µm^3,Surface,1,26904,
523.238,µm^3,Surface,1,26906,
368.124,µm^3,Surface,1,26907,
322.092,µm^3,Surface,1,26908,
419.603,µm^3,Surface,1,26909,
161.82,µm^3,Surface,1,26910,
1263.12,µm^3,Surface,1,26911,
239.693,µm^3,Surface,1,26912,
383.918,µm^3,Surface,1,26913,
810.439,µm^3,Surface,1,26914,
340.918,µm^3,Surface,1,26915,
967.113,µm^3,Surface,1,26916,
564.635,µm^3,Surface,1,26917,
347.901,µm^3,Surface,1,26918,
382.356,µm^3,Surface,1,26920,
295.508,µm^3,Surface,1,26921,
1093.37,µm^3,Surface,1,26922,
607.812,µm^3,Surface,1,26923,
1170.69,µm^3,Surface,1,26924,
261.153,µm^3,Surface,1,26925,
422.981,µm^3,Surface,1,26926,
312.007,µm^3,Surface,1,26927,
220.004,µm^3,Surface,1,26929,
284.853,µm^3,Surface,1,26930,
477.912,µm^3,Surface,1,26932,
406.948,µm^3,Surface,1,26933,
577.93,µm^3,Surface,1,26934,
282.076,µm^3,Surface,1,26935,
575.373,µm^3,Surface,1,26936,
387.207,µm^3,Surface,1,26937,
309.483,µm^3,Surface,1,26938,
298.774,µm^3,Surface,1,26939,
374.796,µm^3,Surface,1,26940,
243.502,µm^3,Surface,1,26941,
130.288,µm^3,Surface,1,26942,
211.387,µm^3,Surface,1,26944,
437.517,µm^3,Surface,1,26945,
137.823,µm^3,Surface,1,26946,
623.311,µm^3,Surface,1,26947,
214.975,µm^3,Surface,1,26948,
555.853,µm^3,Surface,1,26949,
229.729,µm^3,Surface,1,26950,
177.88,µm^3,Surface,1,26951,
762.628,µm^3,Surface,1,26952,
332.829,µm^3,Surface,1,26953,
336.242,µm^3,Surface,1,26954,
396.544,µm^3,Surface,1,26956,
754.388,µm^3,Surface,1,26957,
696.268,µm^3,Surface,1,26958,
333.726,µm^3,Surface,1,26960,
450.033,µm^3,Surface,1,26961,
516.127,µm^3,Surface,1,26962,
210.613,µm^3,Surface,1,26963,
87.3224,µm^3,Surface,1,26964,
363.081,µm^3,Surface,1,26965,
265.472,µm^3,Surface,1,26966,
381.138,µm^3,Surface,1,26967,
314.885,µm^3,Surface,1,26968,
584.682,µm^3,Surface,1,26970,
251.462,µm^3,Surface,1,26971,
113.732,µm^3,Surface,1,26972,
207.336,µm^3,Surface,1,26973,
166.095,µm^3,Surface,1,26974,
297.566,µm^3,Surface,1,26975,
207.396,µm^3,Surface,1,26976,
157.794,µm^3,Surface,1,26977,
625.914,µm^3,Surface,1,26978,
220.509,µm^3,Surface,1,26980,
349.915,µm^3,Surface,1,26981,
277.275,µm^3,Surface,1,26982,
244.731,µm^3,Surface,1,26983,
284.307,µm^3,Surface,1,26984,
289.192,µm^3,Surface,1,26985,
409.913,µm^3,Surface,1,26986,
834.522,µm^3,Surface,1,26987,
