
Sphericity
 ==================== 
Sphericity,Unit,Category,Time,ID,
0.713675,,Surface,1,26856,
0.926768,,Surface,1,26857,
0.869376,,Surface,1,26858,
0.846165,,Surface,1,26859,
0.787,,Surface,1,26860,
0.856529,,Surface,1,26861,
0.882215,,Surface,1,26862,
0.806793,,Surface,1,26863,
0.90744,,Surface,1,26864,
0.815402,,Surface,1,26865,
0.652026,,Surface,1,26866,
0.823434,,Surface,1,26867,
0.804361,,Surface,1,26869,
0.839747,,Surface,1,26870,
0.873954,,Surface,1,26871,
0.83237,,Surface,1,26872,
0.594908,,Surface,1,26873,
0.757249,,Surface,1,26874,
0.784613,,Surface,1,26875,
0.803163,,Surface,1,26876,
0.909777,,Surface,1,26877,
0.914033,,Surface,1,26878,
0.852339,,Surface,1,26880,
0.887321,,Surface,1,26881,
0.80785,,Surface,1,26882,
0.77147,,Surface,1,26883,
0.692057,,Surface,1,26884,
0.797813,,Surface,1,26885,
0.919578,,Surface,1,26886,
0.770653,,Surface,1,26888,
0.781212,,Surface,1,26889,
0.892034,,Surface,1,26890,
0.763433,,Surface,1,26891,
0.788917,,Surface,1,26892,
0.922692,,Surface,1,26893,
0.885425,,Surface,1,26894,
0.916311,,Surface,1,26895,
0.844603,,Surface,1,26896,
0.747383,,Surface,1,26897,
0.801417,,Surface,1,26898,
0.584054,,Surface,1,26899,
0.795108,,Surface,1,26900,
0.853277,,Surface,1,26901,
0.778009,,Surface,1,26902,
0.798378,,Surface,1,26903,
0.790278,,Surface,1,26904,
0.766387,,Surface,1,26906,
0.874398,,Surface,1,26907,
0.718665,,Surface,1,26908,
0.760294,,Surface,1,26909,
0.815248,,Surface,1,26910,
0.666383,,Surface,1,26911,
0.829893,,Surface,1,26912,
0.648506,,Surface,1,26913,
0.730575,,Surface,1,26914,
0.867537,,Surface,1,26915,
0.642486,,Surface,1,26916,
0.860581,,Surface,1,26917,
0.875297,,Surface,1,26918,
0.85894,,Surface,1,26920,
0.765053,,Surface,1,26921,
0.66886,,Surface,1,26922,
0.820612,,Surface,1,26923,
0.709921,,Surface,1,26924,
0.840746,,Surface,1,26925,
0.895565,,Surface,1,26926,
0.874104,,Surface,1,26927,
0.820982,,Surface,1,26929,
0.743128,,Surface,1,26930,
0.696474,,Surface,1,26932,
0.780478,,Surface,1,26933,
0.749276,,Surface,1,26934,
0.863107,,Surface,1,26935,
0.69074,,Surface,1,26936,
0.890822,,Surface,1,26937,
0.73025,,Surface,1,26938,
0.916718,,Surface,1,26939,
0.920036,,Surface,1,26940,
0.785952,,Surface,1,26941,
0.793929,,Surface,1,26942,
0.902043,,Surface,1,26944,
0.845152,,Surface,1,26945,
0.697044,,Surface,1,26946,
0.716125,,Surface,1,26947,
0.86178,,Surface,1,26948,
0.662922,,Surface,1,26949,
0.751074,,Surface,1,26950,
0.7353,,Surface,1,26951,
0.589138,,Surface,1,26952,
0.690681,,Surface,1,26953,
0.775733,,Surface,1,26954,
0.904856,,Surface,1,26956,
0.780161,,Surface,1,26957,
0.609082,,Surface,1,26958,
0.880961,,Surface,1,26960,
0.766663,,Surface,1,26961,
0.660745,,Surface,1,26962,
0.770989,,Surface,1,26963,
0.781157,,Surface,1,26964,
0.870598,,Surface,1,26965,
0.85767,,Surface,1,26966,
0.859006,,Surface,1,26967,
0.692594,,Surface,1,26968,
0.852045,,Surface,1,26970,
0.629127,,Surface,1,26971,
0.769985,,Surface,1,26972,
0.639532,,Surface,1,26973,
0.843687,,Surface,1,26974,
0.833489,,Surface,1,26975,
0.879091,,Surface,1,26976,
0.88324,,Surface,1,26977,
0.815361,,Surface,1,26978,
0.895172,,Surface,1,26980,
0.873588,,Surface,1,26981,
0.902206,,Surface,1,26982,
0.881517,,Surface,1,26983,
0.869692,,Surface,1,26984,
0.882111,,Surface,1,26985,
0.802864,,Surface,1,26986,
0.782563,,Surface,1,26987,
0.921792,,Surface,1,26988,
0.896499,,Surface,1,26989,
0.910351,,Surface,1,26990,
0.855647,,Surface,1,26992,
0.814226,,Surface,1,26993,
0.832333,,Surface,1,26994,
0.97421,,Surface,1,26995,
0.814098,,Surface,1,26996,
0.731382,,Surface,1,26997,
0.779238,,Surface,1,26998,
0.868911,,Surface,1,26999,
0.856434,,Surface,1,27000,
0.775703,,Surface,1,27001,
0.887366,,Surface,1,27002,
0.716686,,Surface,1,27003,
0.886795,,Surface,1,27004,
0.799912,,Surface,1,27005,
0.95056,,Surface,1,27006,
0.834992,,Surface,1,27007,
0.756783,,Surface,1,27008,
0.878778,,Surface,1,27011,
0.673492,,Surface,1,27012,
0.855133,,Surface,1,27013,
0.889007,,Surface,1,27015,
0.86348,,Surface,1,27016,
0.815298,,Surface,1,27017,
0.868947,,Surface,1,27018,
0.883084,,Surface,1,27019,
0.850386,,Surface,1,27020,
0.914289,,Surface,1,27021,
0.737845,,Surface,1,27022,
0.78802,,Surface,1,27023,
0.704348,,Surface,1,27024,
0.702721,,Surface,1,27025,
0.810622,,Surface,1,27026,
0.880811,,Surface,1,27027,
0.852753,,Surface,1,27028,
0.729699,,Surface,1,27029,
0.864313,,Surface,1,27030,
0.808015,,Surface,1,27031,
0.846076,,Surface,1,27032,
0.776783,,Surface,1,27035,
0.887246,,Surface,1,27036,
0.870849,,Surface,1,27037,
0.737375,,Surface,1,27038,
0.673968,,Surface,1,27039,
0.777084,,Surface,1,27041,
0.734684,,Surface,1,27042,
0.93588,,Surface,1,27043,
0.797857,,Surface,1,27044,
0.857249,,Surface,1,27045,
0.825281,,Surface,1,27046,
0.892595,,Surface,1,27047,
0.774566,,Surface,1,27048,
0.783383,,Surface,1,27049,
0.927364,,Surface,1,27050,
0.756654,,Surface,1,27051,
0.891478,,Surface,1,27052,
0.895981,,Surface,1,27053,
0.789792,,Surface,1,27054,
0.826079,,Surface,1,27055,
0.692101,,Surface,1,27056,
0.885522,,Surface,1,27057,
0.788998,,Surface,1,27058,
0.777151,,Surface,1,27059,
0.819022,,Surface,1,27060,
0.785915,,Surface,1,27061,
0.845571,,Surface,1,27062,
0.878861,,Surface,1,27063,
0.674289,,Surface,1,27064,
0.800437,,Surface,1,27065,
0.71787,,Surface,1,27066,
0.822128,,Surface,1,27067,
0.785418,,Surface,1,27068,
0.69843,,Surface,1,27069,
0.764292,,Surface,1,27070,
0.811821,,Surface,1,27071,
0.762393,,Surface,1,27072,
0.904469,,Surface,1,27074,
0.845941,,Surface,1,27075,
0.854578,,Surface,1,27076,
0.68836,,Surface,1,27077,
0.747273,,Surface,1,27078,
0.822975,,Surface,1,27079,
0.855209,,Surface,1,27080,
0.801459,,Surface,1,27081,
0.802641,,Surface,1,27083,
0.752811,,Surface,1,27084,
0.877423,,Surface,1,27085,
0.784635,,Surface,1,27086,
0.71535,,Surface,1,27087,
0.713358,,Surface,1,27088,
0.780268,,Surface,1,27089,
0.902141,,Surface,1,27090,
0.939145,,Surface,1,27091,
0.895586,,Surface,1,27092,
0.855495,,Surface,1,27093,
0.795043,,Surface,1,27094,
0.832213,,Surface,1,27095,
0.769193,,Surface,1,27096,
0.762875,,Surface,1,27097,
0.895171,,Surface,1,27098,
0.887121,,Surface,1,27099,
0.841225,,Surface,1,27100,
0.709194,,Surface,1,27101,
0.871702,,Surface,1,27102,
0.848588,,Surface,1,27103,
0.794435,,Surface,1,27104,
0.930759,,Surface,1,27105,
0.681266,,Surface,1,27106,
0.731251,,Surface,1,27107,
0.754743,,Surface,1,27109,
0.888157,,Surface,1,27110,
0.888326,,Surface,1,27111,
0.881751,,Surface,1,27113,
0.872731,,Surface,1,27114,
0.766883,,Surface,1,27115,
0.913211,,Surface,1,27116,
0.827994,,Surface,1,27118,
0.81765,,Surface,1,27119,
0.854416,,Surface,1,27120,
0.751534,,Surface,1,27122,
0.81634,,Surface,1,27123,
0.681415,,Surface,1,27124,
0.884947,,Surface,1,27125,
0.822622,,Surface,1,27126,
0.659608,,Surface,1,27127,
0.858315,,Surface,1,27128,
0.793642,,Surface,1,27129,
0.882999,,Surface,1,27130,
0.9629,,Surface,1,27131,
0.895521,,Surface,1,27132,
0.779362,,Surface,1,27133,
0.69634,,Surface,1,27134,
0.868243,,Surface,1,27135,
0.881972,,Surface,1,27136,
0.966263,,Surface,1,27137,
0.893679,,Surface,1,27138,
0.698726,,Surface,1,27139,
0.868519,,Surface,1,27141,
0.800007,,Surface,1,27142,
0.895218,,Surface,1,27143,
0.78552,,Surface,1,27144,
0.792406,,Surface,1,27146,
0.736173,,Surface,1,27147,
0.766685,,Surface,1,27148,
0.755071,,Surface,1,27150,
0.942957,,Surface,1,27151,
0.865908,,Surface,1,27152,
0.670735,,Surface,1,27153,
0.711988,,Surface,1,27154,
0.661495,,Surface,1,27155,
0.7444,,Surface,1,27156,
0.791671,,Surface,1,27157,
0.791534,,Surface,1,27158,
0.814696,,Surface,1,27159,
0.695196,,Surface,1,27160,
0.832391,,Surface,1,27161,
0.745536,,Surface,1,27162,
0.836586,,Surface,1,27163,
0.84717,,Surface,1,27164,
0.927743,,Surface,1,27165,
0.840493,,Surface,1,27166,
0.713851,,Surface,1,27168,
0.73908,,Surface,1,27169,
0.892521,,Surface,1,27170,
0.721313,,Surface,1,27171,
0.784916,,Surface,1,27172,
0.759284,,Surface,1,27173,
0.581185,,Surface,1,27174,
0.823685,,Surface,1,27175,
0.944322,,Surface,1,27177,
0.899614,,Surface,1,27178,
0.828875,,Surface,1,27179,
0.755351,,Surface,1,27180,
0.838473,,Surface,1,27181,
0.628935,,Surface,1,27182,
0.794586,,Surface,1,27183,
0.906682,,Surface,1,27184,
0.931407,,Surface,1,27185,
