
Distance to Image Border XY Img=1
 ==================== 
Distance to Image Border XY,Unit,Category,Image,Time,ID,
144.545,µm,Surface,Image 1,1,27944,
135.433,µm,Surface,Image 1,1,27945,
11.008,µm,Surface,Image 1,1,27947,
65.4547,µm,Surface,Image 1,1,27948,
218.048,µm,Surface,Image 1,1,27950,
163.908,µm,Surface,Image 1,1,27951,
86.4167,µm,Surface,Image 1,1,27952,
167.912,µm,Surface,Image 1,1,27953,
145.875,µm,Surface,Image 1,1,27954,
65.8354,µm,Surface,Image 1,1,27956,
87.3676,µm,Surface,Image 1,1,27957,
74.9236,µm,Surface,Image 1,1,27958,
157.88,µm,Surface,Image 1,1,27959,
144.485,µm,Surface,Image 1,1,27960,
200.017,µm,Surface,Image 1,1,27961,
61.7051,µm,Surface,Image 1,1,27962,
195.575,µm,Surface,Image 1,1,27963,
105.416,µm,Surface,Image 1,1,27964,
171.147,µm,Surface,Image 1,1,27965,
221.273,µm,Surface,Image 1,1,27966,
99.3706,µm,Surface,Image 1,1,27967,
73.6395,µm,Surface,Image 1,1,27968,
205.764,µm,Surface,Image 1,1,27969,
213.01,µm,Surface,Image 1,1,27970,
174.203,µm,Surface,Image 1,1,27971,
41.1162,µm,Surface,Image 1,1,27972,
79.3945,µm,Surface,Image 1,1,27973,
214.8,µm,Surface,Image 1,1,27974,
147.796,µm,Surface,Image 1,1,27975,
114.807,µm,Surface,Image 1,1,27977,
37.094,µm,Surface,Image 1,1,27978,
89.579,µm,Surface,Image 1,1,27979,
155.322,µm,Surface,Image 1,1,27982,
30.8191,µm,Surface,Image 1,1,27983,
28.3435,µm,Surface,Image 1,1,27984,
232.061,µm,Surface,Image 1,1,27985,
166.496,µm,Surface,Image 1,1,27986,
7.27588,µm,Surface,Image 1,1,27987,
46.4375,µm,Surface,Image 1,1,27988,
169.041,µm,Surface,Image 1,1,27989,
49.9287,µm,Surface,Image 1,1,27990,
44.0184,µm,Surface,Image 1,1,27991,
92.9567,µm,Surface,Image 1,1,27992,
50.0164,µm,Surface,Image 1,1,27993,
20.2156,µm,Surface,Image 1,1,27994,
39.0166,µm,Surface,Image 1,1,27995,
96.2991,µm,Surface,Image 1,1,27996,
204.028,µm,Surface,Image 1,1,27997,
192.233,µm,Surface,Image 1,1,27998,
42.4213,µm,Surface,Image 1,1,27999,
27.2255,µm,Surface,Image 1,1,28000,
108.174,µm,Surface,Image 1,1,28001,
26.5238,µm,Surface,Image 1,1,28002,
99.3977,µm,Surface,Image 1,1,28003,
75.2783,µm,Surface,Image 1,1,28005,
221.423,µm,Surface,Image 1,1,28006,
127.535,µm,Surface,Image 1,1,28008,
225.793,µm,Surface,Image 1,1,28009,
73.4277,µm,Surface,Image 1,1,28010,
190.401,µm,Surface,Image 1,1,28011,
159.018,µm,Surface,Image 1,1,28012,
212.08,µm,Surface,Image 1,1,28013,
166.852,µm,Surface,Image 1,1,28014,
204.921,µm,Surface,Image 1,1,28015,
150.991,µm,Surface,Image 1,1,28016,
25.0589,µm,Surface,Image 1,1,28017,
70.342,µm,Surface,Image 1,1,28018,
214.269,µm,Surface,Image 1,1,28019,
125.791,µm,Surface,Image 1,1,28020,
54.8036,µm,Surface,Image 1,1,28021,
42.6448,µm,Surface,Image 1,1,28022,
163.633,µm,Surface,Image 1,1,28023,
76.6239,µm,Surface,Image 1,1,28024,
196.043,µm,Surface,Image 1,1,28025,
93.7551,µm,Surface,Image 1,1,28026,
7.09058,µm,Surface,Image 1,1,28027,
134.658,µm,Surface,Image 1,1,28028,
109.961,µm,Surface,Image 1,1,28029,
38.9131,µm,Surface,Image 1,1,28030,
69.7633,µm,Surface,Image 1,1,28032,
193.686,µm,Surface,Image 1,1,28033,
15.7889,µm,Surface,Image 1,1,28034,
106.807,µm,Surface,Image 1,1,28035,
223.339,µm,Surface,Image 1,1,28036,
163.139,µm,Surface,Image 1,1,28037,
169.075,µm,Surface,Image 1,1,28038,
31.4589,µm,Surface,Image 1,1,28039,
65.4905,µm,Surface,Image 1,1,28040,
125.38,µm,Surface,Image 1,1,28041,
168.423,µm,Surface,Image 1,1,28042,
52.8569,µm,Surface,Image 1,1,28043,
114.431,µm,Surface,Image 1,1,28044,
100.473,µm,Surface,Image 1,1,28046,
44.8643,µm,Surface,Image 1,1,28047,
182.31,µm,Surface,Image 1,1,28048,
122.044,µm,Surface,Image 1,1,28049,
56.1779,µm,Surface,Image 1,1,28050,
149.763,µm,Surface,Image 1,1,28051,
121.576,µm,Surface,Image 1,1,28052,
149.148,µm,Surface,Image 1,1,28053,
37.5106,µm,Surface,Image 1,1,28054,
12.7523,µm,Surface,Image 1,1,28055,
153.848,µm,Surface,Image 1,1,28056,
126.618,µm,Surface,Image 1,1,28058,
186.94,µm,Surface,Image 1,1,28059,
31.4958,µm,Surface,Image 1,1,28060,
83.0307,µm,Surface,Image 1,1,28061,
206.921,µm,Surface,Image 1,1,28062,
138.207,µm,Surface,Image 1,1,28064,
199.321,µm,Surface,Image 1,1,28065,
142.911,µm,Surface,Image 1,1,28066,
12.3192,µm,Surface,Image 1,1,28067,
80.7343,µm,Surface,Image 1,1,28068,
24.0451,µm,Surface,Image 1,1,28069,
104.367,µm,Surface,Image 1,1,28072,
81.6124,µm,Surface,Image 1,1,28073,
143.901,µm,Surface,Image 1,1,28074,
146.702,µm,Surface,Image 1,1,28075,
101.644,µm,Surface,Image 1,1,28076,
83.5422,µm,Surface,Image 1,1,28077,
61.97,µm,Surface,Image 1,1,28078,
180.233,µm,Surface,Image 1,1,28079,
139.098,µm,Surface,Image 1,1,28081,
36.4423,µm,Surface,Image 1,1,28082,
138.886,µm,Surface,Image 1,1,28083,
156.657,µm,Surface,Image 1,1,28085,
193.848,µm,Surface,Image 1,1,28086,
149.476,µm,Surface,Image 1,1,28087,
86.9727,µm,Surface,Image 1,1,28088,
92.7377,µm,Surface,Image 1,1,28089,
19.0785,µm,Surface,Image 1,1,28090,
36.8575,µm,Surface,Image 1,1,28091,
13.3314,µm,Surface,Image 1,1,28092,
155.642,µm,Surface,Image 1,1,28093,
166.084,µm,Surface,Image 1,1,28094,
117.009,µm,Surface,Image 1,1,28095,
143.307,µm,Surface,Image 1,1,28096,
133.808,µm,Surface,Image 1,1,28097,
230.349,µm,Surface,Image 1,1,28098,
220.419,µm,Surface,Image 1,1,28099,
100.644,µm,Surface,Image 1,1,28100,
175.929,µm,Surface,Image 1,1,28101,
211.47,µm,Surface,Image 1,1,28102,
52.5093,µm,Surface,Image 1,1,28103,
117.169,µm,Surface,Image 1,1,28104,
32.1193,µm,Surface,Image 1,1,28106,
131.069,µm,Surface,Image 1,1,28107,
186.702,µm,Surface,Image 1,1,28108,
186.368,µm,Surface,Image 1,1,28109,
196.805,µm,Surface,Image 1,1,28110,
95.2184,µm,Surface,Image 1,1,28111,
175.616,µm,Surface,Image 1,1,28112,
145.387,µm,Surface,Image 1,1,28113,
188.185,µm,Surface,Image 1,1,28114,
234.572,µm,Surface,Image 1,1,28115,
226.6,µm,Surface,Image 1,1,28117,
37.5064,µm,Surface,Image 1,1,28118,
72.8754,µm,Surface,Image 1,1,28120,
198.152,µm,Surface,Image 1,1,28122,
58.3537,µm,Surface,Image 1,1,28123,
122.55,µm,Surface,Image 1,1,28124,
15.7496,µm,Surface,Image 1,1,28125,
109.556,µm,Surface,Image 1,1,28126,
69.1695,µm,Surface,Image 1,1,28127,
41.5565,µm,Surface,Image 1,1,28128,
42.3536,µm,Surface,Image 1,1,28130,
226.172,µm,Surface,Image 1,1,28131,
46.2601,µm,Surface,Image 1,1,28132,
176.563,µm,Surface,Image 1,1,28133,
132.098,µm,Surface,Image 1,1,28134,
106.296,µm,Surface,Image 1,1,28135,
207.598,µm,Surface,Image 1,1,28136,
175.98,µm,Surface,Image 1,1,28137,
156.26,µm,Surface,Image 1,1,28139,
83.2561,µm,Surface,Image 1,1,28140,
80.7407,µm,Surface,Image 1,1,28141,
11.4642,µm,Surface,Image 1,1,28142,
3.81879,µm,Surface,Image 1,1,28144,
170.048,µm,Surface,Image 1,1,28146,
211.735,µm,Surface,Image 1,1,28147,
160.861,µm,Surface,Image 1,1,28148,
8.08545,µm,Surface,Image 1,1,28149,
171.738,µm,Surface,Image 1,1,28150,
109.671,µm,Surface,Image 1,1,28151,
63.6236,µm,Surface,Image 1,1,28152,
183.105,µm,Surface,Image 1,1,28153,
140.462,µm,Surface,Image 1,1,28154,
5.29138,µm,Surface,Image 1,1,28156,
40.5017,µm,Surface,Image 1,1,28157,
194.33,µm,Surface,Image 1,1,28158,
125.438,µm,Surface,Image 1,1,28159,
76.4597,µm,Surface,Image 1,1,28161,
28.649,µm,Surface,Image 1,1,28162,
166.669,µm,Surface,Image 1,1,28163,
228.1,µm,Surface,Image 1,1,28164,
22.3463,µm,Surface,Image 1,1,28165,
58.334,µm,Surface,Image 1,1,28166,
86.5099,µm,Surface,Image 1,1,28167,
55.0076,µm,Surface,Image 1,1,28168,
176.303,µm,Surface,Image 1,1,28169,
230.369,µm,Surface,Image 1,1,28171,
238.591,µm,Surface,Image 1,1,28173,
69.6199,µm,Surface,Image 1,1,28174,
181.393,µm,Surface,Image 1,1,28175,
245.268,µm,Surface,Image 1,1,28176,
139.004,µm,Surface,Image 1,1,28177,
1.9967,µm,Surface,Image 1,1,28178,
138.026,µm,Surface,Image 1,1,28179,
28.3543,µm,Surface,Image 1,1,28180,
202.559,µm,Surface,Image 1,1,28181,
13.2877,µm,Surface,Image 1,1,28183,
227.134,µm,Surface,Image 1,1,28184,
88.5721,µm,Surface,Image 1,1,28185,
210.66,µm,Surface,Image 1,1,28186,
140.584,µm,Surface,Image 1,1,28187,
178.817,µm,Surface,Image 1,1,28189,
132.582,µm,Surface,Image 1,1,28190,
203.97,µm,Surface,Image 1,1,28191,
29.0807,µm,Surface,Image 1,1,28192,
165.649,µm,Surface,Image 1,1,28193,
108.812,µm,Surface,Image 1,1,28194,
118.924,µm,Surface,Image 1,1,28195,
134.576,µm,Surface,Image 1,1,28196,
61.3763,µm,Surface,Image 1,1,28197,
65.0579,µm,Surface,Image 1,1,28198,
116.103,µm,Surface,Image 1,1,28199,
59.5902,µm,Surface,Image 1,1,28200,
100.816,µm,Surface,Image 1,1,28201,
34.9698,µm,Surface,Image 1,1,28202,
149.501,µm,Surface,Image 1,1,28203,
197.551,µm,Surface,Image 1,1,28204,
113.073,µm,Surface,Image 1,1,28205,
8.74023,µm,Surface,Image 1,1,28206,
196.075,µm,Surface,Image 1,1,28207,
19.7664,µm,Surface,Image 1,1,28208,
72.6609,µm,Surface,Image 1,1,28209,
55.0217,µm,Surface,Image 1,1,28210,
45.0278,µm,Surface,Image 1,1,28211,
217.008,µm,Surface,Image 1,1,28212,
1.78979,µm,Surface,Image 1,1,28214,
155.791,µm,Surface,Image 1,1,28215,
28.2408,µm,Surface,Image 1,1,28216,
104.409,µm,Surface,Image 1,1,28218,
59.4684,µm,Surface,Image 1,1,28219,
145.8,µm,Surface,Image 1,1,28220,
11.062,µm,Surface,Image 1,1,28221,
232.4,µm,Surface,Image 1,1,28222,
170.141,µm,Surface,Image 1,1,28223,
155.971,µm,Surface,Image 1,1,28224,
122.604,µm,Surface,Image 1,1,28225,
52.0208,µm,Surface,Image 1,1,28226,
49.02,µm,Surface,Image 1,1,28227,
208.344,µm,Surface,Image 1,1,28229,
193.378,µm,Surface,Image 1,1,28230,
241.794,µm,Surface,Image 1,1,28231,
221.58,µm,Surface,Image 1,1,28232,
34.0218,µm,Surface,Image 1,1,28233,
96.8856,µm,Surface,Image 1,1,28234,
204.46,µm,Surface,Image 1,1,28235,
146.882,µm,Surface,Image 1,1,28236,
181.084,µm,Surface,Image 1,1,28237,
174.002,µm,Surface,Image 1,1,28238,
220.775,µm,Surface,Image 1,1,28239,
86.7184,µm,Surface,Image 1,1,28240,
233.885,µm,Surface,Image 1,1,28241,
165.529,µm,Surface,Image 1,1,28242,
146.029,µm,Surface,Image 1,1,28243,
95.2683,µm,Surface,Image 1,1,28244,
214.844,µm,Surface,Image 1,1,28245,
30.2972,µm,Surface,Image 1,1,28246,
119.949,µm,Surface,Image 1,1,28247,
133.946,µm,Surface,Image 1,1,28248,
170.431,µm,Surface,Image 1,1,28249,
219.463,µm,Surface,Image 1,1,28250,
99.0798,µm,Surface,Image 1,1,28251,
8.02228,µm,Surface,Image 1,1,28252,
129.102,µm,Surface,Image 1,1,28253,
245.005,µm,Surface,Image 1,1,28254,
206.858,µm,Surface,Image 1,1,28255,
149.36,µm,Surface,Image 1,1,28256,
30.3492,µm,Surface,Image 1,1,28257,
112.453,µm,Surface,Image 1,1,28258,
204.595,µm,Surface,Image 1,1,28259,
175.749,µm,Surface,Image 1,1,28260,
91.9937,µm,Surface,Image 1,1,28261,
77.6191,µm,Surface,Image 1,1,28263,
48.201,µm,Surface,Image 1,1,28264,
125.399,µm,Surface,Image 1,1,28265,
218.619,µm,Surface,Image 1,1,28266,
110.27,µm,Surface,Image 1,1,28267,
188.256,µm,Surface,Image 1,1,28268,
189.676,µm,Surface,Image 1,1,28269,
126.573,µm,Surface,Image 1,1,28270,
193.165,µm,Surface,Image 1,1,28271,
11.8255,µm,Surface,Image 1,1,28272,
186.665,µm,Surface,Image 1,1,28273,
135.648,µm,Surface,Image 1,1,28275,
230.25,µm,Surface,Image 1,1,28276,
20.8752,µm,Surface,Image 1,1,28278,
160.355,µm,Surface,Image 1,1,28279,
58.6304,µm,Surface,Image 1,1,28281,
149.939,µm,Surface,Image 1,1,28282,
202.608,µm,Surface,Image 1,1,28283,
232.08,µm,Surface,Image 1,1,28284,
211.332,µm,Surface,Image 1,1,28285,
26.1763,µm,Surface,Image 1,1,28286,
206.784,µm,Surface,Image 1,1,28287,
84.1564,µm,Surface,Image 1,1,28288,
163.287,µm,Surface,Image 1,1,28289,
99.5361,µm,Surface,Image 1,1,28290,
46.361,µm,Surface,Image 1,1,28291,
95.3594,µm,Surface,Image 1,1,28292,
148.516,µm,Surface,Image 1,1,28293,
65.5211,µm,Surface,Image 1,1,28294,
54.6121,µm,Surface,Image 1,1,28295,
11.7575,µm,Surface,Image 1,1,28297,
220.685,µm,Surface,Image 1,1,28298,
166.266,µm,Surface,Image 1,1,28299,
65.4282,µm,Surface,Image 1,1,28300,
82.2924,µm,Surface,Image 1,1,28301,
181.773,µm,Surface,Image 1,1,28302,
61.1868,µm,Surface,Image 1,1,28303,
133.002,µm,Surface,Image 1,1,28304,
117.935,µm,Surface,Image 1,1,28305,
23.5368,µm,Surface,Image 1,1,28306,
40.3007,µm,Surface,Image 1,1,28307,
155.805,µm,Surface,Image 1,1,28308,
209.537,µm,Surface,Image 1,1,28310,
46.3834,µm,Surface,Image 1,1,28312,
24.4542,µm,Surface,Image 1,1,28313,
139.508,µm,Surface,Image 1,1,28314,
179.813,µm,Surface,Image 1,1,28315,
87.0605,µm,Surface,Image 1,1,28316,
51.8665,µm,Surface,Image 1,1,28318,
200.407,µm,Surface,Image 1,1,28319,
62.5625,µm,Surface,Image 1,1,28320,
39.5424,µm,Surface,Image 1,1,28321,
150.851,µm,Surface,Image 1,1,28322,
49.5456,µm,Surface,Image 1,1,28323,
63.1804,µm,Surface,Image 1,1,28324,
62.4165,µm,Surface,Image 1,1,28325,
167.717,µm,Surface,Image 1,1,28326,
131.948,µm,Surface,Image 1,1,28327,
229.895,µm,Surface,Image 1,1,28328,
41.4284,µm,Surface,Image 1,1,28329,
215.937,µm,Surface,Image 1,1,28330,
131.352,µm,Surface,Image 1,1,28331,
169.653,µm,Surface,Image 1,1,28332,
54.8392,µm,Surface,Image 1,1,28333,
235.974,µm,Surface,Image 1,1,28336,
187.798,µm,Surface,Image 1,1,28337,
190.278,µm,Surface,Image 1,1,28338,
124.275,µm,Surface,Image 1,1,28339,
42.6571,µm,Surface,Image 1,1,28340,
64.0787,µm,Surface,Image 1,1,28342,
26.1141,µm,Surface,Image 1,1,28343,
19.1257,µm,Surface,Image 1,1,28344,
15.2982,µm,Surface,Image 1,1,28345,
188.939,µm,Surface,Image 1,1,28346,
68.0595,µm,Surface,Image 1,1,28347,
209.548,µm,Surface,Image 1,1,28348,
187.065,µm,Surface,Image 1,1,28349,
227.979,µm,Surface,Image 1,1,28350,
89.9531,µm,Surface,Image 1,1,28351,
14.0621,µm,Surface,Image 1,1,28353,
3.44281,µm,Surface,Image 1,1,28354,
230.653,µm,Surface,Image 1,1,28355,
57.362,µm,Surface,Image 1,1,28356,
119.882,µm,Surface,Image 1,1,28357,
166.605,µm,Surface,Image 1,1,28358,
4.19037,µm,Surface,Image 1,1,28359,
119.641,µm,Surface,Image 1,1,28360,
141.759,µm,Surface,Image 1,1,28361,
65.4726,µm,Surface,Image 1,1,28362,
226.356,µm,Surface,Image 1,1,28363,
148.693,µm,Surface,Image 1,1,28364,
64.7438,µm,Surface,Image 1,1,28365,
182.388,µm,Surface,Image 1,1,28366,
5.43988,µm,Surface,Image 1,1,28367,
111.269,µm,Surface,Image 1,1,28368,
24.3838,µm,Surface,Image 1,1,28369,
77.4104,µm,Surface,Image 1,1,28370,
222.405,µm,Surface,Image 1,1,28371,
170.84,µm,Surface,Image 1,1,28372,
137.434,µm,Surface,Image 1,1,28373,
39.6002,µm,Surface,Image 1,1,28374,
239.183,µm,Surface,Image 1,1,28375,
89.4109,µm,Surface,Image 1,1,28376,
46.0083,µm,Surface,Image 1,1,28377,
229.208,µm,Surface,Image 1,1,28378,
125.918,µm,Surface,Image 1,1,28379,
221.505,µm,Surface,Image 1,1,28380,
94.1005,µm,Surface,Image 1,1,28381,
102.132,µm,Surface,Image 1,1,28383,
225.972,µm,Surface,Image 1,1,28384,
58.0811,µm,Surface,Image 1,1,28385,
176.114,µm,Surface,Image 1,1,28386,
34.6318,µm,Surface,Image 1,1,28387,
18.3414,µm,Surface,Image 1,1,28388,
133.341,µm,Surface,Image 1,1,28389,
142.852,µm,Surface,Image 1,1,28390,
104.867,µm,Surface,Image 1,1,28391,
119.325,µm,Surface,Image 1,1,28392,
223.72,µm,Surface,Image 1,1,28393,
249.522,µm,Surface,Image 1,1,28394,
198.502,µm,Surface,Image 1,1,28395,
211.11,µm,Surface,Image 1,1,28396,
104.272,µm,Surface,Image 1,1,28397,
102.97,µm,Surface,Image 1,1,28398,
17.8753,µm,Surface,Image 1,1,28399,
198.389,µm,Surface,Image 1,1,28400,
88.3488,µm,Surface,Image 1,1,28401,
80.2332,µm,Surface,Image 1,1,28402,
211.534,µm,Surface,Image 1,1,28403,
97.3364,µm,Surface,Image 1,1,28404,
78.6153,µm,Surface,Image 1,1,28405,
157.775,µm,Surface,Image 1,1,28406,
153.081,µm,Surface,Image 1,1,28407,
216.763,µm,Surface,Image 1,1,28408,
175.443,µm,Surface,Image 1,1,28409,
151.297,µm,Surface,Image 1,1,28410,
139.979,µm,Surface,Image 1,1,28411,
8.61932,µm,Surface,Image 1,1,28412,
225.076,µm,Surface,Image 1,1,28413,
41.946,µm,Surface,Image 1,1,28414,
143.296,µm,Surface,Image 1,1,28415,
151.509,µm,Surface,Image 1,1,28416,
30.8052,µm,Surface,Image 1,1,28417,
3.02625,µm,Surface,Image 1,1,28418,
62.5693,µm,Surface,Image 1,1,28419,
54.2238,µm,Surface,Image 1,1,28420,
193.565,µm,Surface,Image 1,1,28421,
46.171,µm,Surface,Image 1,1,28422,
6.55658,µm,Surface,Image 1,1,28423,
189.227,µm,Surface,Image 1,1,28424,
199.291,µm,Surface,Image 1,1,28425,
180.907,µm,Surface,Image 1,1,28426,
31.1237,µm,Surface,Image 1,1,28427,
165.12,µm,Surface,Image 1,1,28429,
149.703,µm,Surface,Image 1,1,28430,
119.599,µm,Surface,Image 1,1,28431,
231.137,µm,Surface,Image 1,1,28432,
156.193,µm,Surface,Image 1,1,28433,
121.218,µm,Surface,Image 1,1,28434,
129.448,µm,Surface,Image 1,1,28435,
207.432,µm,Surface,Image 1,1,28436,
89.1159,µm,Surface,Image 1,1,28437,
38.9861,µm,Surface,Image 1,1,28438,
8.88165,µm,Surface,Image 1,1,28439,
19.0471,µm,Surface,Image 1,1,28440,
27.3065,µm,Surface,Image 1,1,28441,
154.039,µm,Surface,Image 1,1,28442,
171.987,µm,Surface,Image 1,1,28443,
225.209,µm,Surface,Image 1,1,28444,
241.854,µm,Surface,Image 1,1,28445,
197.261,µm,Surface,Image 1,1,28446,
77.4882,µm,Surface,Image 1,1,28447,
102.852,µm,Surface,Image 1,1,28448,
189.4,µm,Surface,Image 1,1,28449,
221.516,µm,Surface,Image 1,1,28450,
21.6652,µm,Surface,Image 1,1,28451,
42.133,µm,Surface,Image 1,1,28452,
70.11,µm,Surface,Image 1,1,28453,
143.682,µm,Surface,Image 1,1,28454,
255.968,µm,Surface,Image 1,1,28456,
77.0649,µm,Surface,Image 1,1,28457,
61.5843,µm,Surface,Image 1,1,28458,
172.605,µm,Surface,Image 1,1,28459,
66.2245,µm,Surface,Image 1,1,28460,
247.338,µm,Surface,Image 1,1,28461,
15.8481,µm,Surface,Image 1,1,28462,
199.769,µm,Surface,Image 1,1,28463,
44.7638,µm,Surface,Image 1,1,28464,
114.382,µm,Surface,Image 1,1,28465,
112.232,µm,Surface,Image 1,1,28466,
167.752,µm,Surface,Image 1,1,28467,
225.431,µm,Surface,Image 1,1,28468,
206.034,µm,Surface,Image 1,1,28469,
3.3324,µm,Surface,Image 1,1,28470,
75.2543,µm,Surface,Image 1,1,28471,
125.639,µm,Surface,Image 1,1,28472,
205.707,µm,Surface,Image 1,1,28473,
193.076,µm,Surface,Image 1,1,28474,
134.518,µm,Surface,Image 1,1,28475,
238.525,µm,Surface,Image 1,1,28476,
45.8197,µm,Surface,Image 1,1,28477,
219.802,µm,Surface,Image 1,1,28479,
4.5639,µm,Surface,Image 1,1,28480,
96.6022,µm,Surface,Image 1,1,28481,
6.13788,µm,Surface,Image 1,1,28482,
28.5698,µm,Surface,Image 1,1,28483,
169.422,µm,Surface,Image 1,1,28484,
244.981,µm,Surface,Image 1,1,28485,
139.831,µm,Surface,Image 1,1,28486,
230.775,µm,Surface,Image 1,1,28487,
205.099,µm,Surface,Image 1,1,28488,
67.0623,µm,Surface,Image 1,1,28489,
29.791,µm,Surface,Image 1,1,28490,
225.846,µm,Surface,Image 1,1,28491,
91.8679,µm,Surface,Image 1,1,28492,
175.362,µm,Surface,Image 1,1,28493,
63.48,µm,Surface,Image 1,1,28494,
210.726,µm,Surface,Image 1,1,28495,
166.75,µm,Surface,Image 1,1,28496,
53.9791,µm,Surface,Image 1,1,28497,
219.814,µm,Surface,Image 1,1,28498,
155.664,µm,Surface,Image 1,1,28499,
51.0486,µm,Surface,Image 1,1,28501,
33.5306,µm,Surface,Image 1,1,28502,
139.726,µm,Surface,Image 1,1,28503,
10.6408,µm,Surface,Image 1,1,28504,
110.133,µm,Surface,Image 1,1,28505,
66.6645,µm,Surface,Image 1,1,28506,
179.69,µm,Surface,Image 1,1,28507,
11.5963,µm,Surface,Image 1,1,28508,
186.307,µm,Surface,Image 1,1,28509,
245.258,µm,Surface,Image 1,1,28510,
25.7542,µm,Surface,Image 1,1,28511,
135.236,µm,Surface,Image 1,1,28512,
211.583,µm,Surface,Image 1,1,28513,
129.809,µm,Surface,Image 1,1,28514,
167.552,µm,Surface,Image 1,1,28515,
240.765,µm,Surface,Image 1,1,28516,
217.09,µm,Surface,Image 1,1,28517,
33.4807,µm,Surface,Image 1,1,28518,
214.589,µm,Surface,Image 1,1,28519,
111.217,µm,Surface,Image 1,1,28520,
136.797,µm,Surface,Image 1,1,28521,
265.748,µm,Surface,Image 1,1,28522,
62.3663,µm,Surface,Image 1,1,28523,
237.024,µm,Surface,Image 1,1,28524,
200.092,µm,Surface,Image 1,1,28525,
108.337,µm,Surface,Image 1,1,28526,
131.517,µm,Surface,Image 1,1,28528,
33.7395,µm,Surface,Image 1,1,28529,
161.1,µm,Surface,Image 1,1,28530,
28.3342,µm,Surface,Image 1,1,28531,
160.099,µm,Surface,Image 1,1,28532,
245.823,µm,Surface,Image 1,1,28533,
114.197,µm,Surface,Image 1,1,28534,
2.08472,µm,Surface,Image 1,1,28535,
68.5337,µm,Surface,Image 1,1,28536,
43.5663,µm,Surface,Image 1,1,28537,
165.925,µm,Surface,Image 1,1,28538,
85.778,µm,Surface,Image 1,1,28539,
2.65692,µm,Surface,Image 1,1,28540,
173.06,µm,Surface,Image 1,1,28541,
40.1882,µm,Surface,Image 1,1,28543,
258.931,µm,Surface,Image 1,1,28544,
92.4918,µm,Surface,Image 1,1,28545,
112.072,µm,Surface,Image 1,1,28546,
253.691,µm,Surface,Image 1,1,28547,
204.193,µm,Surface,Image 1,1,28548,
198.47,µm,Surface,Image 1,1,28549,
117.685,µm,Surface,Image 1,1,28550,
228.489,µm,Surface,Image 1,1,28551,
147.411,µm,Surface,Image 1,1,28552,
249.228,µm,Surface,Image 1,1,28553,
252.076,µm,Surface,Image 1,1,28554,
208.241,µm,Surface,Image 1,1,28555,
176.236,µm,Surface,Image 1,1,28556,
46.701,µm,Surface,Image 1,1,28559,
179.851,µm,Surface,Image 1,1,28560,
109.022,µm,Surface,Image 1,1,28561,
73.0895,µm,Surface,Image 1,1,28562,
137.693,µm,Surface,Image 1,1,28563,
191.013,µm,Surface,Image 1,1,28564,
81.2501,µm,Surface,Image 1,1,28565,
62.4846,µm,Surface,Image 1,1,28567,
196.408,µm,Surface,Image 1,1,28569,
180.239,µm,Surface,Image 1,1,28571,
215.65,µm,Surface,Image 1,1,28572,
154.799,µm,Surface,Image 1,1,28573,
53.066,µm,Surface,Image 1,1,28574,
241.466,µm,Surface,Image 1,1,28575,
209.77,µm,Surface,Image 1,1,28576,
101.05,µm,Surface,Image 1,1,28577,
27.6606,µm,Surface,Image 1,1,28579,
241.208,µm,Surface,Image 1,1,28580,
127.1,µm,Surface,Image 1,1,28582,
234.491,µm,Surface,Image 1,1,28583,
157.394,µm,Surface,Image 1,1,28584,
170.805,µm,Surface,Image 1,1,28585,
230.395,µm,Surface,Image 1,1,28587,
6.29431,µm,Surface,Image 1,1,28588,
129.55,µm,Surface,Image 1,1,28589,
54.3378,µm,Surface,Image 1,1,28590,
199.644,µm,Surface,Image 1,1,28591,
116.148,µm,Surface,Image 1,1,28592,
14.5518,µm,Surface,Image 1,1,28594,
245.459,µm,Surface,Image 1,1,28596,
155.219,µm,Surface,Image 1,1,28597,
91.1976,µm,Surface,Image 1,1,28598,
238.648,µm,Surface,Image 1,1,28599,
213.486,µm,Surface,Image 1,1,28600,
12.6482,µm,Surface,Image 1,1,28601,
81.9464,µm,Surface,Image 1,1,28602,
82.9973,µm,Surface,Image 1,1,28604,
231.758,µm,Surface,Image 1,1,28605,
163.804,µm,Surface,Image 1,1,28606,
148.669,µm,Surface,Image 1,1,28607,
184.016,µm,Surface,Image 1,1,28608,
188.976,µm,Surface,Image 1,1,28609,
17.0516,µm,Surface,Image 1,1,28611,
251.935,µm,Surface,Image 1,1,28612,
126.257,µm,Surface,Image 1,1,28614,
149.491,µm,Surface,Image 1,1,28615,
198.266,µm,Surface,Image 1,1,28616,
166.826,µm,Surface,Image 1,1,28617,
224.737,µm,Surface,Image 1,1,28618,
105.94,µm,Surface,Image 1,1,28619,
232.463,µm,Surface,Image 1,1,28620,
56.7426,µm,Surface,Image 1,1,28623,
224.148,µm,Surface,Image 1,1,28624,
23.539,µm,Surface,Image 1,1,28625,
218.965,µm,Surface,Image 1,1,28626,
37.7782,µm,Surface,Image 1,1,28627,
90.4962,µm,Surface,Image 1,1,28628,
64.9554,µm,Surface,Image 1,1,28630,
16.4974,µm,Surface,Image 1,1,28631,
65.4525,µm,Surface,Image 1,1,28632,
168.308,µm,Surface,Image 1,1,28633,
160.909,µm,Surface,Image 1,1,28634,
