
Position X
 ==================== 
Position X,Unit,Category,Collection,Time,ID,
315.494,µm,Surface,Position,1,1867,
306.005,µm,Surface,Position,1,1868,
274.468,µm,Surface,Position,1,1871,
292.528,µm,Surface,Position,1,1872,
287.238,µm,Surface,Position,1,1875,
327.493,µm,Surface,Position,1,1878,
292.506,µm,Surface,Position,1,1879,
287.222,µm,Surface,Position,1,1882,
346.32,µm,Surface,Position,1,1885,
342.513,µm,Surface,Position,1,1886,
250.275,µm,Surface,Position,1,1887,
328.741,µm,Surface,Position,1,1890,
313.421,µm,Surface,Position,1,1891,
309.82,µm,Surface,Position,1,1892,
272.93,µm,Surface,Position,1,1897,
319.477,µm,Surface,Position,1,1901,
356.649,µm,Surface,Position,1,1904,
287.438,µm,Surface,Position,1,1906,
239.989,µm,Surface,Position,1,1907,
261.546,µm,Surface,Position,1,1917,
226.291,µm,Surface,Position,1,1920,
319.914,µm,Surface,Position,1,1922,
284.947,µm,Surface,Position,1,1936,
230.915,µm,Surface,Position,1,1939,
272.757,µm,Surface,Position,1,1941,
238.324,µm,Surface,Position,1,1943,
280.008,µm,Surface,Position,1,1948,
281.339,µm,Surface,Position,1,1949,
262.56,µm,Surface,Position,1,1952,
278.745,µm,Surface,Position,1,1955,
281.363,µm,Surface,Position,1,1956,
204.248,µm,Surface,Position,1,1966,
101.577,µm,Surface,Position,1,1969,
202.359,µm,Surface,Position,1,1970,
228.916,µm,Surface,Position,1,1974,
129.523,µm,Surface,Position,1,1977,
227.546,µm,Surface,Position,1,1988,
178.617,µm,Surface,Position,1,1990,
213.694,µm,Surface,Position,1,1992,
84.0607,µm,Surface,Position,1,1993,
123.904,µm,Surface,Position,1,1997,
115.185,µm,Surface,Position,1,2001,
195.747,µm,Surface,Position,1,2006,
128.404,µm,Surface,Position,1,2010,
63.2368,µm,Surface,Position,1,2013,
98.638,µm,Surface,Position,1,2016,
101.582,µm,Surface,Position,1,2020,
63.4879,µm,Surface,Position,1,2021,
93.1286,µm,Surface,Position,1,2023,
123.836,µm,Surface,Position,1,2025,
70.8848,µm,Surface,Position,1,2026,
110.664,µm,Surface,Position,1,2030,
29.3163,µm,Surface,Position,1,2031,
110.06,µm,Surface,Position,1,2035,
128.388,µm,Surface,Position,1,2040,
131.197,µm,Surface,Position,1,2050,
64.3443,µm,Surface,Position,1,2051,
79.302,µm,Surface,Position,1,2052,
89.9002,µm,Surface,Position,1,2054,
120.082,µm,Surface,Position,1,2055,
86.5902,µm,Surface,Position,1,2058,
79.7907,µm,Surface,Position,1,2061,
78.6749,µm,Surface,Position,1,2064,
115.618,µm,Surface,Position,1,2065,
23.006,µm,Surface,Position,1,2068,
25.583,µm,Surface,Position,1,2070,
95.5251,µm,Surface,Position,1,2074,
100.404,µm,Surface,Position,1,2076,
53.4689,µm,Surface,Position,1,2079,
83.8135,µm,Surface,Position,1,2090,
42.8793,µm,Surface,Position,1,2092,
37.884,µm,Surface,Position,1,2094,
63.4752,µm,Surface,Position,1,2096,
47.2302,µm,Surface,Position,1,2097,
52.3836,µm,Surface,Position,1,2099,
35.5986,µm,Surface,Position,1,2101,
28.384,µm,Surface,Position,1,2103,
666.932,µm,Surface,Position,1,2106,
664.356,µm,Surface,Position,1,2108,
640.497,µm,Surface,Position,1,2113,
703.18,µm,Surface,Position,1,2114,
703.845,µm,Surface,Position,1,2115,
669.739,µm,Surface,Position,1,2133,
706.83,µm,Surface,Position,1,2138,
696.888,µm,Surface,Position,1,2147,
699.286,µm,Surface,Position,1,2150,
610.186,µm,Surface,Position,1,2156,
702.69,µm,Surface,Position,1,2158,
577.993,µm,Surface,Position,1,2159,
696.959,µm,Surface,Position,1,2160,
597.802,µm,Surface,Position,1,2161,
598.813,µm,Surface,Position,1,2164,
600.898,µm,Surface,Position,1,2166,
614.688,µm,Surface,Position,1,2168,
594.649,µm,Surface,Position,1,2170,
688.467,µm,Surface,Position,1,2171,
641.13,µm,Surface,Position,1,2173,
624.272,µm,Surface,Position,1,2174,
655.423,µm,Surface,Position,1,2176,
624.568,µm,Surface,Position,1,2181,
677.464,µm,Surface,Position,1,2187,
645.023,µm,Surface,Position,1,2189,
643.624,µm,Surface,Position,1,2193,
693.328,µm,Surface,Position,1,2204,
624.148,µm,Surface,Position,1,2210,
542.301,µm,Surface,Position,1,2214,
635.754,µm,Surface,Position,1,2216,
643.283,µm,Surface,Position,1,2225,
673.502,µm,Surface,Position,1,2234,
641.667,µm,Surface,Position,1,2235,
600.347,µm,Surface,Position,1,2257,
628.048,µm,Surface,Position,1,2258,
566.023,µm,Surface,Position,1,2259,
635.922,µm,Surface,Position,1,2260,
566.211,µm,Surface,Position,1,2263,
571.563,µm,Surface,Position,1,2264,
621.239,µm,Surface,Position,1,2265,
565.113,µm,Surface,Position,1,2266,
453.031,µm,Surface,Position,1,2275,
581.562,µm,Surface,Position,1,2276,
566.05,µm,Surface,Position,1,2284,
552.98,µm,Surface,Position,1,2294,
569.798,µm,Surface,Position,1,2299,
453.948,µm,Surface,Position,1,2307,
476.838,µm,Surface,Position,1,2310,
548.229,µm,Surface,Position,1,2314,
527.93,µm,Surface,Position,1,2317,
561.913,µm,Surface,Position,1,2318,
384.312,µm,Surface,Position,1,2319,
536.273,µm,Surface,Position,1,2320,
461.087,µm,Surface,Position,1,2331,
385.222,µm,Surface,Position,1,2332,
478.518,µm,Surface,Position,1,2337,
455.741,µm,Surface,Position,1,2339,
387.069,µm,Surface,Position,1,2354,
389.184,µm,Surface,Position,1,2368,
390.608,µm,Surface,Position,1,2369,
368.308,µm,Surface,Position,1,2375,
363.552,µm,Surface,Position,1,2380,
479.652,µm,Surface,Position,1,2398,
469.359,µm,Surface,Position,1,2403,
403.848,µm,Surface,Position,1,2405,
393.001,µm,Surface,Position,1,2409,
421.445,µm,Surface,Position,1,2420,
371.421,µm,Surface,Position,1,2422,
414.715,µm,Surface,Position,1,2426,
416.274,µm,Surface,Position,1,2428,
426.93,µm,Surface,Position,1,2434,
443.233,µm,Surface,Position,1,2438,
420.322,µm,Surface,Position,1,2439,
367.043,µm,Surface,Position,1,2440,
436.806,µm,Surface,Position,1,2441,
407.368,µm,Surface,Position,1,2442,
399.498,µm,Surface,Position,1,2444,
397.591,µm,Surface,Position,1,2453,
419.521,µm,Surface,Position,1,2458,
385.396,µm,Surface,Position,1,2464,
389.984,µm,Surface,Position,1,2469,
360.755,µm,Surface,Position,1,2476,
9.97571,µm,Surface,Position,1,2484,
273.646,µm,Surface,Position,1,2489,
357.828,µm,Surface,Position,1,2494,
675.644,µm,Surface,Position,1,2495,
285.76,µm,Surface,Position,1,2496,
274.248,µm,Surface,Position,1,2497,
411.389,µm,Surface,Position,1,2498,
397.365,µm,Surface,Position,1,2499,
