
Area
 ==================== 
Area,Unit,Category,Time,ID,
5.31758,µm^2,Surface,1,2094,
2.64504,µm^2,Surface,1,2096,
14.2494,µm^2,Surface,1,2097,
5.31389,µm^2,Surface,1,2099,
4.17088,µm^2,Surface,1,2101,
2.9011,µm^2,Surface,1,2103,
2.74939,µm^2,Surface,1,2106,
5.16847,µm^2,Surface,1,2108,
3.73494,µm^2,Surface,1,2113,
7.63317,µm^2,Surface,1,2114,
14.0801,µm^2,Surface,1,2115,
9.50058,µm^2,Surface,1,2133,
41.2222,µm^2,Surface,1,2138,
27.5573,µm^2,Surface,1,2147,
2.60226,µm^2,Surface,1,2150,
2.47331,µm^2,Surface,1,2156,
2.95008,µm^2,Surface,1,2158,
7.82881,µm^2,Surface,1,2159,
3.1084,µm^2,Surface,1,2160,
4.03054,µm^2,Surface,1,2161,
4.72786,µm^2,Surface,1,2164,
3.2837,µm^2,Surface,1,2166,
15.1594,µm^2,Surface,1,2168,
7.30074,µm^2,Surface,1,2170,
7.24005,µm^2,Surface,1,2171,
10.646,µm^2,Surface,1,2173,
16.3414,µm^2,Surface,1,2174,
9.5458,µm^2,Surface,1,2176,
2.33926,µm^2,Surface,1,2181,
2.31783,µm^2,Surface,1,2187,
2.64198,µm^2,Surface,1,2189,
2.39018,µm^2,Surface,1,2193,
22.5727,µm^2,Surface,1,2204,
25.6995,µm^2,Surface,1,2210,
22.0767,µm^2,Surface,1,2214,
2.73114,µm^2,Surface,1,2216,
18.0002,µm^2,Surface,1,2225,
5.15532,µm^2,Surface,1,2234,
6.50353,µm^2,Surface,1,2235,
7.70608,µm^2,Surface,1,2257,
11.1438,µm^2,Surface,1,2258,
9.05305,µm^2,Surface,1,2259,
3.49895,µm^2,Surface,1,2260,
3.15224,µm^2,Surface,1,2263,
3.178,µm^2,Surface,1,2264,
4.47951,µm^2,Surface,1,2265,
5.52986,µm^2,Surface,1,2266,
27.0005,µm^2,Surface,1,2275,
6.4566,µm^2,Surface,1,2276,
3.89937,µm^2,Surface,1,2284,
3.30624,µm^2,Surface,1,2294,
14.1899,µm^2,Surface,1,2299,
2.72956,µm^2,Surface,1,2307,
6.88036,µm^2,Surface,1,2310,
2.21769,µm^2,Surface,1,2314,
21.1578,µm^2,Surface,1,2317,
5.31318,µm^2,Surface,1,2318,
2.29081,µm^2,Surface,1,2319,
13.9715,µm^2,Surface,1,2320,
