
Position Y
 ==================== 
Position Y,Unit,Category,Collection,Time,ID,
664.709,µm,Surface,Position,1,1162,
463.988,µm,Surface,Position,1,1163,
597.73,µm,Surface,Position,1,1164,
451.347,µm,Surface,Position,1,1165,
502.035,µm,Surface,Position,1,1167,
603.317,µm,Surface,Position,1,1168,
472.534,µm,Surface,Position,1,1169,
637.412,µm,Surface,Position,1,1171,
678.436,µm,Surface,Position,1,1173,
438.776,µm,Surface,Position,1,1177,
394.779,µm,Surface,Position,1,1178,
468.814,µm,Surface,Position,1,1179,
490.978,µm,Surface,Position,1,1180,
524.138,µm,Surface,Position,1,1181,
455.768,µm,Surface,Position,1,1183,
645.865,µm,Surface,Position,1,1185,
599.455,µm,Surface,Position,1,1190,
517.758,µm,Surface,Position,1,1192,
584.656,µm,Surface,Position,1,1194,
666.099,µm,Surface,Position,1,1195,
396.207,µm,Surface,Position,1,1196,
683.075,µm,Surface,Position,1,1197,
558.133,µm,Surface,Position,1,1198,
683.844,µm,Surface,Position,1,1201,
454.583,µm,Surface,Position,1,1203,
692.321,µm,Surface,Position,1,1205,
419.651,µm,Surface,Position,1,1206,
507.694,µm,Surface,Position,1,1209,
540.904,µm,Surface,Position,1,1212,
630.775,µm,Surface,Position,1,1213,
696.007,µm,Surface,Position,1,1214,
527.016,µm,Surface,Position,1,1215,
333.733,µm,Surface,Position,1,1216,
649.486,µm,Surface,Position,1,1217,
594.307,µm,Surface,Position,1,1218,
559.029,µm,Surface,Position,1,1224,
661.944,µm,Surface,Position,1,1226,
640.569,µm,Surface,Position,1,1232,
474.552,µm,Surface,Position,1,1234,
465.609,µm,Surface,Position,1,1237,
537.242,µm,Surface,Position,1,1238,
475.904,µm,Surface,Position,1,1242,
665.082,µm,Surface,Position,1,1245,
588.675,µm,Surface,Position,1,1247,
379.162,µm,Surface,Position,1,1248,
708.575,µm,Surface,Position,1,1251,
457.18,µm,Surface,Position,1,1252,
448.308,µm,Surface,Position,1,1253,
688.085,µm,Surface,Position,1,1256,
521.994,µm,Surface,Position,1,1257,
597.364,µm,Surface,Position,1,1258,
550.408,µm,Surface,Position,1,1260,
656.707,µm,Surface,Position,1,1262,
667.004,µm,Surface,Position,1,1263,
599.82,µm,Surface,Position,1,1265,
519.763,µm,Surface,Position,1,1266,
587.163,µm,Surface,Position,1,1267,
349.841,µm,Surface,Position,1,1268,
465.981,µm,Surface,Position,1,1269,
439.857,µm,Surface,Position,1,1271,
538.486,µm,Surface,Position,1,1272,
350.712,µm,Surface,Position,1,1273,
531.356,µm,Surface,Position,1,1274,
515.109,µm,Surface,Position,1,1276,
