
Ellipticity (oblate)
 ==================== 
Ellipticity (oblate),Unit,Category,Time,ID,
0.377392,,Surface,1,794,
0.417622,,Surface,1,797,
0.358038,,Surface,1,798,
0.147237,,Surface,1,799,
0.335481,,Surface,1,800,
0.268235,,Surface,1,801,
0.399616,,Surface,1,802,
0.429832,,Surface,1,803,
0.325624,,Surface,1,804,
0.34613,,Surface,1,805,
0.52009,,Surface,1,810,
0.337729,,Surface,1,811,
0.368276,,Surface,1,812,
0.34702,,Surface,1,813,
0.308801,,Surface,1,814,
0.402913,,Surface,1,816,
0.337838,,Surface,1,818,
0.416443,,Surface,1,819,
0.581797,,Surface,1,822,
0.406633,,Surface,1,823,
0.366449,,Surface,1,824,
0.445857,,Surface,1,825,
0.223286,,Surface,1,826,
0.263761,,Surface,1,827,
0.273846,,Surface,1,828,
0.381152,,Surface,1,831,
0.216151,,Surface,1,834,
0.404516,,Surface,1,835,
0.337049,,Surface,1,836,
0.458138,,Surface,1,838,
0.495458,,Surface,1,840,
0.29878,,Surface,1,841,
0.28657,,Surface,1,843,
0.298638,,Surface,1,844,
0.527107,,Surface,1,846,
0.282587,,Surface,1,848,
0.237739,,Surface,1,849,
0.318855,,Surface,1,851,
0.496019,,Surface,1,852,
0.41566,,Surface,1,853,
0.512472,,Surface,1,854,
0.493838,,Surface,1,855,
0.271649,,Surface,1,856,
0.597234,,Surface,1,857,
0.290854,,Surface,1,859,
0.184587,,Surface,1,861,
0.303225,,Surface,1,862,
0.415266,,Surface,1,863,
0.438323,,Surface,1,866,
0.354896,,Surface,1,867,
0.393794,,Surface,1,869,
0.35786,,Surface,1,871,
0.361402,,Surface,1,872,
0.44248,,Surface,1,873,
0.308226,,Surface,1,875,
0.297319,,Surface,1,877,
0.436878,,Surface,1,878,
0.379365,,Surface,1,879,
0.49462,,Surface,1,880,
0.431955,,Surface,1,881,
0.469535,,Surface,1,882,
0.389165,,Surface,1,886,
0.301366,,Surface,1,887,
0.31243,,Surface,1,888,
0.324657,,Surface,1,890,
0.441484,,Surface,1,891,
0.422028,,Surface,1,892,
0.264425,,Surface,1,893,
0.34542,,Surface,1,894,
0.363779,,Surface,1,895,
0.380992,,Surface,1,896,
0.496906,,Surface,1,898,
0.508023,,Surface,1,900,
0.221962,,Surface,1,902,
0.243148,,Surface,1,903,
0.415776,,Surface,1,905,
0.258968,,Surface,1,906,
0.333576,,Surface,1,911,
0.279759,,Surface,1,912,
0.357317,,Surface,1,914,
0.356005,,Surface,1,915,
0.283872,,Surface,1,917,
0.269908,,Surface,1,920,
0.448845,,Surface,1,921,
0.323169,,Surface,1,923,
0.30132,,Surface,1,924,
0.354835,,Surface,1,925,
0.345171,,Surface,1,926,
0.328455,,Surface,1,927,
0.262948,,Surface,1,929,
0.44304,,Surface,1,930,
0.381247,,Surface,1,932,
0.331833,,Surface,1,939,
0.315632,,Surface,1,942,
0.407296,,Surface,1,944,
0.245135,,Surface,1,945,
0.379428,,Surface,1,947,
0.354535,,Surface,1,948,
0.378943,,Surface,1,952,
0.447416,,Surface,1,955,
0.390779,,Surface,1,957,
0.333208,,Surface,1,958,
0.462106,,Surface,1,961,
0.613376,,Surface,1,963,
0.279329,,Surface,1,964,
0.39706,,Surface,1,966,
0.325642,,Surface,1,969,
0.34444,,Surface,1,972,
0.286394,,Surface,1,973,
0.400797,,Surface,1,974,
0.306045,,Surface,1,975,
0.32069,,Surface,1,976,
0.337793,,Surface,1,977,
0.291996,,Surface,1,978,
0.643286,,Surface,1,979,
0.363456,,Surface,1,980,
0.248884,,Surface,1,981,
0.40443,,Surface,1,982,
0.547802,,Surface,1,984,
0.329956,,Surface,1,985,
0.448995,,Surface,1,986,
0.408818,,Surface,1,987,
0.658188,,Surface,1,988,
0.655441,,Surface,1,989,
0.326174,,Surface,1,990,
0.444972,,Surface,1,992,
0.365291,,Surface,1,994,
0.440985,,Surface,1,996,
0.335096,,Surface,1,1000,
0.401054,,Surface,1,1002,
0.400893,,Surface,1,1003,
0.401052,,Surface,1,1004,
0.441078,,Surface,1,1006,
0.565625,,Surface,1,1008,
0.461037,,Surface,1,1009,
0.261188,,Surface,1,1010,
0.426283,,Surface,1,1014,
0.449943,,Surface,1,1017,
0.415778,,Surface,1,1018,
0.317036,,Surface,1,1019,
0.251498,,Surface,1,1020,
0.368123,,Surface,1,1021,
0.296922,,Surface,1,1023,
0.448612,,Surface,1,1024,
0.414361,,Surface,1,1032,
0.424019,,Surface,1,1034,
0.302794,,Surface,1,1035,
0.22203,,Surface,1,1036,
0.40111,,Surface,1,1037,
0.323407,,Surface,1,1038,
0.541512,,Surface,1,1039,
0.605659,,Surface,1,1040,
0.370982,,Surface,1,1041,
0.184033,,Surface,1,1045,
0.365165,,Surface,1,1049,
0.515403,,Surface,1,1052,
0.255166,,Surface,1,1053,
0.416494,,Surface,1,1056,
0.5071,,Surface,1,1057,
0.545871,,Surface,1,1058,
0.265175,,Surface,1,1059,
