
Distance to Image Border XY Img=1
 ==================== 
Distance to Image Border XY,Unit,Category,Image,Time,ID,
115.751,µm,Surface,Image 1,1,570,
20.1724,µm,Surface,Image 1,1,572,
109.16,µm,Surface,Image 1,1,573,
31.684,µm,Surface,Image 1,1,574,
85.7195,µm,Surface,Image 1,1,576,
36.1382,µm,Surface,Image 1,1,580,
15.3279,µm,Surface,Image 1,1,581,
76.9711,µm,Surface,Image 1,1,582,
109.207,µm,Surface,Image 1,1,583,
39.653,µm,Surface,Image 1,1,584,
42.2317,µm,Surface,Image 1,1,588,
51.4352,µm,Surface,Image 1,1,590,
48.4294,µm,Surface,Image 1,1,592,
66.9131,µm,Surface,Image 1,1,594,
114.348,µm,Surface,Image 1,1,596,
67.1103,µm,Surface,Image 1,1,601,
91.1668,µm,Surface,Image 1,1,602,
72.2513,µm,Surface,Image 1,1,603,
57.8533,µm,Surface,Image 1,1,604,
19.1756,µm,Surface,Image 1,1,607,
108.425,µm,Surface,Image 1,1,608,
45.649,µm,Surface,Image 1,1,609,
8.02917,µm,Surface,Image 1,1,610,
108.039,µm,Surface,Image 1,1,611,
59.6647,µm,Surface,Image 1,1,612,
112.986,µm,Surface,Image 1,1,613,
20.7387,µm,Surface,Image 1,1,614,
17.4656,µm,Surface,Image 1,1,616,
50.4418,µm,Surface,Image 1,1,617,
55.8619,µm,Surface,Image 1,1,619,
62.8086,µm,Surface,Image 1,1,625,
80.6492,µm,Surface,Image 1,1,627,
4.33234,µm,Surface,Image 1,1,628,
45.053,µm,Surface,Image 1,1,629,
29.6332,µm,Surface,Image 1,1,630,
86.0027,µm,Surface,Image 1,1,631,
62.9913,µm,Surface,Image 1,1,632,
49.8757,µm,Surface,Image 1,1,634,
51.4558,µm,Surface,Image 1,1,636,
62.5107,µm,Surface,Image 1,1,638,
138.046,µm,Surface,Image 1,1,640,
113.355,µm,Surface,Image 1,1,641,
113.046,µm,Surface,Image 1,1,643,
88.1147,µm,Surface,Image 1,1,644,
140.958,µm,Surface,Image 1,1,646,
102.856,µm,Surface,Image 1,1,647,
114.12,µm,Surface,Image 1,1,651,
72.4841,µm,Surface,Image 1,1,652,
101.23,µm,Surface,Image 1,1,653,
69.3823,µm,Surface,Image 1,1,654,
118.88,µm,Surface,Image 1,1,658,
141.806,µm,Surface,Image 1,1,660,
