
Distance from Origin
 ==================== 
Distance from Origin,Unit,Category,Collection,Time,ID,
690.244,µm,Surface,Distance from Origin,1,1801,
717.963,µm,Surface,Distance from Origin,1,1802,
706.375,µm,Surface,Distance from Origin,1,1804,
684.249,µm,Surface,Distance from Origin,1,1806,
690.961,µm,Surface,Distance from Origin,1,1809,
731.745,µm,Surface,Distance from Origin,1,1810,
692.628,µm,Surface,Distance from Origin,1,1811,
700.31,µm,Surface,Distance from Origin,1,1813,
738.534,µm,Surface,Distance from Origin,1,1814,
724.486,µm,Surface,Distance from Origin,1,1816,
684.312,µm,Surface,Distance from Origin,1,1818,
707.121,µm,Surface,Distance from Origin,1,1821,
750.456,µm,Surface,Distance from Origin,1,1822,
694.499,µm,Surface,Distance from Origin,1,1824,
728.567,µm,Surface,Distance from Origin,1,1825,
741.314,µm,Surface,Distance from Origin,1,1826,
692.77,µm,Surface,Distance from Origin,1,1829,
745.438,µm,Surface,Distance from Origin,1,1832,
728.905,µm,Surface,Distance from Origin,1,1834,
705.939,µm,Surface,Distance from Origin,1,1835,
753.86,µm,Surface,Distance from Origin,1,1836,
689.636,µm,Surface,Distance from Origin,1,1841,
714.629,µm,Surface,Distance from Origin,1,1842,
694.888,µm,Surface,Distance from Origin,1,1845,
730.558,µm,Surface,Distance from Origin,1,1846,
705.107,µm,Surface,Distance from Origin,1,1847,
707.441,µm,Surface,Distance from Origin,1,1848,
697.096,µm,Surface,Distance from Origin,1,1849,
739.045,µm,Surface,Distance from Origin,1,1850,
712.133,µm,Surface,Distance from Origin,1,1855,
755.705,µm,Surface,Distance from Origin,1,1856,
710.146,µm,Surface,Distance from Origin,1,1858,
703.046,µm,Surface,Distance from Origin,1,1859,
711.13,µm,Surface,Distance from Origin,1,1861,
698.302,µm,Surface,Distance from Origin,1,1862,
695.536,µm,Surface,Distance from Origin,1,1865,
742.572,µm,Surface,Distance from Origin,1,1869,
689.131,µm,Surface,Distance from Origin,1,1871,
710.452,µm,Surface,Distance from Origin,1,1873,
709.733,µm,Surface,Distance from Origin,1,1874,
725.174,µm,Surface,Distance from Origin,1,1875,
718.969,µm,Surface,Distance from Origin,1,1877,
698.625,µm,Surface,Distance from Origin,1,1881,
703.12,µm,Surface,Distance from Origin,1,1882,
696.146,µm,Surface,Distance from Origin,1,1885,
729.657,µm,Surface,Distance from Origin,1,1886,
692.685,µm,Surface,Distance from Origin,1,1889,
720.25,µm,Surface,Distance from Origin,1,1890,
717.849,µm,Surface,Distance from Origin,1,1892,
694.43,µm,Surface,Distance from Origin,1,1895,
720.871,µm,Surface,Distance from Origin,1,1899,
707.186,µm,Surface,Distance from Origin,1,1906,
737.726,µm,Surface,Distance from Origin,1,1909,
746.361,µm,Surface,Distance from Origin,1,1911,
670.811,µm,Surface,Distance from Origin,1,1916,
692.389,µm,Surface,Distance from Origin,1,1917,
697.061,µm,Surface,Distance from Origin,1,1920,
676.546,µm,Surface,Distance from Origin,1,1921,
710.963,µm,Surface,Distance from Origin,1,1922,
698.518,µm,Surface,Distance from Origin,1,1923,
701.214,µm,Surface,Distance from Origin,1,1926,
726.052,µm,Surface,Distance from Origin,1,1927,
690.808,µm,Surface,Distance from Origin,1,1931,
699.014,µm,Surface,Distance from Origin,1,1934,
673.275,µm,Surface,Distance from Origin,1,1935,
712.914,µm,Surface,Distance from Origin,1,1938,
751.377,µm,Surface,Distance from Origin,1,1940,
671.916,µm,Surface,Distance from Origin,1,1942,
683.326,µm,Surface,Distance from Origin,1,1945,
682.886,µm,Surface,Distance from Origin,1,1952,
712.488,µm,Surface,Distance from Origin,1,1953,
695.872,µm,Surface,Distance from Origin,1,1957,
734.879,µm,Surface,Distance from Origin,1,1962,
670.969,µm,Surface,Distance from Origin,1,1963,
716.398,µm,Surface,Distance from Origin,1,1964,
708.545,µm,Surface,Distance from Origin,1,1966,
723.142,µm,Surface,Distance from Origin,1,1968,
681.292,µm,Surface,Distance from Origin,1,1970,
681.226,µm,Surface,Distance from Origin,1,1974,
680.202,µm,Surface,Distance from Origin,1,1976,
682.604,µm,Surface,Distance from Origin,1,1977,
714.02,µm,Surface,Distance from Origin,1,1979,
711.236,µm,Surface,Distance from Origin,1,1981,
710.593,µm,Surface,Distance from Origin,1,1982,
744.585,µm,Surface,Distance from Origin,1,1983,
688.617,µm,Surface,Distance from Origin,1,1985,
752.539,µm,Surface,Distance from Origin,1,1987,
739.276,µm,Surface,Distance from Origin,1,1989,
687.948,µm,Surface,Distance from Origin,1,1991,
704.161,µm,Surface,Distance from Origin,1,1992,
694.936,µm,Surface,Distance from Origin,1,1993,
697.745,µm,Surface,Distance from Origin,1,1994,
697.15,µm,Surface,Distance from Origin,1,1995,
744.127,µm,Surface,Distance from Origin,1,1998,
720.108,µm,Surface,Distance from Origin,1,2001,
726.778,µm,Surface,Distance from Origin,1,2002,
702.418,µm,Surface,Distance from Origin,1,2003,
691.431,µm,Surface,Distance from Origin,1,2004,
686.338,µm,Surface,Distance from Origin,1,2005,
688.309,µm,Surface,Distance from Origin,1,2006,
738.133,µm,Surface,Distance from Origin,1,2007,
684.735,µm,Surface,Distance from Origin,1,2008,
681.94,µm,Surface,Distance from Origin,1,2012,
739.432,µm,Surface,Distance from Origin,1,2019,
709.305,µm,Surface,Distance from Origin,1,2020,
688.181,µm,Surface,Distance from Origin,1,2021,
750.899,µm,Surface,Distance from Origin,1,2023,
684.245,µm,Surface,Distance from Origin,1,2025,
722.332,µm,Surface,Distance from Origin,1,2027,
680.067,µm,Surface,Distance from Origin,1,2032,
692.785,µm,Surface,Distance from Origin,1,2033,
697.781,µm,Surface,Distance from Origin,1,2034,
723.818,µm,Surface,Distance from Origin,1,2039,
712.559,µm,Surface,Distance from Origin,1,2040,
710.37,µm,Surface,Distance from Origin,1,2041,
702.026,µm,Surface,Distance from Origin,1,2042,
725.285,µm,Surface,Distance from Origin,1,2043,
715.495,µm,Surface,Distance from Origin,1,2044,
686.72,µm,Surface,Distance from Origin,1,2049,
687.288,µm,Surface,Distance from Origin,1,2050,
681.908,µm,Surface,Distance from Origin,1,2051,
677.758,µm,Surface,Distance from Origin,1,2053,
686.422,µm,Surface,Distance from Origin,1,2056,
706.176,µm,Surface,Distance from Origin,1,2058,
698.663,µm,Surface,Distance from Origin,1,2059,
668.766,µm,Surface,Distance from Origin,1,2062,
688.498,µm,Surface,Distance from Origin,1,2063,
657.579,µm,Surface,Distance from Origin,1,2066,
664.373,µm,Surface,Distance from Origin,1,2069,
731.575,µm,Surface,Distance from Origin,1,2070,
655.124,µm,Surface,Distance from Origin,1,2071,
660.199,µm,Surface,Distance from Origin,1,2077,
656.291,µm,Surface,Distance from Origin,1,2079,
702.851,µm,Surface,Distance from Origin,1,2080,
666.574,µm,Surface,Distance from Origin,1,2082,
679.293,µm,Surface,Distance from Origin,1,2083,
719.413,µm,Surface,Distance from Origin,1,2084,
671.18,µm,Surface,Distance from Origin,1,2087,
664.52,µm,Surface,Distance from Origin,1,2088,
731.56,µm,Surface,Distance from Origin,1,2090,
709.048,µm,Surface,Distance from Origin,1,2092,
680.33,µm,Surface,Distance from Origin,1,2096,
722.806,µm,Surface,Distance from Origin,1,2097,
667.813,µm,Surface,Distance from Origin,1,2099,
679.261,µm,Surface,Distance from Origin,1,2102,
732.549,µm,Surface,Distance from Origin,1,2107,
667.067,µm,Surface,Distance from Origin,1,2108,
675.736,µm,Surface,Distance from Origin,1,2110,
722.163,µm,Surface,Distance from Origin,1,2111,
665.281,µm,Surface,Distance from Origin,1,2113,
712.239,µm,Surface,Distance from Origin,1,2116,
679.569,µm,Surface,Distance from Origin,1,2119,
712.197,µm,Surface,Distance from Origin,1,2120,
716.44,µm,Surface,Distance from Origin,1,2121,
716.613,µm,Surface,Distance from Origin,1,2122,
723.088,µm,Surface,Distance from Origin,1,2124,
670.598,µm,Surface,Distance from Origin,1,2126,
668.614,µm,Surface,Distance from Origin,1,2127,
667.224,µm,Surface,Distance from Origin,1,2128,
682.287,µm,Surface,Distance from Origin,1,2133,
675.134,µm,Surface,Distance from Origin,1,2134,
665.742,µm,Surface,Distance from Origin,1,2137,
675.168,µm,Surface,Distance from Origin,1,2138,
734.474,µm,Surface,Distance from Origin,1,2139,
676.672,µm,Surface,Distance from Origin,1,2140,
741.348,µm,Surface,Distance from Origin,1,2142,
742.507,µm,Surface,Distance from Origin,1,2144,
696.774,µm,Surface,Distance from Origin,1,2148,
679.934,µm,Surface,Distance from Origin,1,2149,
725.776,µm,Surface,Distance from Origin,1,2152,
704.004,µm,Surface,Distance from Origin,1,2154,
688.373,µm,Surface,Distance from Origin,1,2156,
719.275,µm,Surface,Distance from Origin,1,2157,
749.69,µm,Surface,Distance from Origin,1,2159,
680.402,µm,Surface,Distance from Origin,1,2160,
724.128,µm,Surface,Distance from Origin,1,2161,
697.52,µm,Surface,Distance from Origin,1,2162,
748.279,µm,Surface,Distance from Origin,1,2163,
663.692,µm,Surface,Distance from Origin,1,2164,
687.04,µm,Surface,Distance from Origin,1,2166,
674.792,µm,Surface,Distance from Origin,1,2171,
682.081,µm,Surface,Distance from Origin,1,2172,
678.512,µm,Surface,Distance from Origin,1,2174,
692.181,µm,Surface,Distance from Origin,1,2179,
668.673,µm,Surface,Distance from Origin,1,2180,
680.005,µm,Surface,Distance from Origin,1,2182,
665.962,µm,Surface,Distance from Origin,1,2185,
688.054,µm,Surface,Distance from Origin,1,2186,
688.131,µm,Surface,Distance from Origin,1,2188,
700.971,µm,Surface,Distance from Origin,1,2189,
678.388,µm,Surface,Distance from Origin,1,2190,
731.169,µm,Surface,Distance from Origin,1,2191,
675.231,µm,Surface,Distance from Origin,1,2195,
675.134,µm,Surface,Distance from Origin,1,2196,
699.855,µm,Surface,Distance from Origin,1,2198,
675.643,µm,Surface,Distance from Origin,1,2202,
674.584,µm,Surface,Distance from Origin,1,2204,
679.739,µm,Surface,Distance from Origin,1,2205,
732.372,µm,Surface,Distance from Origin,1,2206,
649.211,µm,Surface,Distance from Origin,1,2209,
739.505,µm,Surface,Distance from Origin,1,2210,
667.045,µm,Surface,Distance from Origin,1,2213,
663.221,µm,Surface,Distance from Origin,1,2214,
653.989,µm,Surface,Distance from Origin,1,2215,
665.29,µm,Surface,Distance from Origin,1,2216,
718.345,µm,Surface,Distance from Origin,1,2217,
740.317,µm,Surface,Distance from Origin,1,2218,
654.094,µm,Surface,Distance from Origin,1,2222,
648.888,µm,Surface,Distance from Origin,1,2224,
736.261,µm,Surface,Distance from Origin,1,2225,
722.888,µm,Surface,Distance from Origin,1,2226,
656.794,µm,Surface,Distance from Origin,1,2227,
700.815,µm,Surface,Distance from Origin,1,2228,
653.68,µm,Surface,Distance from Origin,1,2229,
652.147,µm,Surface,Distance from Origin,1,2230,
659.372,µm,Surface,Distance from Origin,1,2231,
672.749,µm,Surface,Distance from Origin,1,2234,
651.77,µm,Surface,Distance from Origin,1,2238,
679.587,µm,Surface,Distance from Origin,1,2239,
717.408,µm,Surface,Distance from Origin,1,2241,
694.621,µm,Surface,Distance from Origin,1,2244,
657.702,µm,Surface,Distance from Origin,1,2245,
649.679,µm,Surface,Distance from Origin,1,2246,
661.842,µm,Surface,Distance from Origin,1,2248,
687.227,µm,Surface,Distance from Origin,1,2249,
715.174,µm,Surface,Distance from Origin,1,2251,
658.506,µm,Surface,Distance from Origin,1,2253,
702.841,µm,Surface,Distance from Origin,1,2254,
699.429,µm,Surface,Distance from Origin,1,2261,
650.312,µm,Surface,Distance from Origin,1,2262,
652.218,µm,Surface,Distance from Origin,1,2263,
735.856,µm,Surface,Distance from Origin,1,2265,
708.021,µm,Surface,Distance from Origin,1,2266,
685.344,µm,Surface,Distance from Origin,1,2267,
664.491,µm,Surface,Distance from Origin,1,2270,
661.945,µm,Surface,Distance from Origin,1,2272,
742.767,µm,Surface,Distance from Origin,1,2273,
658.481,µm,Surface,Distance from Origin,1,2274,
675.608,µm,Surface,Distance from Origin,1,2275,
698.194,µm,Surface,Distance from Origin,1,2276,
681.687,µm,Surface,Distance from Origin,1,2279,
717.646,µm,Surface,Distance from Origin,1,2281,
659.613,µm,Surface,Distance from Origin,1,2283,
742.325,µm,Surface,Distance from Origin,1,2284,
727.539,µm,Surface,Distance from Origin,1,2285,
708.156,µm,Surface,Distance from Origin,1,2287,
650.722,µm,Surface,Distance from Origin,1,2288,
710.663,µm,Surface,Distance from Origin,1,2291,
661.872,µm,Surface,Distance from Origin,1,2295,
656.257,µm,Surface,Distance from Origin,1,2296,
660.722,µm,Surface,Distance from Origin,1,2298,
650.649,µm,Surface,Distance from Origin,1,2299,
675.632,µm,Surface,Distance from Origin,1,2300,
674.162,µm,Surface,Distance from Origin,1,2303,
670.272,µm,Surface,Distance from Origin,1,2306,
689.821,µm,Surface,Distance from Origin,1,2309,
661.88,µm,Surface,Distance from Origin,1,2311,
706.512,µm,Surface,Distance from Origin,1,2312,
691.643,µm,Surface,Distance from Origin,1,2314,
652.306,µm,Surface,Distance from Origin,1,2315,
655.601,µm,Surface,Distance from Origin,1,2318,
660.837,µm,Surface,Distance from Origin,1,2319,
663.343,µm,Surface,Distance from Origin,1,2320,
677.592,µm,Surface,Distance from Origin,1,2323,
665.285,µm,Surface,Distance from Origin,1,2325,
692.554,µm,Surface,Distance from Origin,1,2326,
657.274,µm,Surface,Distance from Origin,1,2327,
664.657,µm,Surface,Distance from Origin,1,2328,
669.798,µm,Surface,Distance from Origin,1,2331,
668.388,µm,Surface,Distance from Origin,1,2332,
664.541,µm,Surface,Distance from Origin,1,2333,
680.628,µm,Surface,Distance from Origin,1,2335,
671.633,µm,Surface,Distance from Origin,1,2339,
739.302,µm,Surface,Distance from Origin,1,2342,
727.747,µm,Surface,Distance from Origin,1,2344,
664.897,µm,Surface,Distance from Origin,1,2345,
728.137,µm,Surface,Distance from Origin,1,2347,
710.553,µm,Surface,Distance from Origin,1,2351,
699.299,µm,Surface,Distance from Origin,1,2354,
662.372,µm,Surface,Distance from Origin,1,2355,
641.215,µm,Surface,Distance from Origin,1,2356,
728.844,µm,Surface,Distance from Origin,1,2359,
698.184,µm,Surface,Distance from Origin,1,2360,
642.789,µm,Surface,Distance from Origin,1,2363,
707.362,µm,Surface,Distance from Origin,1,2365,
706.515,µm,Surface,Distance from Origin,1,2367,
648.168,µm,Surface,Distance from Origin,1,2371,
643.072,µm,Surface,Distance from Origin,1,2372,
652.099,µm,Surface,Distance from Origin,1,2373,
635.296,µm,Surface,Distance from Origin,1,2376,
723.179,µm,Surface,Distance from Origin,1,2377,
644.39,µm,Surface,Distance from Origin,1,2380,
715.812,µm,Surface,Distance from Origin,1,2383,
667.124,µm,Surface,Distance from Origin,1,2388,
650.445,µm,Surface,Distance from Origin,1,2391,
677.365,µm,Surface,Distance from Origin,1,2392,
735.1,µm,Surface,Distance from Origin,1,2393,
729.873,µm,Surface,Distance from Origin,1,2396,
661.978,µm,Surface,Distance from Origin,1,2399,
684.316,µm,Surface,Distance from Origin,1,2400,
658.449,µm,Surface,Distance from Origin,1,2401,
646.808,µm,Surface,Distance from Origin,1,2402,
662.107,µm,Surface,Distance from Origin,1,2404,
692.931,µm,Surface,Distance from Origin,1,2406,
657.293,µm,Surface,Distance from Origin,1,2408,
646.18,µm,Surface,Distance from Origin,1,2410,
691.446,µm,Surface,Distance from Origin,1,2413,
729.533,µm,Surface,Distance from Origin,1,2414,
656.038,µm,Surface,Distance from Origin,1,2418,
665.222,µm,Surface,Distance from Origin,1,2419,
647.695,µm,Surface,Distance from Origin,1,2420,
681.629,µm,Surface,Distance from Origin,1,2421,
641.349,µm,Surface,Distance from Origin,1,2422,
703.333,µm,Surface,Distance from Origin,1,2424,
644.369,µm,Surface,Distance from Origin,1,2425,
650.25,µm,Surface,Distance from Origin,1,2426,
684.32,µm,Surface,Distance from Origin,1,2430,
697.696,µm,Surface,Distance from Origin,1,2432,
673.144,µm,Surface,Distance from Origin,1,2436,
642.51,µm,Surface,Distance from Origin,1,2437,
666.594,µm,Surface,Distance from Origin,1,2438,
711.47,µm,Surface,Distance from Origin,1,2439,
661.871,µm,Surface,Distance from Origin,1,2441,
654.149,µm,Surface,Distance from Origin,1,2443,
683.22,µm,Surface,Distance from Origin,1,2445,
654.174,µm,Surface,Distance from Origin,1,2446,
684.573,µm,Surface,Distance from Origin,1,2447,
643.766,µm,Surface,Distance from Origin,1,2449,
643.337,µm,Surface,Distance from Origin,1,2450,
650.918,µm,Surface,Distance from Origin,1,2452,
728.396,µm,Surface,Distance from Origin,1,2453,
667.344,µm,Surface,Distance from Origin,1,2454,
677.396,µm,Surface,Distance from Origin,1,2455,
738.055,µm,Surface,Distance from Origin,1,2456,
671.082,µm,Surface,Distance from Origin,1,2457,
717.403,µm,Surface,Distance from Origin,1,2458,
648.009,µm,Surface,Distance from Origin,1,2459,
693.92,µm,Surface,Distance from Origin,1,2461,
652.38,µm,Surface,Distance from Origin,1,2463,
670.816,µm,Surface,Distance from Origin,1,2465,
711.721,µm,Surface,Distance from Origin,1,2466,
692.272,µm,Surface,Distance from Origin,1,2468,
669.434,µm,Surface,Distance from Origin,1,2471,
653.282,µm,Surface,Distance from Origin,1,2472,
690.254,µm,Surface,Distance from Origin,1,2477,
721.507,µm,Surface,Distance from Origin,1,2478,
649.714,µm,Surface,Distance from Origin,1,2481,
680.39,µm,Surface,Distance from Origin,1,2483,
662.419,µm,Surface,Distance from Origin,1,2484,
655.033,µm,Surface,Distance from Origin,1,2489,
651.172,µm,Surface,Distance from Origin,1,2490,
686.224,µm,Surface,Distance from Origin,1,2491,
691.928,µm,Surface,Distance from Origin,1,2492,
646.235,µm,Surface,Distance from Origin,1,2494,
728.813,µm,Surface,Distance from Origin,1,2501,
640.577,µm,Surface,Distance from Origin,1,2503,
727.379,µm,Surface,Distance from Origin,1,2504,
629.431,µm,Surface,Distance from Origin,1,2512,
640.32,µm,Surface,Distance from Origin,1,2513,
708.614,µm,Surface,Distance from Origin,1,2517,
624.338,µm,Surface,Distance from Origin,1,2519,
634.499,µm,Surface,Distance from Origin,1,2520,
734.637,µm,Surface,Distance from Origin,1,2522,
672.863,µm,Surface,Distance from Origin,1,2523,
732.028,µm,Surface,Distance from Origin,1,2524,
662.199,µm,Surface,Distance from Origin,1,2526,
632.134,µm,Surface,Distance from Origin,1,2527,
635.243,µm,Surface,Distance from Origin,1,2532,
668.232,µm,Surface,Distance from Origin,1,2533,
668.381,µm,Surface,Distance from Origin,1,2534,
674.797,µm,Surface,Distance from Origin,1,2536,
666.322,µm,Surface,Distance from Origin,1,2540,
641.07,µm,Surface,Distance from Origin,1,2543,
640.986,µm,Surface,Distance from Origin,1,2544,
669.812,µm,Surface,Distance from Origin,1,2545,
655.971,µm,Surface,Distance from Origin,1,2546,
703.597,µm,Surface,Distance from Origin,1,2547,
641.74,µm,Surface,Distance from Origin,1,2548,
651.495,µm,Surface,Distance from Origin,1,2551,
629.898,µm,Surface,Distance from Origin,1,2552,
725.229,µm,Surface,Distance from Origin,1,2554,
654.027,µm,Surface,Distance from Origin,1,2557,
687.387,µm,Surface,Distance from Origin,1,2560,
699.761,µm,Surface,Distance from Origin,1,2561,
660.546,µm,Surface,Distance from Origin,1,2562,
647.891,µm,Surface,Distance from Origin,1,2566,
718.469,µm,Surface,Distance from Origin,1,2568,
645.938,µm,Surface,Distance from Origin,1,2571,
641.453,µm,Surface,Distance from Origin,1,2573,
653.818,µm,Surface,Distance from Origin,1,2574,
684.249,µm,Surface,Distance from Origin,1,2577,
726.461,µm,Surface,Distance from Origin,1,2578,
639.506,µm,Surface,Distance from Origin,1,2581,
633.364,µm,Surface,Distance from Origin,1,2584,
629.694,µm,Surface,Distance from Origin,1,2585,
635.565,µm,Surface,Distance from Origin,1,2586,
665.867,µm,Surface,Distance from Origin,1,2588,
712.801,µm,Surface,Distance from Origin,1,2589,
634.41,µm,Surface,Distance from Origin,1,2592,
707.033,µm,Surface,Distance from Origin,1,2593,
638.444,µm,Surface,Distance from Origin,1,2595,
674.384,µm,Surface,Distance from Origin,1,2596,
628.855,µm,Surface,Distance from Origin,1,2597,
653.202,µm,Surface,Distance from Origin,1,2599,
661.032,µm,Surface,Distance from Origin,1,2600,
686.843,µm,Surface,Distance from Origin,1,2604,
633.023,µm,Surface,Distance from Origin,1,2607,
652.97,µm,Surface,Distance from Origin,1,2609,
710.395,µm,Surface,Distance from Origin,1,2610,
667.377,µm,Surface,Distance from Origin,1,2611,
649.62,µm,Surface,Distance from Origin,1,2612,
659.434,µm,Surface,Distance from Origin,1,2616,
683.477,µm,Surface,Distance from Origin,1,2618,
644.725,µm,Surface,Distance from Origin,1,2621,
684.62,µm,Surface,Distance from Origin,1,2623,
639.702,µm,Surface,Distance from Origin,1,2624,
636.751,µm,Surface,Distance from Origin,1,2625,
640.088,µm,Surface,Distance from Origin,1,2627,
643.964,µm,Surface,Distance from Origin,1,2632,
640.78,µm,Surface,Distance from Origin,1,2635,
625.709,µm,Surface,Distance from Origin,1,2637,
663.631,µm,Surface,Distance from Origin,1,2638,
656.244,µm,Surface,Distance from Origin,1,2640,
654.5,µm,Surface,Distance from Origin,1,2642,
668.324,µm,Surface,Distance from Origin,1,2643,
717.341,µm,Surface,Distance from Origin,1,2644,
667.017,µm,Surface,Distance from Origin,1,2645,
647.698,µm,Surface,Distance from Origin,1,2648,
690.577,µm,Surface,Distance from Origin,1,2650,
659.545,µm,Surface,Distance from Origin,1,2651,
700.9,µm,Surface,Distance from Origin,1,2654,
615.918,µm,Surface,Distance from Origin,1,2655,
720.91,µm,Surface,Distance from Origin,1,2656,
633.392,µm,Surface,Distance from Origin,1,2657,
631.589,µm,Surface,Distance from Origin,1,2659,
726.2,µm,Surface,Distance from Origin,1,2660,
630.692,µm,Surface,Distance from Origin,1,2662,
729.788,µm,Surface,Distance from Origin,1,2665,
675.685,µm,Surface,Distance from Origin,1,2667,
629.719,µm,Surface,Distance from Origin,1,2668,
717.623,µm,Surface,Distance from Origin,1,2676,
628.159,µm,Surface,Distance from Origin,1,2677,
631.209,µm,Surface,Distance from Origin,1,2680,
701.636,µm,Surface,Distance from Origin,1,2681,
650.816,µm,Surface,Distance from Origin,1,2686,
677.502,µm,Surface,Distance from Origin,1,2688,
728.599,µm,Surface,Distance from Origin,1,2692,
620.501,µm,Surface,Distance from Origin,1,2693,
688.502,µm,Surface,Distance from Origin,1,2694,
637.496,µm,Surface,Distance from Origin,1,2695,
630.369,µm,Surface,Distance from Origin,1,2696,
722.295,µm,Surface,Distance from Origin,1,2700,
621.461,µm,Surface,Distance from Origin,1,2702,
625.948,µm,Surface,Distance from Origin,1,2704,
667.33,µm,Surface,Distance from Origin,1,2705,
638.084,µm,Surface,Distance from Origin,1,2706,
632.884,µm,Surface,Distance from Origin,1,2707,
698.565,µm,Surface,Distance from Origin,1,2709,
682.472,µm,Surface,Distance from Origin,1,2712,
707.681,µm,Surface,Distance from Origin,1,2714,
661.936,µm,Surface,Distance from Origin,1,2715,
636.622,µm,Surface,Distance from Origin,1,2719,
683.275,µm,Surface,Distance from Origin,1,2725,
665.652,µm,Surface,Distance from Origin,1,2727,
641.123,µm,Surface,Distance from Origin,1,2728,
711.889,µm,Surface,Distance from Origin,1,2729,
706.227,µm,Surface,Distance from Origin,1,2730,
714.018,µm,Surface,Distance from Origin,1,2731,
621.023,µm,Surface,Distance from Origin,1,2732,
644.958,µm,Surface,Distance from Origin,1,2737,
674.496,µm,Surface,Distance from Origin,1,2742,
629.548,µm,Surface,Distance from Origin,1,2751,
654.242,µm,Surface,Distance from Origin,1,2752,
718.856,µm,Surface,Distance from Origin,1,2754,
631.143,µm,Surface,Distance from Origin,1,2758,
628.134,µm,Surface,Distance from Origin,1,2759,
667.933,µm,Surface,Distance from Origin,1,2760,
690.786,µm,Surface,Distance from Origin,1,2761,
627.1,µm,Surface,Distance from Origin,1,2763,
652.749,µm,Surface,Distance from Origin,1,2764,
674.819,µm,Surface,Distance from Origin,1,2765,
645.025,µm,Surface,Distance from Origin,1,2768,
674.455,µm,Surface,Distance from Origin,1,2774,
613.28,µm,Surface,Distance from Origin,1,2775,
616.564,µm,Surface,Distance from Origin,1,2777,
725.138,µm,Surface,Distance from Origin,1,2778,
616.56,µm,Surface,Distance from Origin,1,2783,
603.548,µm,Surface,Distance from Origin,1,2785,
613.163,µm,Surface,Distance from Origin,1,2786,
707.08,µm,Surface,Distance from Origin,1,2787,
639.855,µm,Surface,Distance from Origin,1,2788,
623.448,µm,Surface,Distance from Origin,1,2791,
607.176,µm,Surface,Distance from Origin,1,2792,
707.157,µm,Surface,Distance from Origin,1,2793,
605.175,µm,Surface,Distance from Origin,1,2796,
629.208,µm,Surface,Distance from Origin,1,2797,
622.884,µm,Surface,Distance from Origin,1,2799,
611.086,µm,Surface,Distance from Origin,1,2801,
656.691,µm,Surface,Distance from Origin,1,2802,
614.323,µm,Surface,Distance from Origin,1,2803,
700.407,µm,Surface,Distance from Origin,1,2804,
725.338,µm,Surface,Distance from Origin,1,2806,
636.536,µm,Surface,Distance from Origin,1,2807,
617.871,µm,Surface,Distance from Origin,1,2809,
690.581,µm,Surface,Distance from Origin,1,2811,
624.795,µm,Surface,Distance from Origin,1,2812,
640.635,µm,Surface,Distance from Origin,1,2813,
644.349,µm,Surface,Distance from Origin,1,2814,
615.913,µm,Surface,Distance from Origin,1,2815,
724.791,µm,Surface,Distance from Origin,1,2817,
700.811,µm,Surface,Distance from Origin,1,2820,
687.633,µm,Surface,Distance from Origin,1,2826,
709.222,µm,Surface,Distance from Origin,1,2829,
665.745,µm,Surface,Distance from Origin,1,2832,
718.167,µm,Surface,Distance from Origin,1,2833,
632.584,µm,Surface,Distance from Origin,1,2834,
728.345,µm,Surface,Distance from Origin,1,2839,
719.376,µm,Surface,Distance from Origin,1,2840,
651.57,µm,Surface,Distance from Origin,1,2841,
640.245,µm,Surface,Distance from Origin,1,2842,
621.986,µm,Surface,Distance from Origin,1,2843,
616.98,µm,Surface,Distance from Origin,1,2846,
611.468,µm,Surface,Distance from Origin,1,2849,
640.116,µm,Surface,Distance from Origin,1,2851,
671.703,µm,Surface,Distance from Origin,1,2852,
692.822,µm,Surface,Distance from Origin,1,2855,
680.163,µm,Surface,Distance from Origin,1,2857,
613.48,µm,Surface,Distance from Origin,1,2859,
649.749,µm,Surface,Distance from Origin,1,2863,
684.261,µm,Surface,Distance from Origin,1,2864,
713.018,µm,Surface,Distance from Origin,1,2867,
621.613,µm,Surface,Distance from Origin,1,2870,
620.9,µm,Surface,Distance from Origin,1,2871,
695.708,µm,Surface,Distance from Origin,1,2874,
728.585,µm,Surface,Distance from Origin,1,2876,
637.876,µm,Surface,Distance from Origin,1,2877,
709.534,µm,Surface,Distance from Origin,1,2879,
654.877,µm,Surface,Distance from Origin,1,2881,
618.498,µm,Surface,Distance from Origin,1,2883,
676.475,µm,Surface,Distance from Origin,1,2886,
633.625,µm,Surface,Distance from Origin,1,2887,
618.103,µm,Surface,Distance from Origin,1,2889,
692.279,µm,Surface,Distance from Origin,1,2892,
723.833,µm,Surface,Distance from Origin,1,2897,
726.481,µm,Surface,Distance from Origin,1,2898,
624.265,µm,Surface,Distance from Origin,1,2900,
646.896,µm,Surface,Distance from Origin,1,2901,
671.945,µm,Surface,Distance from Origin,1,2903,
640.128,µm,Surface,Distance from Origin,1,2907,
674.824,µm,Surface,Distance from Origin,1,2908,
707.224,µm,Surface,Distance from Origin,1,2909,
689.604,µm,Surface,Distance from Origin,1,2913,
613.865,µm,Surface,Distance from Origin,1,2914,
655.166,µm,Surface,Distance from Origin,1,2915,
710.269,µm,Surface,Distance from Origin,1,2920,
599.322,µm,Surface,Distance from Origin,1,2921,
684.159,µm,Surface,Distance from Origin,1,2922,
616.857,µm,Surface,Distance from Origin,1,2924,
