
Position X
 ==================== 
Position X,Unit,Category,Collection,Time,ID,
468.459,µm,Surface,Position,1,826,
551.094,µm,Surface,Position,1,827,
457.328,µm,Surface,Position,1,828,
536.396,µm,Surface,Position,1,831,
509.566,µm,Surface,Position,1,834,
421.595,µm,Surface,Position,1,835,
638.273,µm,Surface,Position,1,836,
482.104,µm,Surface,Position,1,838,
615.579,µm,Surface,Position,1,840,
642.254,µm,Surface,Position,1,841,
565.758,µm,Surface,Position,1,843,
572.453,µm,Surface,Position,1,844,
613.943,µm,Surface,Position,1,846,
515.194,µm,Surface,Position,1,848,
450.03,µm,Surface,Position,1,849,
455.522,µm,Surface,Position,1,851,
658.291,µm,Surface,Position,1,852,
625.514,µm,Surface,Position,1,853,
509.348,µm,Surface,Position,1,854,
608.911,µm,Surface,Position,1,855,
654.107,µm,Surface,Position,1,856,
665.566,µm,Surface,Position,1,857,
523.345,µm,Surface,Position,1,859,
429.663,µm,Surface,Position,1,861,
529.829,µm,Surface,Position,1,862,
683.629,µm,Surface,Position,1,863,
675.726,µm,Surface,Position,1,866,
561.133,µm,Surface,Position,1,867,
480.47,µm,Surface,Position,1,869,
447.86,µm,Surface,Position,1,871,
461.436,µm,Surface,Position,1,872,
503.664,µm,Surface,Position,1,873,
648.934,µm,Surface,Position,1,875,
701.264,µm,Surface,Position,1,877,
645.616,µm,Surface,Position,1,878,
620.925,µm,Surface,Position,1,879,
572.929,µm,Surface,Position,1,880,
676.553,µm,Surface,Position,1,881,
563.707,µm,Surface,Position,1,882,
555.604,µm,Surface,Position,1,886,
519.878,µm,Surface,Position,1,887,
605.334,µm,Surface,Position,1,888,
691.817,µm,Surface,Position,1,890,
606.459,µm,Surface,Position,1,891,
488.906,µm,Surface,Position,1,892,
697.024,µm,Surface,Position,1,893,
582.444,µm,Surface,Position,1,894,
633.739,µm,Surface,Position,1,895,
660.171,µm,Surface,Position,1,896,
627.986,µm,Surface,Position,1,898,
611.845,µm,Surface,Position,1,900,
538.915,µm,Surface,Position,1,902,
695.109,µm,Surface,Position,1,903,
567.448,µm,Surface,Position,1,905,
471.615,µm,Surface,Position,1,906,
571.043,µm,Surface,Position,1,911,
499.453,µm,Surface,Position,1,912,
707.015,µm,Surface,Position,1,914,
532.68,µm,Surface,Position,1,915,
438.545,µm,Surface,Position,1,917,
655.344,µm,Surface,Position,1,920,
704.697,µm,Surface,Position,1,921,
635.324,µm,Surface,Position,1,923,
443.613,µm,Surface,Position,1,924,
435.458,µm,Surface,Position,1,925,
460.801,µm,Surface,Position,1,926,
622.854,µm,Surface,Position,1,927,
479.205,µm,Surface,Position,1,929,
709.703,µm,Surface,Position,1,930,
425.265,µm,Surface,Position,1,932,
635.553,µm,Surface,Position,1,939,
673.932,µm,Surface,Position,1,942,
655.02,µm,Surface,Position,1,944,
696.039,µm,Surface,Position,1,945,
395.106,µm,Surface,Position,1,947,
585.881,µm,Surface,Position,1,948,
546.588,µm,Surface,Position,1,952,
455.015,µm,Surface,Position,1,955,
701.439,µm,Surface,Position,1,957,
380.152,µm,Surface,Position,1,958,
610.479,µm,Surface,Position,1,961,
709.436,µm,Surface,Position,1,963,
570.964,µm,Surface,Position,1,964,
500.205,µm,Surface,Position,1,966,
497.051,µm,Surface,Position,1,969,
484.488,µm,Surface,Position,1,972,
425.373,µm,Surface,Position,1,973,
594.781,µm,Surface,Position,1,974,
639.391,µm,Surface,Position,1,975,
538.369,µm,Surface,Position,1,976,
603.504,µm,Surface,Position,1,977,
678.276,µm,Surface,Position,1,978,
