
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
602.563,244.201,26.4892,µm,Surface,Position,1,3020,
294.416,566.345,14.2931,µm,Surface,Position,1,3022,
465.943,376.779,28.2421,µm,Surface,Position,1,3023,
257.255,588.74,27.1273,µm,Surface,Position,1,3027,
241.465,618.086,13.6721,µm,Surface,Position,1,3028,
273.535,577.182,21.4967,µm,Surface,Position,1,3030,
350.267,502.124,20.9952,µm,Surface,Position,1,3031,
495.536,355.192,25.4542,µm,Surface,Position,1,3033,
463.04,398.237,13.7823,µm,Surface,Position,1,3034,
451.395,394.484,27.0022,µm,Surface,Position,1,3035,
195.616,656.107,18.4685,µm,Surface,Position,1,3036,
210.76,645.253,19.8956,µm,Surface,Position,1,3038,
279.18,566.713,23.9946,µm,Surface,Position,1,3041,
139.821,706.207,26.0701,µm,Surface,Position,1,3042,
235.702,628.302,12.932,µm,Surface,Position,1,3043,
420.821,441.953,14.546,µm,Surface,Position,1,3047,
384.211,473.901,21.4852,µm,Surface,Position,1,3056,
701.902,158.265,17.0479,µm,Surface,Position,1,3057,
620.291,238.086,18.2548,µm,Surface,Position,1,3061,
359.325,500.39,22.1193,µm,Surface,Position,1,3062,
261.354,573.564,15.7618,µm,Surface,Position,1,3076,
144.754,691.89,13.0346,µm,Surface,Position,1,3082,
584.671,230.882,19.875,µm,Surface,Position,1,3084,
241.358,591.989,18.1938,µm,Surface,Position,1,3086,
401.175,428.481,21.3114,µm,Surface,Position,1,3087,
421.903,404.262,26.0963,µm,Surface,Position,1,3089,
329.787,491.579,27.39,µm,Surface,Position,1,3092,
270.433,566.957,13.1097,µm,Surface,Position,1,3093,
435.39,395.276,19.7817,µm,Surface,Position,1,3094,
571.872,253.997,27.0855,µm,Surface,Position,1,3095,
509.433,323.113,18.6183,µm,Surface,Position,1,3096,
501.589,332.588,15.6137,µm,Surface,Position,1,3097,
570.517,258.791,21.1019,µm,Surface,Position,1,3105,
572.207,267.255,14.5111,µm,Surface,Position,1,3108,
472.032,366.361,17.8146,µm,Surface,Position,1,3109,
378.055,462.232,13.6369,µm,Surface,Position,1,3110,
296.585,535.831,21.3118,µm,Surface,Position,1,3115,
356.992,472.645,21.4349,µm,Surface,Position,1,3116,
447.006,391.163,17.3184,µm,Surface,Position,1,3117,
126.28,708.241,19.4719,µm,Surface,Position,1,3118,
662.001,168.702,23.0379,µm,Surface,Position,1,3119,
608.459,218.605,28.5011,µm,Surface,Position,1,3121,
370.381,470.107,13.1749,µm,Surface,Position,1,3124,
642.257,199.056,13.0023,µm,Surface,Position,1,3125,
252.523,586.987,13.2999,µm,Surface,Position,1,3127,
142.586,686.729,25.441,µm,Surface,Position,1,3128,
509.271,331.501,12.9028,µm,Surface,Position,1,3131,
330.212,505.997,15.549,µm,Surface,Position,1,3133,
120.704,704.569,26.8064,µm,Surface,Position,1,3134,
298.874,524.709,27.4995,µm,Surface,Position,1,3136,
480.091,360.507,12.8306,µm,Surface,Position,1,3139,
344.536,491.464,22.1685,µm,Surface,Position,1,3142,
277.821,562.345,15.4467,µm,Surface,Position,1,3143,
706.8,134.935,12.9784,µm,Surface,Position,1,3145,
441.039,401.07,12.8662,µm,Surface,Position,1,3146,
626.588,215.95,13.6587,µm,Surface,Position,1,3148,
498.247,332.907,26.4374,µm,Surface,Position,1,3149,
638.356,194.517,26.2874,µm,Surface,Position,1,3154,
599.178,229.099,28.736,µm,Surface,Position,1,3158,
