
Sphericity
 ==================== 
Sphericity,Unit,Category,Time,ID,
0.808922,,Surface,1,818,
0.906955,,Surface,1,819,
0.726923,,Surface,1,822,
0.867092,,Surface,1,823,
0.881651,,Surface,1,824,
0.858921,,Surface,1,825,
0.865755,,Surface,1,826,
0.764841,,Surface,1,827,
0.814454,,Surface,1,828,
0.898115,,Surface,1,831,
0.736814,,Surface,1,834,
0.867633,,Surface,1,835,
0.844932,,Surface,1,836,
0.933398,,Surface,1,838,
0.859821,,Surface,1,840,
0.89344,,Surface,1,841,
0.793657,,Surface,1,843,
0.766431,,Surface,1,844,
0.782095,,Surface,1,846,
0.89039,,Surface,1,848,
0.823242,,Surface,1,849,
0.791558,,Surface,1,851,
0.842757,,Surface,1,852,
0.885936,,Surface,1,853,
0.813633,,Surface,1,854,
0.767885,,Surface,1,855,
0.842571,,Surface,1,856,
0.777612,,Surface,1,857,
0.79215,,Surface,1,859,
0.805919,,Surface,1,861,
0.856152,,Surface,1,862,
0.830856,,Surface,1,863,
0.822883,,Surface,1,866,
0.751378,,Surface,1,867,
0.813598,,Surface,1,869,
0.894751,,Surface,1,871,
0.774095,,Surface,1,872,
0.855073,,Surface,1,873,
0.823394,,Surface,1,875,
0.845933,,Surface,1,877,
0.865493,,Surface,1,878,
0.805655,,Surface,1,879,
0.840266,,Surface,1,880,
0.746446,,Surface,1,881,
0.873523,,Surface,1,882,
0.910828,,Surface,1,886,
0.794027,,Surface,1,887,
0.930182,,Surface,1,888,
0.896101,,Surface,1,890,
0.827947,,Surface,1,891,
0.80266,,Surface,1,892,
0.844882,,Surface,1,893,
0.75672,,Surface,1,894,
0.850759,,Surface,1,895,
0.865348,,Surface,1,896,
0.891994,,Surface,1,898,
0.856322,,Surface,1,900,
0.876916,,Surface,1,902,
0.926844,,Surface,1,903,
0.741097,,Surface,1,905,
0.916384,,Surface,1,906,
0.905207,,Surface,1,911,
0.887,,Surface,1,912,
0.870035,,Surface,1,914,
0.831869,,Surface,1,915,
0.85958,,Surface,1,917,
0.749891,,Surface,1,920,
0.881488,,Surface,1,921,
0.817115,,Surface,1,923,
0.878549,,Surface,1,924,
0.876944,,Surface,1,925,
0.824805,,Surface,1,926,
0.804176,,Surface,1,927,
0.893472,,Surface,1,929,
0.783556,,Surface,1,930,
0.71442,,Surface,1,932,
0.891264,,Surface,1,939,
0.7868,,Surface,1,942,
0.783141,,Surface,1,944,
0.936291,,Surface,1,945,
0.774284,,Surface,1,947,
0.803783,,Surface,1,948,
