
Distance to Image Border XY Img=1
 ==================== 
Distance to Image Border XY,Unit,Category,Image,Time,ID,
243.406,µm,Surface,Image 1,1,8038,
128.31,µm,Surface,Image 1,1,8039,
231.975,µm,Surface,Image 1,1,8040,
202.88,µm,Surface,Image 1,1,8041,
214.409,µm,Surface,Image 1,1,8042,
237.092,µm,Surface,Image 1,1,8043,
159.25,µm,Surface,Image 1,1,8044,
227.204,µm,Surface,Image 1,1,8045,
106.305,µm,Surface,Image 1,1,8046,
172.996,µm,Surface,Image 1,1,8047,
53.7807,µm,Surface,Image 1,1,8048,
50.8094,µm,Surface,Image 1,1,8049,
228.687,µm,Surface,Image 1,1,8050,
174.963,µm,Surface,Image 1,1,8051,
20.582,µm,Surface,Image 1,1,8052,
116.423,µm,Surface,Image 1,1,8053,
45.1932,µm,Surface,Image 1,1,8054,
161.413,µm,Surface,Image 1,1,8056,
203.527,µm,Surface,Image 1,1,8057,
209.63,µm,Surface,Image 1,1,8058,
106.878,µm,Surface,Image 1,1,8059,
160.668,µm,Surface,Image 1,1,8060,
164.591,µm,Surface,Image 1,1,8061,
31.4708,µm,Surface,Image 1,1,8062,
18.3546,µm,Surface,Image 1,1,8063,
99.7294,µm,Surface,Image 1,1,8064,
267.6,µm,Surface,Image 1,1,8065,
133.244,µm,Surface,Image 1,1,8066,
255.778,µm,Surface,Image 1,1,8068,
102.891,µm,Surface,Image 1,1,8069,
264.929,µm,Surface,Image 1,1,8070,
118.897,µm,Surface,Image 1,1,8071,
215.789,µm,Surface,Image 1,1,8072,
37.3369,µm,Surface,Image 1,1,8073,
240.35,µm,Surface,Image 1,1,8074,
121.476,µm,Surface,Image 1,1,8075,
61.2317,µm,Surface,Image 1,1,8076,
86.3285,µm,Surface,Image 1,1,8077,
120.226,µm,Surface,Image 1,1,8078,
102.424,µm,Surface,Image 1,1,8079,
64.9561,µm,Surface,Image 1,1,8080,
201.775,µm,Surface,Image 1,1,8081,
73.1804,µm,Surface,Image 1,1,8082,
12.1929,µm,Surface,Image 1,1,8083,
85.8218,µm,Surface,Image 1,1,8084,
31.1732,µm,Surface,Image 1,1,8085,
23.0864,µm,Surface,Image 1,1,8086,
211.541,µm,Surface,Image 1,1,8088,
85.5326,µm,Surface,Image 1,1,8090,
148.264,µm,Surface,Image 1,1,8091,
103.462,µm,Surface,Image 1,1,8092,
162.214,µm,Surface,Image 1,1,8093,
152.017,µm,Surface,Image 1,1,8094,
210.776,µm,Surface,Image 1,1,8095,
150.053,µm,Surface,Image 1,1,8096,
57.8082,µm,Surface,Image 1,1,8098,
74.2828,µm,Surface,Image 1,1,8099,
138.165,µm,Surface,Image 1,1,8100,
243.554,µm,Surface,Image 1,1,8101,
191.406,µm,Surface,Image 1,1,8102,
103.741,µm,Surface,Image 1,1,8103,
213.839,µm,Surface,Image 1,1,8104,
39.2688,µm,Surface,Image 1,1,8105,
265.33,µm,Surface,Image 1,1,8106,
99.0655,µm,Surface,Image 1,1,8107,
128.147,µm,Surface,Image 1,1,8108,
152.028,µm,Surface,Image 1,1,8109,
11.0793,µm,Surface,Image 1,1,8110,
31.5124,µm,Surface,Image 1,1,8111,
106.477,µm,Surface,Image 1,1,8112,
116.632,µm,Surface,Image 1,1,8113,
123.911,µm,Surface,Image 1,1,8114,
205.243,µm,Surface,Image 1,1,8115,
145.563,µm,Surface,Image 1,1,8116,
231.449,µm,Surface,Image 1,1,8117,
236.452,µm,Surface,Image 1,1,8118,
189.322,µm,Surface,Image 1,1,8119,
106.782,µm,Surface,Image 1,1,8120,
216.31,µm,Surface,Image 1,1,8121,
30.0401,µm,Surface,Image 1,1,8123,
4.84442,µm,Surface,Image 1,1,8124,
79.0797,µm,Surface,Image 1,1,8125,
81.0837,µm,Surface,Image 1,1,8126,
171.841,µm,Surface,Image 1,1,8127,
161.153,µm,Surface,Image 1,1,8128,
208.735,µm,Surface,Image 1,1,8129,
260.235,µm,Surface,Image 1,1,8130,
148.259,µm,Surface,Image 1,1,8131,
28.4019,µm,Surface,Image 1,1,8132,
236.492,µm,Surface,Image 1,1,8133,
31.7859,µm,Surface,Image 1,1,8135,
259.277,µm,Surface,Image 1,1,8136,
78.4285,µm,Surface,Image 1,1,8137,
209.011,µm,Surface,Image 1,1,8138,
82.573,µm,Surface,Image 1,1,8139,
114.407,µm,Surface,Image 1,1,8140,
65.3957,µm,Surface,Image 1,1,8141,
215.179,µm,Surface,Image 1,1,8142,
49.7048,µm,Surface,Image 1,1,8143,
166.003,µm,Surface,Image 1,1,8144,
12.4356,µm,Surface,Image 1,1,8145,
60.1432,µm,Surface,Image 1,1,8146,
54.5615,µm,Surface,Image 1,1,8147,
57.0488,µm,Surface,Image 1,1,8148,
30.0392,µm,Surface,Image 1,1,8149,
164.492,µm,Surface,Image 1,1,8150,
239.291,µm,Surface,Image 1,1,8151,
49.698,µm,Surface,Image 1,1,8154,
64.2102,µm,Surface,Image 1,1,8155,
209.345,µm,Surface,Image 1,1,8156,
114.393,µm,Surface,Image 1,1,8157,
214.65,µm,Surface,Image 1,1,8158,
112.981,µm,Surface,Image 1,1,8159,
20.861,µm,Surface,Image 1,1,8160,
33.2466,µm,Surface,Image 1,1,8161,
39.6866,µm,Surface,Image 1,1,8162,
148.764,µm,Surface,Image 1,1,8163,
120.036,µm,Surface,Image 1,1,8164,
184.589,µm,Surface,Image 1,1,8165,
167.897,µm,Surface,Image 1,1,8166,
169.558,µm,Surface,Image 1,1,8167,
65.9755,µm,Surface,Image 1,1,8168,
248.382,µm,Surface,Image 1,1,8169,
240.386,µm,Surface,Image 1,1,8170,
241.788,µm,Surface,Image 1,1,8171,
174.042,µm,Surface,Image 1,1,8172,
202.06,µm,Surface,Image 1,1,8173,
149.404,µm,Surface,Image 1,1,8174,
116.077,µm,Surface,Image 1,1,8175,
251.298,µm,Surface,Image 1,1,8176,
240.13,µm,Surface,Image 1,1,8177,
102.131,µm,Surface,Image 1,1,8178,
76.0809,µm,Surface,Image 1,1,8179,
26.1592,µm,Surface,Image 1,1,8180,
207.211,µm,Surface,Image 1,1,8181,
141.139,µm,Surface,Image 1,1,8183,
103.744,µm,Surface,Image 1,1,8184,
106.548,µm,Surface,Image 1,1,8185,
77.3958,µm,Surface,Image 1,1,8186,
21.4449,µm,Surface,Image 1,1,8187,
123.331,µm,Surface,Image 1,1,8188,
165.943,µm,Surface,Image 1,1,8189,
42.7692,µm,Surface,Image 1,1,8190,
101.187,µm,Surface,Image 1,1,8191,
110.15,µm,Surface,Image 1,1,8192,
160.326,µm,Surface,Image 1,1,8193,
194.7,µm,Surface,Image 1,1,8194,
102.917,µm,Surface,Image 1,1,8195,
225.923,µm,Surface,Image 1,1,8196,
238.246,µm,Surface,Image 1,1,8197,
208.887,µm,Surface,Image 1,1,8198,
113.814,µm,Surface,Image 1,1,8199,
221.466,µm,Surface,Image 1,1,8200,
111.245,µm,Surface,Image 1,1,8201,
102.861,µm,Surface,Image 1,1,8202,
43.2814,µm,Surface,Image 1,1,8203,
256.005,µm,Surface,Image 1,1,8204,
70.1851,µm,Surface,Image 1,1,8205,
170.136,µm,Surface,Image 1,1,8206,
265.311,µm,Surface,Image 1,1,8207,
69.0505,µm,Surface,Image 1,1,8208,
21.0671,µm,Surface,Image 1,1,8209,
72.3332,µm,Surface,Image 1,1,8210,
80.1465,µm,Surface,Image 1,1,8211,
152.67,µm,Surface,Image 1,1,8212,
276.648,µm,Surface,Image 1,1,8213,
281.449,µm,Surface,Image 1,1,8214,
269.823,µm,Surface,Image 1,1,8215,
73.5179,µm,Surface,Image 1,1,8216,
154.788,µm,Surface,Image 1,1,8217,
227.735,µm,Surface,Image 1,1,8218,
62.5787,µm,Surface,Image 1,1,8219,
120.87,µm,Surface,Image 1,1,8220,
107.712,µm,Surface,Image 1,1,8221,
76.03,µm,Surface,Image 1,1,8222,
142.672,µm,Surface,Image 1,1,8223,
48.5574,µm,Surface,Image 1,1,8226,
90.5899,µm,Surface,Image 1,1,8227,
118.056,µm,Surface,Image 1,1,8228,
93.08,µm,Surface,Image 1,1,8229,
115.809,µm,Surface,Image 1,1,8230,
246.038,µm,Surface,Image 1,1,8231,
63.4274,µm,Surface,Image 1,1,8232,
75.1688,µm,Surface,Image 1,1,8233,
155.908,µm,Surface,Image 1,1,8234,
121.93,µm,Surface,Image 1,1,8236,
2.93018,µm,Surface,Image 1,1,8237,
62.6414,µm,Surface,Image 1,1,8238,
189.505,µm,Surface,Image 1,1,8239,
164.728,µm,Surface,Image 1,1,8240,
118.064,µm,Surface,Image 1,1,8241,
157.903,µm,Surface,Image 1,1,8242,
178.054,µm,Surface,Image 1,1,8243,
50.6326,µm,Surface,Image 1,1,8244,
167.311,µm,Surface,Image 1,1,8245,
96.4283,µm,Surface,Image 1,1,8246,
50.6102,µm,Surface,Image 1,1,8247,
175.765,µm,Surface,Image 1,1,8248,
157.897,µm,Surface,Image 1,1,8249,
116.846,µm,Surface,Image 1,1,8250,
261.444,µm,Surface,Image 1,1,8251,
262.592,µm,Surface,Image 1,1,8252,
102.823,µm,Surface,Image 1,1,8254,
266.566,µm,Surface,Image 1,1,8256,
101.332,µm,Surface,Image 1,1,8257,
173.778,µm,Surface,Image 1,1,8258,
284.488,µm,Surface,Image 1,1,8259,
58.5646,µm,Surface,Image 1,1,8260,
227.278,µm,Surface,Image 1,1,8261,
109.737,µm,Surface,Image 1,1,8262,
72.079,µm,Surface,Image 1,1,8263,
144.65,µm,Surface,Image 1,1,8264,
119.015,µm,Surface,Image 1,1,8265,
230.419,µm,Surface,Image 1,1,8266,
20.6144,µm,Surface,Image 1,1,8267,
26.8175,µm,Surface,Image 1,1,8268,
234.469,µm,Surface,Image 1,1,8269,
18.6093,µm,Surface,Image 1,1,8270,
72.9521,µm,Surface,Image 1,1,8271,
201.798,µm,Surface,Image 1,1,8272,
33.4025,µm,Surface,Image 1,1,8273,
39.6688,µm,Surface,Image 1,1,8274,
79.4195,µm,Surface,Image 1,1,8275,
175.729,µm,Surface,Image 1,1,8276,
111.892,µm,Surface,Image 1,1,8277,
147.223,µm,Surface,Image 1,1,8278,
197.758,µm,Surface,Image 1,1,8279,
192.297,µm,Surface,Image 1,1,8280,
75.2145,µm,Surface,Image 1,1,8281,
39.6709,µm,Surface,Image 1,1,8282,
192.083,µm,Surface,Image 1,1,8283,
113.3,µm,Surface,Image 1,1,8284,
44.7344,µm,Surface,Image 1,1,8285,
77.1781,µm,Surface,Image 1,1,8286,
268.458,µm,Surface,Image 1,1,8287,
52.7883,µm,Surface,Image 1,1,8288,
196.076,µm,Surface,Image 1,1,8289,
82.1756,µm,Surface,Image 1,1,8290,
297.326,µm,Surface,Image 1,1,8291,
98.9975,µm,Surface,Image 1,1,8292,
82.6995,µm,Surface,Image 1,1,8294,
96.1169,µm,Surface,Image 1,1,8295,
83.1072,µm,Surface,Image 1,1,8297,
204.534,µm,Surface,Image 1,1,8298,
169.548,µm,Surface,Image 1,1,8300,
10.4736,µm,Surface,Image 1,1,8301,
167.907,µm,Surface,Image 1,1,8303,
188.141,µm,Surface,Image 1,1,8304,
207.875,µm,Surface,Image 1,1,8305,
270.913,µm,Surface,Image 1,1,8306,
258.325,µm,Surface,Image 1,1,8308,
134.879,µm,Surface,Image 1,1,8309,
105.623,µm,Surface,Image 1,1,8310,
111.621,µm,Surface,Image 1,1,8311,
280.443,µm,Surface,Image 1,1,8312,
44.4032,µm,Surface,Image 1,1,8313,
189.443,µm,Surface,Image 1,1,8314,
257.571,µm,Surface,Image 1,1,8315,
228.99,µm,Surface,Image 1,1,8317,
173.111,µm,Surface,Image 1,1,8318,
270.944,µm,Surface,Image 1,1,8319,
275.73,µm,Surface,Image 1,1,8320,
6.85907,µm,Surface,Image 1,1,8321,
121.371,µm,Surface,Image 1,1,8322,
142.938,µm,Surface,Image 1,1,8323,
70.9898,µm,Surface,Image 1,1,8324,
32.2184,µm,Surface,Image 1,1,8325,
173.864,µm,Surface,Image 1,1,8327,
284.281,µm,Surface,Image 1,1,8328,
40.1436,µm,Surface,Image 1,1,8329,
268.252,µm,Surface,Image 1,1,8330,
42.8917,µm,Surface,Image 1,1,8331,
100.473,µm,Surface,Image 1,1,8333,
149.368,µm,Surface,Image 1,1,8334,
235.401,µm,Surface,Image 1,1,8335,
116.718,µm,Surface,Image 1,1,8336,
155.76,µm,Surface,Image 1,1,8337,
268.64,µm,Surface,Image 1,1,8338,
136.536,µm,Surface,Image 1,1,8339,
87.8749,µm,Surface,Image 1,1,8340,
129.573,µm,Surface,Image 1,1,8341,
179.363,µm,Surface,Image 1,1,8342,
60.6819,µm,Surface,Image 1,1,8343,
82.4489,µm,Surface,Image 1,1,8344,
131.41,µm,Surface,Image 1,1,8345,
183.853,µm,Surface,Image 1,1,8346,
28.7308,µm,Surface,Image 1,1,8347,
113.269,µm,Surface,Image 1,1,8348,
273.174,µm,Surface,Image 1,1,8349,
145.264,µm,Surface,Image 1,1,8350,
198.476,µm,Surface,Image 1,1,8351,
179.665,µm,Surface,Image 1,1,8352,
62.2545,µm,Surface,Image 1,1,8354,
130.336,µm,Surface,Image 1,1,8355,
206.8,µm,Surface,Image 1,1,8356,
205.696,µm,Surface,Image 1,1,8357,
287.811,µm,Surface,Image 1,1,8358,
204.893,µm,Surface,Image 1,1,8359,
291.345,µm,Surface,Image 1,1,8360,
53.5412,µm,Surface,Image 1,1,8362,
60.3599,µm,Surface,Image 1,1,8363,
229.47,µm,Surface,Image 1,1,8364,
54.2635,µm,Surface,Image 1,1,8365,
286.873,µm,Surface,Image 1,1,8366,
288.654,µm,Surface,Image 1,1,8367,
211.241,µm,Surface,Image 1,1,8368,
8.63324,µm,Surface,Image 1,1,8369,
21.6635,µm,Surface,Image 1,1,8370,
80.2459,µm,Surface,Image 1,1,8371,
228.049,µm,Surface,Image 1,1,8372,
62.2856,µm,Surface,Image 1,1,8373,
223.045,µm,Surface,Image 1,1,8374,
276.298,µm,Surface,Image 1,1,8375,
87.5085,µm,Surface,Image 1,1,8376,
284.962,µm,Surface,Image 1,1,8377,
286.186,µm,Surface,Image 1,1,8378,
80.4901,µm,Surface,Image 1,1,8379,
130.09,µm,Surface,Image 1,1,8380,
90.5355,µm,Surface,Image 1,1,8381,
280.624,µm,Surface,Image 1,1,8382,
137.344,µm,Surface,Image 1,1,8383,
267.096,µm,Surface,Image 1,1,8384,
8.43823,µm,Surface,Image 1,1,8385,
108.251,µm,Surface,Image 1,1,8386,
11.8997,µm,Surface,Image 1,1,8388,
30.5704,µm,Surface,Image 1,1,8389,
130.925,µm,Surface,Image 1,1,8390,
230.069,µm,Surface,Image 1,1,8392,
81.3799,µm,Surface,Image 1,1,8393,
186.171,µm,Surface,Image 1,1,8395,
65.3414,µm,Surface,Image 1,1,8396,
62.6298,µm,Surface,Image 1,1,8397,
201.477,µm,Surface,Image 1,1,8398,
33.2032,µm,Surface,Image 1,1,8400,
212.318,µm,Surface,Image 1,1,8401,
102.88,µm,Surface,Image 1,1,8402,
81.6323,µm,Surface,Image 1,1,8403,
197.209,µm,Surface,Image 1,1,8404,
279.338,µm,Surface,Image 1,1,8405,
202.04,µm,Surface,Image 1,1,8406,
260.839,µm,Surface,Image 1,1,8407,
111.333,µm,Surface,Image 1,1,8408,
195.699,µm,Surface,Image 1,1,8409,
219.913,µm,Surface,Image 1,1,8411,
132.234,µm,Surface,Image 1,1,8412,
175.188,µm,Surface,Image 1,1,8413,
217.422,µm,Surface,Image 1,1,8414,
155.58,µm,Surface,Image 1,1,8415,
119.432,µm,Surface,Image 1,1,8416,
291.931,µm,Surface,Image 1,1,8417,
193.136,µm,Surface,Image 1,1,8418,
14.4579,µm,Surface,Image 1,1,8419,
166.642,µm,Surface,Image 1,1,8420,
59.7086,µm,Surface,Image 1,1,8422,
45.4067,µm,Surface,Image 1,1,8423,
122.49,µm,Surface,Image 1,1,8424,
299.694,µm,Surface,Image 1,1,8425,
176.298,µm,Surface,Image 1,1,8426,
2.36072,µm,Surface,Image 1,1,8427,
243.777,µm,Surface,Image 1,1,8428,
128.498,µm,Surface,Image 1,1,8429,
48.8906,µm,Surface,Image 1,1,8430,
302.592,µm,Surface,Image 1,1,8431,
54.2051,µm,Surface,Image 1,1,8433,
241.302,µm,Surface,Image 1,1,8434,
69.6077,µm,Surface,Image 1,1,8435,
221.637,µm,Surface,Image 1,1,8436,
269.171,µm,Surface,Image 1,1,8437,
47.8065,µm,Surface,Image 1,1,8438,
239.115,µm,Surface,Image 1,1,8440,
93.3687,µm,Surface,Image 1,1,8441,
223.223,µm,Surface,Image 1,1,8442,
57.3476,µm,Surface,Image 1,1,8443,
66.2357,µm,Surface,Image 1,1,8444,
292.446,µm,Surface,Image 1,1,8445,
290.052,µm,Surface,Image 1,1,8446,
312.683,µm,Surface,Image 1,1,8447,
173.556,µm,Surface,Image 1,1,8448,
43.2784,µm,Surface,Image 1,1,8449,
89.2899,µm,Surface,Image 1,1,8450,
37.0093,µm,Surface,Image 1,1,8451,
60.0885,µm,Surface,Image 1,1,8452,
296.67,µm,Surface,Image 1,1,8453,
133.719,µm,Surface,Image 1,1,8454,
30.7193,µm,Surface,Image 1,1,8455,
40.1625,µm,Surface,Image 1,1,8456,
44.9196,µm,Surface,Image 1,1,8457,
64.2698,µm,Surface,Image 1,1,8458,
63.0301,µm,Surface,Image 1,1,8459,
195.427,µm,Surface,Image 1,1,8460,
120.257,µm,Surface,Image 1,1,8461,
205.12,µm,Surface,Image 1,1,8462,
57.7493,µm,Surface,Image 1,1,8463,
208.308,µm,Surface,Image 1,1,8464,
186.382,µm,Surface,Image 1,1,8465,
288.23,µm,Surface,Image 1,1,8466,
189.494,µm,Surface,Image 1,1,8467,
74.004,µm,Surface,Image 1,1,8468,
229.582,µm,Surface,Image 1,1,8469,
56.1702,µm,Surface,Image 1,1,8470,
49.9525,µm,Surface,Image 1,1,8471,
93.7118,µm,Surface,Image 1,1,8472,
42.7919,µm,Surface,Image 1,1,8473,
81.8192,µm,Surface,Image 1,1,8475,
58.6353,µm,Surface,Image 1,1,8476,
188.885,µm,Surface,Image 1,1,8477,
232.876,µm,Surface,Image 1,1,8478,
242.939,µm,Surface,Image 1,1,8479,
246.834,µm,Surface,Image 1,1,8480,
46.2916,µm,Surface,Image 1,1,8481,
61.5921,µm,Surface,Image 1,1,8482,
147.476,µm,Surface,Image 1,1,8483,
285.543,µm,Surface,Image 1,1,8484,
119.128,µm,Surface,Image 1,1,8485,
32.6168,µm,Surface,Image 1,1,8486,
208.253,µm,Surface,Image 1,1,8487,
146.078,µm,Surface,Image 1,1,8488,
216.343,µm,Surface,Image 1,1,8489,
92.2766,µm,Surface,Image 1,1,8490,
76.3325,µm,Surface,Image 1,1,8492,
255.263,µm,Surface,Image 1,1,8493,
308.736,µm,Surface,Image 1,1,8494,
22.5687,µm,Surface,Image 1,1,8495,
293.346,µm,Surface,Image 1,1,8496,
41.5641,µm,Surface,Image 1,1,8497,
108.341,µm,Surface,Image 1,1,8498,
157.857,µm,Surface,Image 1,1,8499,
58.7413,µm,Surface,Image 1,1,8501,
73.6122,µm,Surface,Image 1,1,8502,
177.415,µm,Surface,Image 1,1,8503,
172.851,µm,Surface,Image 1,1,8504,
297.226,µm,Surface,Image 1,1,8505,
298.742,µm,Surface,Image 1,1,8506,
107.705,µm,Surface,Image 1,1,8507,
65.4614,µm,Surface,Image 1,1,8508,
102.665,µm,Surface,Image 1,1,8509,
43.5061,µm,Surface,Image 1,1,8510,
55.5146,µm,Surface,Image 1,1,8511,
85.6066,µm,Surface,Image 1,1,8512,
72.3803,µm,Surface,Image 1,1,8513,
142.089,µm,Surface,Image 1,1,8514,
76.2868,µm,Surface,Image 1,1,8515,
59.5718,µm,Surface,Image 1,1,8516,
73.4663,µm,Surface,Image 1,1,8519,
63.8812,µm,Surface,Image 1,1,8520,
135.156,µm,Surface,Image 1,1,8522,
58.9503,µm,Surface,Image 1,1,8523,
93.976,µm,Surface,Image 1,1,8524,
302.9,µm,Surface,Image 1,1,8526,
39.3598,µm,Surface,Image 1,1,8527,
2.61133,µm,Surface,Image 1,1,8528,
17.5307,µm,Surface,Image 1,1,8529,
243.632,µm,Surface,Image 1,1,8530,
10.4542,µm,Surface,Image 1,1,8531,
285.811,µm,Surface,Image 1,1,8532,
261.464,µm,Surface,Image 1,1,8533,
73.8508,µm,Surface,Image 1,1,8534,
11.6066,µm,Surface,Image 1,1,8535,
42.9472,µm,Surface,Image 1,1,8536,
3.49292,µm,Surface,Image 1,1,8537,
194.175,µm,Surface,Image 1,1,8538,
171.771,µm,Surface,Image 1,1,8539,
67.1096,µm,Surface,Image 1,1,8540,
252.143,µm,Surface,Image 1,1,8541,
123.039,µm,Surface,Image 1,1,8542,
133.493,µm,Surface,Image 1,1,8543,
49.2044,µm,Surface,Image 1,1,8544,
61.8743,µm,Surface,Image 1,1,8545,
66.7175,µm,Surface,Image 1,1,8546,
51.8414,µm,Surface,Image 1,1,8547,
122.919,µm,Surface,Image 1,1,8548,
225.321,µm,Surface,Image 1,1,8549,
146.31,µm,Surface,Image 1,1,8550,
144.541,µm,Surface,Image 1,1,8551,
152.926,µm,Surface,Image 1,1,8552,
6.79309,µm,Surface,Image 1,1,8553,
253.026,µm,Surface,Image 1,1,8554,
97.323,µm,Surface,Image 1,1,8555,
260.845,µm,Surface,Image 1,1,8556,
261.965,µm,Surface,Image 1,1,8557,
219.323,µm,Surface,Image 1,1,8558,
217.005,µm,Surface,Image 1,1,8559,
31.559,µm,Surface,Image 1,1,8560,
22.2126,µm,Surface,Image 1,1,8561,
222.505,µm,Surface,Image 1,1,8562,
275.944,µm,Surface,Image 1,1,8563,
224.256,µm,Surface,Image 1,1,8564,
311.498,µm,Surface,Image 1,1,8565,
113.441,µm,Surface,Image 1,1,8566,
62.129,µm,Surface,Image 1,1,8567,
253.003,µm,Surface,Image 1,1,8568,
212.454,µm,Surface,Image 1,1,8569,
64.4559,µm,Surface,Image 1,1,8570,
312.088,µm,Surface,Image 1,1,8571,
278.473,µm,Surface,Image 1,1,8572,
31.0556,µm,Surface,Image 1,1,8573,
205.995,µm,Surface,Image 1,1,8574,
218.202,µm,Surface,Image 1,1,8575,
226.339,µm,Surface,Image 1,1,8577,
256.965,µm,Surface,Image 1,1,8578,
163.052,µm,Surface,Image 1,1,8579,
292.39,µm,Surface,Image 1,1,8580,
225.888,µm,Surface,Image 1,1,8581,
189.677,µm,Surface,Image 1,1,8583,
223.993,µm,Surface,Image 1,1,8584,
116.349,µm,Surface,Image 1,1,8585,
64.1729,µm,Surface,Image 1,1,8586,
57.2983,µm,Surface,Image 1,1,8587,
186.903,µm,Surface,Image 1,1,8590,
15.5452,µm,Surface,Image 1,1,8591,
293.871,µm,Surface,Image 1,1,8592,
10.7132,µm,Surface,Image 1,1,8593,
4.54242,µm,Surface,Image 1,1,8594,
210.538,µm,Surface,Image 1,1,8595,
276.29,µm,Surface,Image 1,1,8596,
52.8066,µm,Surface,Image 1,1,8597,
46.2229,µm,Surface,Image 1,1,8598,
140.435,µm,Surface,Image 1,1,8599,
97.3544,µm,Surface,Image 1,1,8600,
305.208,µm,Surface,Image 1,1,8601,
10.5292,µm,Surface,Image 1,1,8602,
281.03,µm,Surface,Image 1,1,8603,
53.9577,µm,Surface,Image 1,1,8604,
119.76,µm,Surface,Image 1,1,8605,
117.181,µm,Surface,Image 1,1,8606,
24.2551,µm,Surface,Image 1,1,8607,
90.3088,µm,Surface,Image 1,1,8608,
112.127,µm,Surface,Image 1,1,8609,
176.526,µm,Surface,Image 1,1,8610,
304.47,µm,Surface,Image 1,1,8611,
61.6105,µm,Surface,Image 1,1,8612,
269.91,µm,Surface,Image 1,1,8613,
299.739,µm,Surface,Image 1,1,8614,
218.32,µm,Surface,Image 1,1,8615,
124.963,µm,Surface,Image 1,1,8616,
118.055,µm,Surface,Image 1,1,8617,
124.192,µm,Surface,Image 1,1,8618,
68.8019,µm,Surface,Image 1,1,8619,
222.217,µm,Surface,Image 1,1,8621,
58.9772,µm,Surface,Image 1,1,8622,
53.6374,µm,Surface,Image 1,1,8623,
13.3226,µm,Surface,Image 1,1,8624,
44.3281,µm,Surface,Image 1,1,8625,
231.245,µm,Surface,Image 1,1,8626,
58.0681,µm,Surface,Image 1,1,8627,
82.6839,µm,Surface,Image 1,1,8628,
103.761,µm,Surface,Image 1,1,8630,
181.691,µm,Surface,Image 1,1,8631,
28.7097,µm,Surface,Image 1,1,8632,
323.33,µm,Surface,Image 1,1,8633,
73.1429,µm,Surface,Image 1,1,8634,
169.311,µm,Surface,Image 1,1,8635,
168.232,µm,Surface,Image 1,1,8636,
323.588,µm,Surface,Image 1,1,8637,
36.9971,µm,Surface,Image 1,1,8638,
173.852,µm,Surface,Image 1,1,8639,
156.925,µm,Surface,Image 1,1,8640,
233.683,µm,Surface,Image 1,1,8641,
146.888,µm,Surface,Image 1,1,8642,
21.9541,µm,Surface,Image 1,1,8643,
158.363,µm,Surface,Image 1,1,8644,
232.84,µm,Surface,Image 1,1,8645,
130.57,µm,Surface,Image 1,1,8646,
146.214,µm,Surface,Image 1,1,8647,
222.118,µm,Surface,Image 1,1,8648,
223.422,µm,Surface,Image 1,1,8649,
86.4227,µm,Surface,Image 1,1,8650,
27.5176,µm,Surface,Image 1,1,8651,
204.587,µm,Surface,Image 1,1,8652,
84.953,µm,Surface,Image 1,1,8653,
298.163,µm,Surface,Image 1,1,8654,
59.1697,µm,Surface,Image 1,1,8655,
209.862,µm,Surface,Image 1,1,8656,
5.47308,µm,Surface,Image 1,1,8657,
262.988,µm,Surface,Image 1,1,8658,
115.743,µm,Surface,Image 1,1,8659,
33.7498,µm,Surface,Image 1,1,8660,
205.589,µm,Surface,Image 1,1,8661,
77.5934,µm,Surface,Image 1,1,8662,
286.832,µm,Surface,Image 1,1,8663,
106.802,µm,Surface,Image 1,1,8664,
274.063,µm,Surface,Image 1,1,8665,
21.9541,µm,Surface,Image 1,1,8666,
291.114,µm,Surface,Image 1,1,8667,
122.172,µm,Surface,Image 1,1,8668,
60.2947,µm,Surface,Image 1,1,8669,
14.689,µm,Surface,Image 1,1,8670,
212.168,µm,Surface,Image 1,1,8671,
55.2355,µm,Surface,Image 1,1,8672,
84.7255,µm,Surface,Image 1,1,8673,
230.701,µm,Surface,Image 1,1,8674,
193.982,µm,Surface,Image 1,1,8675,
223.897,µm,Surface,Image 1,1,8676,
234.243,µm,Surface,Image 1,1,8677,
8.18146,µm,Surface,Image 1,1,8678,
255.577,µm,Surface,Image 1,1,8679,
136.195,µm,Surface,Image 1,1,8680,
22.5203,µm,Surface,Image 1,1,8681,
165.044,µm,Surface,Image 1,1,8682,
104.714,µm,Surface,Image 1,1,8683,
233.729,µm,Surface,Image 1,1,8684,
255.928,µm,Surface,Image 1,1,8686,
147.163,µm,Surface,Image 1,1,8687,
214.013,µm,Surface,Image 1,1,8688,
95.5867,µm,Surface,Image 1,1,8689,
191.763,µm,Surface,Image 1,1,8690,
135.346,µm,Surface,Image 1,1,8691,
15.8727,µm,Surface,Image 1,1,8693,
235.972,µm,Surface,Image 1,1,8694,
188.685,µm,Surface,Image 1,1,8695,
318.858,µm,Surface,Image 1,1,8696,
324.672,µm,Surface,Image 1,1,8697,
70.2309,µm,Surface,Image 1,1,8698,
308.091,µm,Surface,Image 1,1,8699,
261.701,µm,Surface,Image 1,1,8700,
169.336,µm,Surface,Image 1,1,8701,
97.5206,µm,Surface,Image 1,1,8702,
65.6245,µm,Surface,Image 1,1,8703,
175.821,µm,Surface,Image 1,1,8704,
313.806,µm,Surface,Image 1,1,8705,
113.047,µm,Surface,Image 1,1,8706,
13.5859,µm,Surface,Image 1,1,8707,
27.0464,µm,Surface,Image 1,1,8708,
259.723,µm,Surface,Image 1,1,8709,
