
Sphericity
 ==================== 
Sphericity,Unit,Category,Time,ID,
0.917196,,Surface,1,7130,
0.884693,,Surface,1,7132,
0.834704,,Surface,1,7133,
0.938541,,Surface,1,7134,
0.9046,,Surface,1,7136,
0.89063,,Surface,1,7137,
0.89133,,Surface,1,7138,
0.927868,,Surface,1,7139,
0.942255,,Surface,1,7140,
0.908581,,Surface,1,7141,
0.825599,,Surface,1,7142,
0.818408,,Surface,1,7143,
0.823279,,Surface,1,7144,
0.940939,,Surface,1,7145,
0.868342,,Surface,1,7146,
0.906011,,Surface,1,7147,
0.934413,,Surface,1,7148,
0.935552,,Surface,1,7149,
0.922525,,Surface,1,7151,
0.822179,,Surface,1,7152,
0.8665,,Surface,1,7154,
0.931926,,Surface,1,7155,
0.931086,,Surface,1,7156,
0.932148,,Surface,1,7157,
0.896565,,Surface,1,7158,
0.928104,,Surface,1,7159,
0.901035,,Surface,1,7161,
0.908053,,Surface,1,7162,
0.898692,,Surface,1,7163,
0.952103,,Surface,1,7164,
0.92434,,Surface,1,7165,
0.935014,,Surface,1,7166,
0.908834,,Surface,1,7168,
0.92888,,Surface,1,7169,
0.929033,,Surface,1,7170,
0.964569,,Surface,1,7171,
0.901858,,Surface,1,7172,
0.840157,,Surface,1,7173,
0.904104,,Surface,1,7174,
0.906093,,Surface,1,7175,
0.861287,,Surface,1,7176,
0.787996,,Surface,1,7177,
0.935747,,Surface,1,7178,
0.877172,,Surface,1,7179,
0.885831,,Surface,1,7181,
0.965422,,Surface,1,7182,
0.922397,,Surface,1,7183,
0.933331,,Surface,1,7184,
0.921573,,Surface,1,7185,
0.881121,,Surface,1,7187,
0.904835,,Surface,1,7188,
0.889843,,Surface,1,7189,
0.897535,,Surface,1,7190,
0.875515,,Surface,1,7191,
0.925479,,Surface,1,7192,
0.91992,,Surface,1,7193,
0.927842,,Surface,1,7194,
0.934451,,Surface,1,7195,
0.779934,,Surface,1,7196,
0.970507,,Surface,1,7197,
0.879763,,Surface,1,7198,
0.855764,,Surface,1,7199,
0.864664,,Surface,1,7200,
0.911977,,Surface,1,7201,
0.956807,,Surface,1,7202,
0.873836,,Surface,1,7203,
0.877972,,Surface,1,7204,
0.955558,,Surface,1,7205,
0.926375,,Surface,1,7206,
0.635226,,Surface,1,7207,
0.8885,,Surface,1,7208,
0.90185,,Surface,1,7209,
0.87415,,Surface,1,7210,
0.897594,,Surface,1,7211,
0.788733,,Surface,1,7212,
0.948681,,Surface,1,7213,
0.898353,,Surface,1,7214,
0.829277,,Surface,1,7215,
0.899808,,Surface,1,7216,
0.916599,,Surface,1,7217,
0.841467,,Surface,1,7218,
0.892715,,Surface,1,7219,
0.696779,,Surface,1,7220,
0.860105,,Surface,1,7221,
0.779614,,Surface,1,7222,
0.924659,,Surface,1,7223,
0.886084,,Surface,1,7224,
0.923709,,Surface,1,7225,
0.945646,,Surface,1,7226,
0.85534,,Surface,1,7228,
0.940235,,Surface,1,7229,
0.928204,,Surface,1,7230,
0.897239,,Surface,1,7231,
0.93254,,Surface,1,7232,
0.948236,,Surface,1,7233,
0.878012,,Surface,1,7234,
0.939982,,Surface,1,7235,
0.896358,,Surface,1,7236,
0.913071,,Surface,1,7237,
0.953016,,Surface,1,7238,
0.897532,,Surface,1,7239,
0.939316,,Surface,1,7240,
0.830297,,Surface,1,7241,
0.901384,,Surface,1,7242,
0.928813,,Surface,1,7243,
0.926651,,Surface,1,7244,
0.87242,,Surface,1,7245,
0.884204,,Surface,1,7246,
0.919876,,Surface,1,7247,
0.93286,,Surface,1,7248,
0.949495,,Surface,1,7250,
0.902289,,Surface,1,7251,
0.88025,,Surface,1,7254,
0.957732,,Surface,1,7255,
0.895225,,Surface,1,7256,
0.913176,,Surface,1,7257,
0.892421,,Surface,1,7258,
0.933457,,Surface,1,7259,
0.886275,,Surface,1,7260,
0.934835,,Surface,1,7261,
0.900196,,Surface,1,7262,
0.901471,,Surface,1,7263,
0.893933,,Surface,1,7264,
0.885456,,Surface,1,7265,
0.919941,,Surface,1,7266,
0.908125,,Surface,1,7267,
0.912479,,Surface,1,7268,
0.914484,,Surface,1,7269,
0.918073,,Surface,1,7270,
0.901444,,Surface,1,7271,
0.917034,,Surface,1,7272,
0.914052,,Surface,1,7273,
0.811233,,Surface,1,7274,
0.919201,,Surface,1,7275,
0.919332,,Surface,1,7276,
0.918724,,Surface,1,7277,
0.947492,,Surface,1,7278,
0.931174,,Surface,1,7279,
0.910185,,Surface,1,7280,
0.920613,,Surface,1,7281,
0.897549,,Surface,1,7282,
0.874899,,Surface,1,7283,
0.907092,,Surface,1,7285,
0.9204,,Surface,1,7286,
0.855247,,Surface,1,7287,
0.897971,,Surface,1,7288,
0.881394,,Surface,1,7289,
0.933774,,Surface,1,7290,
0.943174,,Surface,1,7291,
0.910474,,Surface,1,7292,
0.917405,,Surface,1,7293,
0.912553,,Surface,1,7294,
0.928164,,Surface,1,7295,
0.882541,,Surface,1,7296,
0.937365,,Surface,1,7297,
0.897485,,Surface,1,7298,
0.908648,,Surface,1,7299,
0.857972,,Surface,1,7300,
0.952366,,Surface,1,7301,
0.868149,,Surface,1,7302,
0.854457,,Surface,1,7303,
0.922974,,Surface,1,7304,
0.888874,,Surface,1,7305,
0.945149,,Surface,1,7306,
0.904976,,Surface,1,7307,
0.92571,,Surface,1,7308,
0.88478,,Surface,1,7309,
0.939543,,Surface,1,7310,
0.906319,,Surface,1,7311,
0.881073,,Surface,1,7312,
0.852577,,Surface,1,7313,
0.887226,,Surface,1,7314,
0.895298,,Surface,1,7315,
0.764697,,Surface,1,7316,
0.909446,,Surface,1,7318,
0.891733,,Surface,1,7319,
0.907776,,Surface,1,7320,
0.918759,,Surface,1,7321,
0.876179,,Surface,1,7322,
0.934627,,Surface,1,7323,
0.880729,,Surface,1,7324,
0.889899,,Surface,1,7325,
0.908979,,Surface,1,7326,
0.913026,,Surface,1,7327,
0.960415,,Surface,1,7328,
0.915682,,Surface,1,7329,
0.895213,,Surface,1,7330,
0.724204,,Surface,1,7331,
0.919759,,Surface,1,7332,
0.908845,,Surface,1,7333,
0.95938,,Surface,1,7334,
0.942273,,Surface,1,7335,
0.877662,,Surface,1,7336,
0.918641,,Surface,1,7337,
0.912434,,Surface,1,7338,
0.924921,,Surface,1,7339,
0.905224,,Surface,1,7340,
0.793546,,Surface,1,7341,
0.915952,,Surface,1,7342,
0.923686,,Surface,1,7343,
0.930177,,Surface,1,7344,
0.952372,,Surface,1,7345,
0.922392,,Surface,1,7346,
0.822776,,Surface,1,7347,
0.929257,,Surface,1,7348,
0.960982,,Surface,1,7349,
0.912327,,Surface,1,7350,
0.907198,,Surface,1,7351,
0.94265,,Surface,1,7353,
0.872496,,Surface,1,7354,
0.894362,,Surface,1,7355,
0.873284,,Surface,1,7356,
0.92337,,Surface,1,7357,
0.910784,,Surface,1,7358,
0.917685,,Surface,1,7359,
0.909444,,Surface,1,7360,
0.867452,,Surface,1,7361,
0.90362,,Surface,1,7362,
0.819349,,Surface,1,7363,
0.928366,,Surface,1,7364,
0.898597,,Surface,1,7365,
0.924951,,Surface,1,7366,
0.920668,,Surface,1,7367,
0.702917,,Surface,1,7368,
0.875312,,Surface,1,7369,
0.879635,,Surface,1,7370,
0.916658,,Surface,1,7371,
0.896912,,Surface,1,7372,
0.920576,,Surface,1,7373,
0.92226,,Surface,1,7374,
0.900003,,Surface,1,7375,
0.896141,,Surface,1,7376,
0.941698,,Surface,1,7377,
0.899281,,Surface,1,7378,
0.926819,,Surface,1,7380,
0.78443,,Surface,1,7381,
0.936641,,Surface,1,7382,
0.905965,,Surface,1,7383,
0.93757,,Surface,1,7384,
0.888763,,Surface,1,7385,
0.877918,,Surface,1,7386,
0.879348,,Surface,1,7387,
0.909208,,Surface,1,7388,
0.919724,,Surface,1,7389,
0.933265,,Surface,1,7390,
0.761287,,Surface,1,7391,
0.768962,,Surface,1,7392,
0.82487,,Surface,1,7393,
0.879891,,Surface,1,7394,
0.919953,,Surface,1,7395,
0.937347,,Surface,1,7396,
0.925671,,Surface,1,7397,
0.935094,,Surface,1,7398,
0.687137,,Surface,1,7399,
0.902703,,Surface,1,7400,
0.941779,,Surface,1,7401,
0.919125,,Surface,1,7402,
0.913206,,Surface,1,7403,
0.918274,,Surface,1,7404,
0.941175,,Surface,1,7405,
0.926595,,Surface,1,7406,
0.79256,,Surface,1,7407,
0.807209,,Surface,1,7408,
0.899844,,Surface,1,7410,
0.934544,,Surface,1,7411,
0.898898,,Surface,1,7412,
0.917979,,Surface,1,7413,
0.907593,,Surface,1,7414,
0.918136,,Surface,1,7415,
0.919703,,Surface,1,7416,
0.942642,,Surface,1,7417,
0.936428,,Surface,1,7418,
0.914036,,Surface,1,7419,
0.872033,,Surface,1,7420,
0.884644,,Surface,1,7421,
0.910686,,Surface,1,7422,
0.919855,,Surface,1,7423,
0.898989,,Surface,1,7424,
0.963673,,Surface,1,7425,
0.922605,,Surface,1,7426,
0.916873,,Surface,1,7427,
0.904001,,Surface,1,7428,
0.791538,,Surface,1,7429,
0.885554,,Surface,1,7430,
0.928699,,Surface,1,7431,
0.882418,,Surface,1,7432,
0.915659,,Surface,1,7433,
0.935647,,Surface,1,7434,
0.95521,,Surface,1,7435,
0.827547,,Surface,1,7436,
0.900629,,Surface,1,7437,
0.70758,,Surface,1,7438,
0.858177,,Surface,1,7439,
0.914524,,Surface,1,7440,
0.920168,,Surface,1,7441,
0.910193,,Surface,1,7442,
0.942989,,Surface,1,7443,
0.833382,,Surface,1,7444,
0.858825,,Surface,1,7445,
0.920888,,Surface,1,7446,
0.962883,,Surface,1,7447,
0.940238,,Surface,1,7448,
0.925242,,Surface,1,7449,
0.918779,,Surface,1,7450,
0.928108,,Surface,1,7451,
0.921453,,Surface,1,7452,
0.920305,,Surface,1,7453,
0.890637,,Surface,1,7454,
0.946166,,Surface,1,7455,
0.93899,,Surface,1,7456,
0.710292,,Surface,1,7457,
0.903876,,Surface,1,7458,
0.93228,,Surface,1,7459,
0.898454,,Surface,1,7460,
0.857776,,Surface,1,7462,
0.950835,,Surface,1,7463,
0.92446,,Surface,1,7464,
0.920436,,Surface,1,7465,
0.901052,,Surface,1,7466,
0.935182,,Surface,1,7467,
0.927864,,Surface,1,7468,
0.906571,,Surface,1,7469,
0.865656,,Surface,1,7470,
0.875744,,Surface,1,7471,
0.961668,,Surface,1,7472,
0.87185,,Surface,1,7473,
0.906522,,Surface,1,7474,
0.899246,,Surface,1,7475,
0.906539,,Surface,1,7476,
0.921377,,Surface,1,7477,
0.857463,,Surface,1,7478,
0.932015,,Surface,1,7479,
0.804698,,Surface,1,7480,
0.901275,,Surface,1,7481,
0.884897,,Surface,1,7482,
0.9388,,Surface,1,7483,
0.825605,,Surface,1,7484,
0.938971,,Surface,1,7485,
0.854242,,Surface,1,7486,
0.917297,,Surface,1,7487,
0.876537,,Surface,1,7488,
0.919645,,Surface,1,7489,
0.912174,,Surface,1,7490,
0.930449,,Surface,1,7491,
0.914961,,Surface,1,7492,
0.898986,,Surface,1,7493,
0.929344,,Surface,1,7494,
0.894383,,Surface,1,7495,
0.922682,,Surface,1,7496,
0.90853,,Surface,1,7497,
0.758883,,Surface,1,7498,
0.895707,,Surface,1,7500,
0.832939,,Surface,1,7501,
0.918016,,Surface,1,7502,
0.909116,,Surface,1,7503,
0.9146,,Surface,1,7504,
0.948043,,Surface,1,7505,
0.888044,,Surface,1,7506,
0.857249,,Surface,1,7507,
0.97097,,Surface,1,7508,
0.864498,,Surface,1,7509,
0.946621,,Surface,1,7510,
0.925728,,Surface,1,7511,
0.887543,,Surface,1,7512,
0.955062,,Surface,1,7513,
0.905713,,Surface,1,7514,
0.896389,,Surface,1,7516,
0.904264,,Surface,1,7517,
0.907531,,Surface,1,7518,
0.775401,,Surface,1,7519,
0.91787,,Surface,1,7520,
0.908449,,Surface,1,7521,
0.906261,,Surface,1,7522,
0.905732,,Surface,1,7523,
0.787482,,Surface,1,7524,
0.941428,,Surface,1,7525,
0.896758,,Surface,1,7526,
0.87558,,Surface,1,7527,
0.869041,,Surface,1,7528,
0.726362,,Surface,1,7529,
0.886165,,Surface,1,7530,
0.897082,,Surface,1,7531,
0.904602,,Surface,1,7532,
0.896261,,Surface,1,7534,
0.895007,,Surface,1,7535,
0.899752,,Surface,1,7536,
0.912314,,Surface,1,7537,
0.860049,,Surface,1,7538,
0.943218,,Surface,1,7539,
0.908668,,Surface,1,7540,
0.933812,,Surface,1,7541,
0.881069,,Surface,1,7542,
0.936654,,Surface,1,7544,
0.911644,,Surface,1,7546,
0.930279,,Surface,1,7547,
0.936661,,Surface,1,7548,
0.92317,,Surface,1,7549,
0.912072,,Surface,1,7550,
0.897881,,Surface,1,7552,
0.92442,,Surface,1,7554,
0.866685,,Surface,1,7555,
0.897339,,Surface,1,7556,
0.912972,,Surface,1,7557,
0.674843,,Surface,1,7559,
0.871109,,Surface,1,7560,
0.954267,,Surface,1,7561,
0.938234,,Surface,1,7562,
0.907986,,Surface,1,7563,
0.848983,,Surface,1,7564,
0.938294,,Surface,1,7565,
0.959146,,Surface,1,7566,
0.886478,,Surface,1,7567,
0.880822,,Surface,1,7568,
0.950388,,Surface,1,7570,
0.944931,,Surface,1,7571,
0.916339,,Surface,1,7572,
0.908309,,Surface,1,7573,
0.930567,,Surface,1,7574,
0.91441,,Surface,1,7575,
0.922589,,Surface,1,7576,
0.934256,,Surface,1,7577,
0.836214,,Surface,1,7578,
0.902745,,Surface,1,7579,
0.834467,,Surface,1,7580,
0.91721,,Surface,1,7581,
0.94021,,Surface,1,7582,
0.896902,,Surface,1,7583,
0.938527,,Surface,1,7584,
0.920678,,Surface,1,7585,
0.908971,,Surface,1,7586,
0.950025,,Surface,1,7587,
0.941734,,Surface,1,7588,
0.926007,,Surface,1,7590,
0.887898,,Surface,1,7591,
0.919804,,Surface,1,7592,
0.90862,,Surface,1,7594,
0.913247,,Surface,1,7596,
0.913508,,Surface,1,7597,
0.933434,,Surface,1,7598,
0.923301,,Surface,1,7599,
0.908659,,Surface,1,7600,
0.942432,,Surface,1,7602,
0.890296,,Surface,1,7603,
0.899524,,Surface,1,7604,
0.857423,,Surface,1,7605,
0.930172,,Surface,1,7606,
0.920599,,Surface,1,7609,
0.885112,,Surface,1,7610,
0.954401,,Surface,1,7611,
0.907548,,Surface,1,7612,
0.963047,,Surface,1,7613,
0.921974,,Surface,1,7614,
0.934939,,Surface,1,7615,
0.922392,,Surface,1,7616,
0.889794,,Surface,1,7617,
