
Area
 ==================== 
Area,Unit,Category,Time,ID,
10.3955,µm^2,Surface,1,7257,
3.38617,µm^2,Surface,1,7258,
8.28573,µm^2,Surface,1,7259,
3.57199,µm^2,Surface,1,7260,
6.64324,µm^2,Surface,1,7261,
3.85642,µm^2,Surface,1,7262,
10.8402,µm^2,Surface,1,7263,
42.9779,µm^2,Surface,1,7264,
3.06508,µm^2,Surface,1,7265,
9.8596,µm^2,Surface,1,7266,
3.89144,µm^2,Surface,1,7267,
8.14232,µm^2,Surface,1,7268,
8.53473,µm^2,Surface,1,7269,
4.00162,µm^2,Surface,1,7270,
15.1609,µm^2,Surface,1,7271,
22.2203,µm^2,Surface,1,7272,
9.02209,µm^2,Surface,1,7273,
24.949,µm^2,Surface,1,7274,
5.65155,µm^2,Surface,1,7275,
19.0536,µm^2,Surface,1,7276,
15.7634,µm^2,Surface,1,7277,
25.4424,µm^2,Surface,1,7278,
6.70482,µm^2,Surface,1,7279,
10.3581,µm^2,Surface,1,7280,
14.2943,µm^2,Surface,1,7281,
2.45479,µm^2,Surface,1,7282,
7.7358,µm^2,Surface,1,7283,
10.0867,µm^2,Surface,1,7285,
9.55976,µm^2,Surface,1,7286,
4.20814,µm^2,Surface,1,7287,
35.8167,µm^2,Surface,1,7288,
9.23902,µm^2,Surface,1,7289,
1.53127,µm^2,Surface,1,7290,
14.8788,µm^2,Surface,1,7291,
13.1773,µm^2,Surface,1,7292,
9.45111,µm^2,Surface,1,7293,
4.01304,µm^2,Surface,1,7294,
3.89817,µm^2,Surface,1,7295,
2.9005,µm^2,Surface,1,7296,
15.4635,µm^2,Surface,1,7297,
18.5618,µm^2,Surface,1,7298,
4.7269,µm^2,Surface,1,7299,
46.7532,µm^2,Surface,1,7300,
17.3488,µm^2,Surface,1,7301,
18.2837,µm^2,Surface,1,7302,
7.56695,µm^2,Surface,1,7303,
7.83631,µm^2,Surface,1,7304,
2.01259,µm^2,Surface,1,7305,
11.7509,µm^2,Surface,1,7306,
11.8943,µm^2,Surface,1,7307,
5.72824,µm^2,Surface,1,7308,
49.5271,µm^2,Surface,1,7309,
2.36274,µm^2,Surface,1,7310,
10.7846,µm^2,Surface,1,7311,
8.66267,µm^2,Surface,1,7312,
42.1386,µm^2,Surface,1,7313,
9.30918,µm^2,Surface,1,7314,
16.891,µm^2,Surface,1,7315,
6.70181,µm^2,Surface,1,7316,
7.14294,µm^2,Surface,1,7318,
