
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
656.679,485.16,23.5655,µm,Surface,Position,1,7061,
600.861,544.802,20.3992,µm,Surface,Position,1,7062,
481.424,668.565,18.0987,µm,Surface,Position,1,7063,
629.484,520.542,19.1967,µm,Surface,Position,1,7064,
528.503,607.017,31.0833,µm,Surface,Position,1,7065,
581.984,563.383,22.7423,µm,Surface,Position,1,7066,
659.546,486.237,24.6923,µm,Surface,Position,1,7067,
572.24,575.149,22.0974,µm,Surface,Position,1,7068,
448.219,708.531,13.2297,µm,Surface,Position,1,7069,
657.723,496.871,17.0174,µm,Surface,Position,1,7070,
605.43,543.425,20.8634,µm,Surface,Position,1,7071,
666.41,488.803,17.125,µm,Surface,Position,1,7072,
555.424,602.695,13.8054,µm,Surface,Position,1,7073,
443.244,706.405,21.1763,µm,Surface,Position,1,7075,
617.103,527.848,27.0643,µm,Surface,Position,1,7076,
585.01,562.715,23.1017,µm,Surface,Position,1,7077,
445.316,708.696,17.2974,µm,Surface,Position,1,7078,
664.53,494.569,13.4718,µm,Surface,Position,1,7079,
579.475,584.053,11.1445,µm,Surface,Position,1,7080,
598.755,555.589,19.8758,µm,Surface,Position,1,7081,
641.492,503.716,26.1719,µm,Surface,Position,1,7082,
667.44,497.084,12.4651,µm,Surface,Position,1,7083,
501.999,648.755,21.4321,µm,Surface,Position,1,7084,
548.358,595.387,28.5536,µm,Surface,Position,1,7085,
563.922,599.925,11.125,µm,Surface,Position,1,7087,
541.353,612.5,20.6144,µm,Surface,Position,1,7088,
703.019,449.346,22.6958,µm,Surface,Position,1,7089,
540.688,615.499,19.0598,µm,Surface,Position,1,7090,
597.875,557.474,18.5179,µm,Surface,Position,1,7091,
677.441,478.68,20.9285,µm,Surface,Position,1,7092,
472.265,677.522,26.0583,µm,Surface,Position,1,7093,
442.466,712.618,20.9432,µm,Surface,Position,1,7094,
538.168,618.346,22.7983,µm,Surface,Position,1,7095,
451.021,711.617,16.7031,µm,Surface,Position,1,7096,
677.345,482.3,18.3274,µm,Surface,Position,1,7097,
623.468,530.085,23.9293,µm,Surface,Position,1,7098,
622.779,529.308,26.2266,µm,Surface,Position,1,7099,
601.187,558.49,20.6968,µm,Surface,Position,1,7101,
540.49,627.206,14.2224,µm,Surface,Position,1,7103,
711.601,441.346,27.1028,µm,Surface,Position,1,7104,
629.923,530.882,22.225,µm,Surface,Position,1,7105,
465.796,681.646,31.625,µm,Surface,Position,1,7106,
577.961,578.469,25.3017,µm,Surface,Position,1,7107,
667.888,503.873,11.8903,µm,Surface,Position,1,7108,
522.413,625.361,31.625,µm,Surface,Position,1,7109,
580.432,576.073,24.652,µm,Surface,Position,1,7110,
581.283,578.297,23.5793,µm,Surface,Position,1,7112,
687.081,477.139,20.1396,µm,Surface,Position,1,7114,
564.745,608.217,13.1554,µm,Surface,Position,1,7115,
602.627,567.273,14.5278,µm,Surface,Position,1,7116,
545.172,617.507,21.1571,µm,Surface,Position,1,7117,
675.81,441.323,23.075,µm,Surface,Position,1,7119,
508.084,622.603,12.6047,µm,Surface,Position,1,7120,
540.289,588.153,16.3098,µm,Surface,Position,1,7121,
535.797,586.657,19.375,µm,Surface,Position,1,7122,
552.575,577.265,14.7979,µm,Surface,Position,1,7123,
