
Distance from Origin
 ==================== 
Distance from Origin,Unit,Category,Collection,Time,ID,
812.51,µm,Surface,Distance from Origin,1,7076,
812.045,µm,Surface,Distance from Origin,1,7077,
837.171,µm,Surface,Distance from Origin,1,7078,
828.481,µm,Surface,Distance from Origin,1,7079,
822.82,µm,Surface,Distance from Origin,1,7080,
817.056,µm,Surface,Distance from Origin,1,7081,
816.044,µm,Surface,Distance from Origin,1,7082,
832.3,µm,Surface,Distance from Origin,1,7083,
820.576,µm,Surface,Distance from Origin,1,7084,
809.937,µm,Surface,Distance from Origin,1,7085,
823.433,µm,Surface,Distance from Origin,1,7087,
817.707,µm,Surface,Distance from Origin,1,7088,
834.663,µm,Surface,Distance from Origin,1,7089,
819.479,µm,Surface,Distance from Origin,1,7090,
817.664,µm,Surface,Distance from Origin,1,7091,
829.758,µm,Surface,Distance from Origin,1,7092,
826.286,µm,Surface,Distance from Origin,1,7093,
839.071,µm,Surface,Distance from Origin,1,7094,
820.059,µm,Surface,Distance from Origin,1,7095,
842.673,µm,Surface,Distance from Origin,1,7096,
831.712,µm,Surface,Distance from Origin,1,7097,
818.704,µm,Surface,Distance from Origin,1,7098,
817.746,µm,Surface,Distance from Origin,1,7099,
820.832,µm,Surface,Distance from Origin,1,7101,
828.082,µm,Surface,Distance from Origin,1,7103,
837.793,µm,Surface,Distance from Origin,1,7104,
824.095,µm,Surface,Distance from Origin,1,7105,
826.201,µm,Surface,Distance from Origin,1,7106,
818.111,µm,Surface,Distance from Origin,1,7107,
836.722,µm,Surface,Distance from Origin,1,7108,
815.47,µm,Surface,Distance from Origin,1,7109,
818.15,µm,Surface,Distance from Origin,1,7110,
820.288,µm,Surface,Distance from Origin,1,7112,
836.748,µm,Surface,Distance from Origin,1,7114,
830.083,µm,Surface,Distance from Origin,1,7115,
827.749,µm,Surface,Distance from Origin,1,7116,
823.999,µm,Surface,Distance from Origin,1,7117,
807.476,µm,Surface,Distance from Origin,1,7119,
803.705,µm,Surface,Distance from Origin,1,7120,
798.813,µm,Surface,Distance from Origin,1,7121,
794.745,µm,Surface,Distance from Origin,1,7122,
799.245,µm,Surface,Distance from Origin,1,7123,
801.02,µm,Surface,Distance from Origin,1,7124,
810.872,µm,Surface,Distance from Origin,1,7125,
799.703,µm,Surface,Distance from Origin,1,7126,
805.029,µm,Surface,Distance from Origin,1,7127,
809.755,µm,Surface,Distance from Origin,1,7128,
794.279,µm,Surface,Distance from Origin,1,7130,
806.119,µm,Surface,Distance from Origin,1,7132,
808.211,µm,Surface,Distance from Origin,1,7133,
804.94,µm,Surface,Distance from Origin,1,7134,
801.798,µm,Surface,Distance from Origin,1,7136,
812.257,µm,Surface,Distance from Origin,1,7137,
805.286,µm,Surface,Distance from Origin,1,7138,
806.561,µm,Surface,Distance from Origin,1,7139,
824.61,µm,Surface,Distance from Origin,1,7140,
807.342,µm,Surface,Distance from Origin,1,7141,
798.639,µm,Surface,Distance from Origin,1,7142,
801.948,µm,Surface,Distance from Origin,1,7143,
806.62,µm,Surface,Distance from Origin,1,7144,
793.765,µm,Surface,Distance from Origin,1,7145,
796.986,µm,Surface,Distance from Origin,1,7146,
811.307,µm,Surface,Distance from Origin,1,7147,
809.874,µm,Surface,Distance from Origin,1,7148,
804.649,µm,Surface,Distance from Origin,1,7149,
800.994,µm,Surface,Distance from Origin,1,7151,
814.149,µm,Surface,Distance from Origin,1,7152,
798.413,µm,Surface,Distance from Origin,1,7154,
805.368,µm,Surface,Distance from Origin,1,7155,
808.116,µm,Surface,Distance from Origin,1,7156,
803.589,µm,Surface,Distance from Origin,1,7157,
806.814,µm,Surface,Distance from Origin,1,7158,
830.912,µm,Surface,Distance from Origin,1,7159,
799.282,µm,Surface,Distance from Origin,1,7161,
810.247,µm,Surface,Distance from Origin,1,7162,
805.642,µm,Surface,Distance from Origin,1,7163,
816.003,µm,Surface,Distance from Origin,1,7164,
829.096,µm,Surface,Distance from Origin,1,7165,
816.534,µm,Surface,Distance from Origin,1,7166,
798.09,µm,Surface,Distance from Origin,1,7168,
815.482,µm,Surface,Distance from Origin,1,7169,
813.48,µm,Surface,Distance from Origin,1,7170,
796.794,µm,Surface,Distance from Origin,1,7171,
806.547,µm,Surface,Distance from Origin,1,7172,
808.451,µm,Surface,Distance from Origin,1,7173,
807.157,µm,Surface,Distance from Origin,1,7174,
807.244,µm,Surface,Distance from Origin,1,7175,
811.616,µm,Surface,Distance from Origin,1,7176,
812.988,µm,Surface,Distance from Origin,1,7177,
805.811,µm,Surface,Distance from Origin,1,7178,
813.677,µm,Surface,Distance from Origin,1,7179,
819.511,µm,Surface,Distance from Origin,1,7181,
806.396,µm,Surface,Distance from Origin,1,7182,
811.001,µm,Surface,Distance from Origin,1,7183,
820.333,µm,Surface,Distance from Origin,1,7184,
812.674,µm,Surface,Distance from Origin,1,7185,
806.858,µm,Surface,Distance from Origin,1,7187,
810.415,µm,Surface,Distance from Origin,1,7188,
807.381,µm,Surface,Distance from Origin,1,7189,
813.918,µm,Surface,Distance from Origin,1,7190,
774.989,µm,Surface,Distance from Origin,1,7191,
814.309,µm,Surface,Distance from Origin,1,7192,
798.5,µm,Surface,Distance from Origin,1,7193,
797.718,µm,Surface,Distance from Origin,1,7194,
797.432,µm,Surface,Distance from Origin,1,7195,
781.166,µm,Surface,Distance from Origin,1,7196,
795.18,µm,Surface,Distance from Origin,1,7197,
804.798,µm,Surface,Distance from Origin,1,7198,
796.829,µm,Surface,Distance from Origin,1,7199,
798.645,µm,Surface,Distance from Origin,1,7200,
793.997,µm,Surface,Distance from Origin,1,7201,
798.144,µm,Surface,Distance from Origin,1,7202,
793.138,µm,Surface,Distance from Origin,1,7203,
795.505,µm,Surface,Distance from Origin,1,7204,
799.678,µm,Surface,Distance from Origin,1,7205,
780.537,µm,Surface,Distance from Origin,1,7206,
801.98,µm,Surface,Distance from Origin,1,7207,
780.02,µm,Surface,Distance from Origin,1,7208,
795.956,µm,Surface,Distance from Origin,1,7209,
777.998,µm,Surface,Distance from Origin,1,7210,
794.015,µm,Surface,Distance from Origin,1,7211,
778.439,µm,Surface,Distance from Origin,1,7212,
798.826,µm,Surface,Distance from Origin,1,7213,
778.284,µm,Surface,Distance from Origin,1,7214,
801.345,µm,Surface,Distance from Origin,1,7215,
788.171,µm,Surface,Distance from Origin,1,7216,
783.964,µm,Surface,Distance from Origin,1,7217,
781.306,µm,Surface,Distance from Origin,1,7218,
812.389,µm,Surface,Distance from Origin,1,7219,
814.699,µm,Surface,Distance from Origin,1,7220,
792.292,µm,Surface,Distance from Origin,1,7221,
779.207,µm,Surface,Distance from Origin,1,7222,
792.146,µm,Surface,Distance from Origin,1,7223,
790.767,µm,Surface,Distance from Origin,1,7224,
815.625,µm,Surface,Distance from Origin,1,7225,
801.098,µm,Surface,Distance from Origin,1,7226,
798.816,µm,Surface,Distance from Origin,1,7228,
797.045,µm,Surface,Distance from Origin,1,7229,
798.509,µm,Surface,Distance from Origin,1,7230,
796.839,µm,Surface,Distance from Origin,1,7231,
800.076,µm,Surface,Distance from Origin,1,7232,
800.862,µm,Surface,Distance from Origin,1,7233,
798.553,µm,Surface,Distance from Origin,1,7234,
804.722,µm,Surface,Distance from Origin,1,7235,
797.928,µm,Surface,Distance from Origin,1,7236,
802.138,µm,Surface,Distance from Origin,1,7237,
797.498,µm,Surface,Distance from Origin,1,7238,
793.267,µm,Surface,Distance from Origin,1,7239,
797.215,µm,Surface,Distance from Origin,1,7240,
800.1,µm,Surface,Distance from Origin,1,7241,
786.148,µm,Surface,Distance from Origin,1,7242,
800.275,µm,Surface,Distance from Origin,1,7243,
791.539,µm,Surface,Distance from Origin,1,7244,
801.031,µm,Surface,Distance from Origin,1,7245,
796.072,µm,Surface,Distance from Origin,1,7246,
799.25,µm,Surface,Distance from Origin,1,7247,
795.654,µm,Surface,Distance from Origin,1,7248,
800.478,µm,Surface,Distance from Origin,1,7250,
796.806,µm,Surface,Distance from Origin,1,7251,
793.764,µm,Surface,Distance from Origin,1,7254,
818.756,µm,Surface,Distance from Origin,1,7255,
791.493,µm,Surface,Distance from Origin,1,7256,
797.861,µm,Surface,Distance from Origin,1,7257,
813.804,µm,Surface,Distance from Origin,1,7258,
820.463,µm,Surface,Distance from Origin,1,7259,
795.027,µm,Surface,Distance from Origin,1,7260,
804.519,µm,Surface,Distance from Origin,1,7261,
794.996,µm,Surface,Distance from Origin,1,7262,
758.583,µm,Surface,Distance from Origin,1,7263,
789.71,µm,Surface,Distance from Origin,1,7264,
779.673,µm,Surface,Distance from Origin,1,7265,
755.91,µm,Surface,Distance from Origin,1,7266,
754.64,µm,Surface,Distance from Origin,1,7267,
760.333,µm,Surface,Distance from Origin,1,7268,
758.536,µm,Surface,Distance from Origin,1,7269,
765.328,µm,Surface,Distance from Origin,1,7270,
761.442,µm,Surface,Distance from Origin,1,7271,
754.001,µm,Surface,Distance from Origin,1,7272,
751.977,µm,Surface,Distance from Origin,1,7273,
757.751,µm,Surface,Distance from Origin,1,7274,
762.683,µm,Surface,Distance from Origin,1,7275,
760.667,µm,Surface,Distance from Origin,1,7276,
780.349,µm,Surface,Distance from Origin,1,7277,
760.019,µm,Surface,Distance from Origin,1,7278,
764.257,µm,Surface,Distance from Origin,1,7279,
793.555,µm,Surface,Distance from Origin,1,7280,
762.661,µm,Surface,Distance from Origin,1,7281,
768.95,µm,Surface,Distance from Origin,1,7282,
754.358,µm,Surface,Distance from Origin,1,7283,
780.103,µm,Surface,Distance from Origin,1,7285,
764.59,µm,Surface,Distance from Origin,1,7286,
755.962,µm,Surface,Distance from Origin,1,7287,
788.086,µm,Surface,Distance from Origin,1,7288,
756.583,µm,Surface,Distance from Origin,1,7289,
790.04,µm,Surface,Distance from Origin,1,7290,
770.926,µm,Surface,Distance from Origin,1,7291,
766.247,µm,Surface,Distance from Origin,1,7292,
770.733,µm,Surface,Distance from Origin,1,7293,
769.711,µm,Surface,Distance from Origin,1,7294,
765.779,µm,Surface,Distance from Origin,1,7295,
769.151,µm,Surface,Distance from Origin,1,7296,
774.722,µm,Surface,Distance from Origin,1,7297,
805.404,µm,Surface,Distance from Origin,1,7298,
772.451,µm,Surface,Distance from Origin,1,7299,
767.851,µm,Surface,Distance from Origin,1,7300,
773.38,µm,Surface,Distance from Origin,1,7301,
771.676,µm,Surface,Distance from Origin,1,7302,
771.096,µm,Surface,Distance from Origin,1,7303,
770.3,µm,Surface,Distance from Origin,1,7304,
770.862,µm,Surface,Distance from Origin,1,7305,
794.955,µm,Surface,Distance from Origin,1,7306,
779.787,µm,Surface,Distance from Origin,1,7307,
